Random_seed_42,Random_seed_43,Random_seed_44,Random_seed_45,Random_seed_46,Random_seed_47,Random_seed_48,Random_seed_49,Random_seed_50,Random_seed_51
0.06686063487785567,0.03267579527249784,0.027759483601568043,0.07097746760628355,0.050738640323070475,0.020612586332822844,0.03382046399892645,0.03790431282746688,0.04882860619851796,0.029323420952519174
0.06404946293298396,0.024590058179541824,0.026806025678608077,0.06672376608901585,0.044691073443621616,0.019980999921989782,0.03048412872022869,0.03365630332836765,0.044786747297390975,0.02951092457148979
0.06284987047421468,0.02323644716765596,0.02596817137831873,0.03198724475936114,0.05755284468935402,0.020213564374420706,0.02855603681572228,0.027552811033742994,0.044516169640852636,0.029175377252294268
0.06193289200376451,0.021783529816823386,0.026544329098922972,0.024594900052240406,0.05543531941493191,0.020534099698628967,0.028051439322719265,0.02186904359666552,0.03041186115513815,0.018126225728335568
0.06418485103183048,0.019504350037736564,0.025622697162039004,0.021925045607430606,0.0502006368422913,0.01997126287627698,0.026777697614385216,0.021722503755777858,0.02597779500798437,0.017403458470792034
0.06593784888875416,0.016612414746882593,0.0184665030490201,0.021249617839601106,0.01564940571521185,0.01836782096721902,0.026267885521794918,0.01971941834426362,0.023236908214730855,0.017292269468487446
0.06540767572503331,0.011740710718980071,0.017278077787026554,0.013883345019170481,0.017482229655577747,0.017642813891134528,0.02393844893820583,0.017797392352969423,0.021776316159778552,0.014224812852577956
0.07375033718581377,0.011607390410825513,0.017147685416866086,0.013455611812609491,0.0167373540512529,0.01733186724307705,0.01968106138903324,0.01650718491207565,0.017003646199124613,0.016240423293778426
0.07610231434090124,0.00991276693719146,0.01643767585788609,0.011627844544238201,0.016705030488329883,0.016095694850595837,0.018570727203852125,0.013646306191116722,0.015828391743449556,0.01734384549051123
0.07575890805391648,0.009798472331797417,0.015472489562800134,0.01073631464344679,0.015840530168185853,0.015651733570114342,0.01546763978362345,0.012871697465272787,0.01563494933961203,0.01717007098547353
0.07497446848628982,0.009704665333148657,0.014401797812988885,0.010089564712557087,0.013247057046497153,0.013679150602986932,0.015164227484199527,0.012046868065690056,0.015564582983466637,0.017209119707396543
0.07487970732308845,0.008582928506273802,0.014205090291787835,0.010063842543189568,0.012982104504425563,0.013426912786975899,0.013886212349124422,0.011754633924952549,0.013399093509576456,0.016900091255972027
0.07489118126826,0.008156259409961654,0.013783935817947993,0.008751411600755855,0.012967027167726871,0.010277002053289413,0.013384133199089323,0.011462243757643834,0.012143960191884889,0.014194985257324986
