Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high,Centroids_saturation_low,Centroids_saturation_medium,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_high,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
16,0.10858472330869298,0.010535056082998599,0.03846292290722559,0.0350395132356606,0.02631244260147117,0.03182356678596032,0.025199184258389178,0.03152465432126102,0.025516835083498814,0.014149278493647782,0.04066120554052647,0.016068164833899383,0.0189799089416269,0.00866523830187763,0.013142795101358667,0.01667234210092527,0.019089409315102966,0.01764200956210955,0.01764013323474226,0.019042718559883497,0.01057438462499631,0.01407061320800144,0.01035616695114216
17,0.1071284627447888,0.0093273293872697,0.038719281394806696,0.034725574262370044,0.02589336320544868,0.03101792647578447,0.02498217818858797,0.03137634655594019,0.02605756136638182,0.01413912568057705,0.04121496824416991,0.01593414506698333,0.01820244230073783,0.00843081024973776,0.013062761177672808,0.016649371759328617,0.01910629810073544,0.01753481084875213,0.017416802263684267,0.018987855882071362,0.01055674752660959,0.01382513904624201,0.01006493410304401
18,0.10734342349077872,0.0093076040622868,0.038628522389924494,0.03451886019364086,0.025646305990558022,0.030491367537493864,0.02462559362613964,0.03128852014134477,0.02610838340507048,0.01387229262950454,0.04121976751278192,0.01572689293494144,0.017517622625345272,0.00826960364906597,0.012913826221651362,0.016490969374261068,0.01895390254809891,0.017352860927158712,0.01728810924138087,0.01886493592135642,0.01021025472669323,0.01369663076120376,0.009944236254766061
19,0.10568275872458363,0.009268717656055301,0.03879205676437549,0.03437452415803134,0.02532536141700173,0.03056542157001805,0.02460343646359592,0.0310366324422013,0.02602081366839959,0.01361645036356709,0.040882053546665034,0.015450004674511362,0.016927166442848567,0.00807970587688958,0.012787612768749018,0.01647607373144775,0.01855008075644612,0.01691172643731708,0.01721026330632182,0.0185909414614889,0.009915716934200269,0.01334380257072694,0.009779114177356999
20,0.10546385813120321,0.009213954389840903,0.03852668015303929,0.03473927867227931,0.02503305999063568,0.03052349476906314,0.024595942527201133,0.03097624726289137,0.02606326847424456,0.01326220247096942,0.041085116265647766,0.015300628257876803,0.01659530143797055,0.00803071426898877,0.012478849560569641,0.01624494246241149,0.01841403922631069,0.016924243841356594,0.017196220579490943,0.01849411120687728,0.009523911060025491,0.013138864591264019,0.0097093187214028
21,0.1055991391492572,0.009209805531728999,0.03735109795792009,0.03495201083366325,0.02533985799105734,0.03032356614182987,0.02433551184013277,0.030995872006955298,0.025946347938716852,0.013182361569778872,0.04086917327325574,0.01520423903245188,0.01613148382439546,0.00789440395600451,0.01230692124225816,0.01622205818037794,0.01833369634433259,0.016909477821145012,0.01703967161636095,0.01829663984446076,0.00940517004900869,0.01302497762174155,0.009363209385591629
22,0.10566076159319379,0.009354472658252998,0.037390986707299796,0.03499659028685575,0.025314993102960932,0.030280022306349984,0.024097817345138633,0.03100072734994342,0.025801737716413264,0.0127815413195831,0.0405943766524919,0.014964496312415022,0.01602820828398769,0.00781668805962525,0.012172191038468559,0.016107234252255652,0.01829547721822284,0.01683277695416982,0.016760227943089408,0.01825645915651482,0.0092864952289077,0.01291262307462393,0.009354741525337652
23,0.10524869876555129,0.0093609983246378,0.03941104244897341,0.034888269775850834,0.025433828277424846,0.030259378178636314,0.023886677716941272,0.030827067713882106,0.025723960536953284,0.01276878542020569,0.04053316046740862,0.0149358363538112,0.01577548389238692,0.00781595851827121,0.01178303019842694,0.01581616114263959,0.018144396878382072,0.01681122129876434,0.016751127508941373,0.0181968414862407,0.009215938994439923,0.01290418955106885,0.00921692311833793
24,0.10424466187230011,0.009358081914569898,0.039432031475106995,0.03467954418725969,0.025408515456880033,0.028900084085817578,0.02382164686660035,0.02859518883325531,0.025597287560663977,0.012581093197172438,0.040492114315882156,0.014678249839052759,0.01566705576839893,0.00781544972327889,0.011736897672143356,0.015842144643586752,0.01809242078725688,0.01677239881231036,0.016517492493452107,0.01819110075631309,0.00911792232795145,0.012852872160392511,0.00917230712044657
25,0.1043303048906826,0.0069251306801355,0.03938622096389421,0.03446259876241978,0.02521541778915349,0.02885727032122163,0.023500974988872703,0.028371602636922642,0.0255320658120321,0.012602050780597068,0.04044427408745278,0.014097140803000788,0.01541348887668682,0.007814271822247771,0.011537642862128999,0.015750479707663582,0.01798071373726803,0.01671633965490923,0.016366258002350777,0.01809469966492763,0.00906598046576251,0.01262377786232965,0.00915065150460511
26,0.0988483588487964,0.0069157300476921,0.039386620536154396,0.034277708663053984,0.024980139915276933,0.02884382490549504,0.02368242143308585,0.028326987457927222,0.025548330747600684,0.01227886508399972,0.04038217340973989,0.014095338465640216,0.0153173282733332,0.00759845618990788,0.01133840002463954,0.01570074932405174,0.017744233035502162,0.016668106416398792,0.016356302684695657,0.01801539475659339,0.00896221413436049,0.012575388994011533,0.00895611763816006
27,0.09608136207476718,0.0068750903472689,0.03961557017169849,0.03418636790485169,0.02478973982504634,0.02867809601794059,0.023617768810898963,0.028071529050383938,0.025082068496501186,0.01212464932326565,0.04016759667009222,0.013735027837852099,0.015136076321604852,0.00753384526637331,0.01114158285798334,0.015507984189298416,0.01767865175567096,0.016445982788555507,0.01625707532149111,0.01771558146852872,0.008865831986573642,0.012461627491462969,0.008961137950589438
28,0.0963117543563,0.006889596755365499,0.0396075507010824,0.0338685580415032,0.02471559004977269,0.02843618142083143,0.02354877340110683,0.02787566027075372,0.024886254701609597,0.011989132519404701,0.0403903314702604,0.01354101187820315,0.015236133645704728,0.0074202781977553605,0.010889524203797681,0.0154861331496393,0.01759518516769509,0.016265325374624818,0.01618011230949732,0.01764919398356442,0.00885186090584371,0.012422664031434851,0.008866754738982869
29,0.09407095021477808,0.006745192468645399,0.0394499190537912,0.03365859354085959,0.024622324314227766,0.02807935895313904,0.02335290898226723,0.027966714536428093,0.024685950772741612,0.01183021246730688,0.04088784201494951,0.01344248996234378,0.015186458087802779,0.00732506404472231,0.01075374411205102,0.015406752299421738,0.017536183695463527,0.016245883776916173,0.01620090688031323,0.017554057723903952,0.00874063148401507,0.01235532182050574,0.008766685945190549
30,0.09417410705819709,0.006849010591242899,0.039341460083779804,0.03344412510043518,0.024497650239416063,0.027957257317934164,0.023283020571153935,0.0277154207932074,0.02458632724711159,0.01179966620069416,0.040824268831826105,0.01330223435097018,0.014944761069863291,0.00731300233329826,0.010600678795312938,0.01540677261943305,0.017550581778860784,0.016161862491176758,0.016111582796439285,0.017615773586567372,0.0087562576996066,0.012200829922011523,0.00868826672393376
31,0.09427359800155789,0.006789891851340499,0.038860520410737606,0.03332476766192427,0.024222204805439244,0.027885880901371552,0.023082541708539073,0.027219729661680715,0.02461094173348118,0.011709344730121867,0.040700206839630125,0.01328456093166896,0.01492928350450653,0.007293312527320091,0.01051636732641385,0.015422157048853632,0.01751033673883744,0.016043178180263885,0.01586982096680433,0.017530628373624284,0.00867267778382358,0.01208224204127213,0.008594075975646931
32,0.09455311361847661,0.0064881283754124,0.03860121271974091,0.03327346402659044,0.02391544790319547,0.027732981720947562,0.02299501893820892,0.026890104558049598,0.024845796564813206,0.01165424408250489,0.040521146629939095,0.013106071240903008,0.014848315779800303,0.007226855019044661,0.01040403418543118,0.01535123719056163,0.0173767684190968,0.01595076307891713,0.015723905005008247,0.01748103153019423,0.008601057738128942,0.012010562269976011,0.00852204172120019
33,0.0931960805673252,0.006436867435415701,0.038608865289244794,0.03316710410578026,0.02349783459262886,0.02498599230554125,0.022854028876319602,0.02676629756322784,0.024850301960531656,0.011537175555913208,0.04055302563426276,0.013033870921016521,0.014776534558610568,0.007082836724869359,0.01024716346330347,0.015117412339759731,0.017298323067545838,0.015836484004693237,0.015736410700805448,0.01738246173945253,0.00848121245405032,0.01199017664898172,0.00843185479530716
34,0.0931072345910352,0.006449209127390299,0.038525857222809205,0.03305653658028297,0.02342674176676837,0.024692312685343443,0.02292499534504982,0.026794055304959756,0.0248357306209244,0.011184364440224342,0.040332561954031225,0.012991858846274568,0.014756290572869913,0.0070516435454545095,0.010224741021239952,0.015033432247254949,0.01725801388265762,0.015775818710573247,0.01569162053080933,0.01733972988255863,0.008421223218493229,0.011976240605960848,0.00829951706206336
35,0.0942468386558608,0.006467307920917801,0.038633873085179196,0.03295832856695164,0.023324783794135124,0.02473546545083166,0.023027696239879568,0.026715329091870472,0.02460566710367034,0.011115594943227392,0.04024059499193903,0.01294516109817341,0.014725037413339113,0.007025421208496779,0.01010392189311651,0.014989831930951991,0.017313595456935258,0.01572326977777578,0.01567117551791393,0.01717287307994105,0.00836329930510316,0.011871359025883741,0.00829458363119672
36,0.0941302006229544,0.006509139594556601,0.03837469960258579,0.032964413767748044,0.023148029871441322,0.02456284641336242,0.023039140645064567,0.026668820310803497,0.024025170706955333,0.01093909495804902,0.03988662554442196,0.01284310202219698,0.014678626409559872,0.00700033121482629,0.010069744682560281,0.014890238946102377,0.017248493425417972,0.01563654527242294,0.01562099623382684,0.01710880500725269,0.00820710924911646,0.0118148687176977,0.00824670097245399
37,0.0941418829359899,0.006445339499926201,0.037713461683051,0.03292998144570396,0.02055591861153902,0.024468661811309952,0.02287239601529064,0.02658539151172532,0.024183002038285335,0.010842875468666371,0.03962700864708961,0.01270323372341271,0.01466134417126809,0.00697011191491923,0.010079272736173149,0.01478345884943921,0.01720875916162872,0.015522383661903552,0.015583491103960512,0.01705982610900863,0.008209240274801551,0.01168819575301391,0.00814322793980424
38,0.09407963382174869,0.006441520223851001,0.0370930755391658,0.03280786233774947,0.020629601881211053,0.02438778172875153,0.02282575103045335,0.026399792334409748,0.02412281409870605,0.010790562876468901,0.039487251586539415,0.01261523779189028,0.014644433290345826,0.00694165673569849,0.00998867189479734,0.01474170712379769,0.01714743740884917,0.01555697329827877,0.015463101467937928,0.017092392413305107,0.00814205100482181,0.01161002992063561,0.008088452298868369
39,0.09248068459082591,0.0064072570254199,0.036718641507,0.032565912754443024,0.020320311232753553,0.02420362043878839,0.02273622142156124,0.02641356409608167,0.023907568613735324,0.01080279283861304,0.03935118047530366,0.012559931641883407,0.014685308592193708,0.00690293459141382,0.00981313836128921,0.014626183378558788,0.017069876659014528,0.01551136329715511,0.01525665027254638,0.01698863922583833,0.00811999154443281,0.01151964192550401,0.00809524676120553
40,0.09180668077929331,0.005798207741835399,0.03673584147170421,0.03249273428240201,0.020285991198825144,0.023968795917246603,0.022882368156307127,0.026103714839605864,0.02387158577793848,0.01074099916157198,0.03927876510972922,0.01255172716055438,0.014703674100580488,0.006822149026620199,0.009760374061189219,0.014604235123108461,0.017000109288425082,0.015424170895654057,0.015218378982150041,0.01702543391952344,0.008027659126315919,0.01148956655919648,0.00807240587333526
41,0.0913422986025416,0.005805807369957299,0.036496467087342,0.03227948241818462,0.02027369140576111,0.023809199491072845,0.02285761975708699,0.025998458588236177,0.02379481661135695,0.010626201203448999,0.038971721255311995,0.012510012789342297,0.01469513310346276,0.006758878415538551,0.00974305865679358,0.014573186944533962,0.016729417868358413,0.015397054521550713,0.01508120901131586,0.01700166717045637,0.007998321574755591,0.011443244656708809,0.007855442239746279
42,0.0878446463256183,0.0057932973526673,0.0365295746204971,0.031920780616773434,0.020272847104881843,0.02357900722537909,0.022753284024834678,0.02584550184285117,0.02380832055931214,0.01054769071940724,0.03865599113663226,0.012434723699417968,0.014680797662520317,0.00671405334742587,0.00969120572457175,0.014516917207511939,0.01670234323993825,0.0153368228481159,0.01498940723697366,0.017032816056084747,0.00796725910795267,0.011416644573229369,0.007782348915626279
43,0.08785972837278279,0.0057937765445605005,0.03622583346576869,0.03132567570130134,0.02011487123892643,0.023469599960247493,0.02264992600059508,0.025710198275772728,0.023731294526624973,0.010584711147965008,0.03830796500098192,0.01235034303288511,0.014585470678681989,0.006874506792974055,0.00964087921065538,0.014426130959189168,0.01671671063144993,0.01515200964577485,0.01486175633425437,0.016984856045676226,0.00791452130181739,0.011403859970328431,0.007759702729560352
44,0.08794558972999168,0.005792178487192301,0.036265415303878897,0.031135316920436813,0.020021206002808743,0.0230939570622729,0.022649407813579634,0.025474779048572187,0.02371953930046892,0.01059144470477978,0.03795611440009149,0.01228770176403865,0.014530267352557599,0.006797930000742556,0.00953548967034724,0.01431568939136183,0.016616874344953812,0.015098716344915327,0.014769088601309507,0.01694148749853342,0.0077946619835273,0.011331464712947811,0.00775322535970277
45,0.08814701414180891,0.0056817691467774,0.0361601545123677,0.03096941765288493,0.020050612390743176,0.023057382220774813,0.02255710888148604,0.025386936615087768,0.02378461944876361,0.01048593027049152,0.037757309879991596,0.012208190091928459,0.014498485130469271,0.006759791465064589,0.009529718002516011,0.014252207401355568,0.01652973349204495,0.01516464541875594,0.01470199024792664,0.01674185902891446,0.0077304775339029005,0.011262885037499198,0.007733925703834752
46,0.08817896123946731,0.005679281979934301,0.03608948755202251,0.030853880399995325,0.02004743672944926,0.022875687301996316,0.022437855170087243,0.025359891683700408,0.02355391505229791,0.01042383458200119,0.03775673468737374,0.01215636537092778,0.01443905877298409,0.006630655663599911,0.009497050137252369,0.0141114346974032,0.01647585393778753,0.01512958394893262,0.014653187138766241,0.016674259144731716,0.007665061671046028,0.011900763434477666,0.007700861973459131
47,0.0879046368846461,0.005671889404833799,0.0363668131988129,0.0307327836148684,0.01997475558538573,0.022760115748256655,0.02233581433509149,0.025353676594873947,0.0235397659862329,0.010402121907708482,0.03779033774218572,0.01211889673682082,0.01436456319065586,0.006526366324736845,0.00945903818752293,0.01403216405907832,0.016396701842751403,0.014978604695847123,0.014568618534805391,0.0166012291679292,0.007627532756929291,0.011805749412480823,0.007655118002214261
48,0.08770349676785019,0.005621199038588701,0.0363607959614643,0.030619093330384806,0.01973118502961894,0.02261000008150095,0.022268676563525738,0.02513000104303841,0.02350287609471459,0.010348184415985291,0.037606043432282896,0.01206844720972336,0.01431884853110923,0.006493781595459178,0.009457875334846568,0.013963366086738468,0.01636008591850734,0.014862739779423739,0.01451832161091902,0.016556431312301077,0.00757230313485933,0.01179662548587869,0.007623658204120469
49,0.08782214005565621,0.005625977019599201,0.0357481623243277,0.030582708034685026,0.01963348962207824,0.02249866619970757,0.02219062816727704,0.025092304357094926,0.02346035470868977,0.01030284743182589,0.03752539824533592,0.01201852019320796,0.01430527608896738,0.006455764289401488,0.00943991132271635,0.013888566839357,0.016329452047715243,0.014758841058105552,0.014482838826733329,0.016548839823428328,0.00752260336752938,0.011837759648941779,0.007608031662452999
50,0.08945283033233599,0.0056272774575448995,0.035730695376750894,0.03061209221766182,0.01951946652906781,0.02239318773431693,0.02214272415470427,0.025057346904213778,0.023390695061911253,0.01027730076692564,0.03740054707147051,0.011967912712141881,0.01429875698076453,0.006352002084610089,0.009415785859322399,0.01385529370080949,0.016294532681440328,0.01471957004526708,0.014470212595257968,0.016524506675573078,0.007459707289819079,0.011771783983798998,0.00758888799021539
51,0.089688804803008,0.005622630216958301,0.0354381090261065,0.03057153896153734,0.019468445048752312,0.02229852791965328,0.022102110802238454,0.025017929825878533,0.02332618670723564,0.01022108415122655,0.0373055658615582,0.01189258298920377,0.014265871785613487,0.0064871797137561,0.00934470819388062,0.0138902983786641,0.01629554169191093,0.014701766190669352,0.014460745604955439,0.017751308784061812,0.007350495963286979,0.01171601647111861,0.007907310714804244
52,0.08981362294431329,0.0056225748462502,0.0352010671455466,0.03055149700220024,0.019460240995002362,0.022253005679229422,0.02200446003644404,0.024932957079948793,0.023276168721640088,0.010175392757600401,0.0371825663601559,0.01186221934525861,0.015262422966067411,0.00643911818914065,0.00930640535057311,0.013859916245939779,0.01622431634640869,0.014640589044598761,0.01438225587270498,0.017695350562963032,0.007327763354549421,0.011697658248784977,0.007878312983502077
53,0.08636115453505952,0.0056051019061278,0.035082861270448594,0.03056876123900404,0.01944602649908827,0.02211671932197855,0.021978437921316592,0.02482464892368337,0.023186905684386992,0.010136374456809039,0.03703010330881566,0.011805435355946189,0.015219693657735713,0.0063791918657389365,0.00923237537976189,0.013846233291139343,0.01616611220480648,0.014614357814582998,0.01432240188719143,0.017665654771602847,0.007274182361123959,0.01170712743296529,0.00789425724321479
54,0.08647921701888019,0.0056011759921896,0.035017894240600304,0.030361682377983413,0.019299731646861877,0.02207196720624931,0.021885339210798826,0.02473287046505216,0.023128123929400224,0.010116302976352598,0.036838088752939584,0.011782888512525892,0.015321049761501322,0.006324326509915175,0.009021935137058488,0.013809898327264477,0.016140867422652923,0.014581692462647242,0.01430362508228562,0.017522349068382168,0.007228607401411831,0.0116537148696192,0.007818178754054134
55,0.0869413664857621,0.005537342438928999,0.03489377378589851,0.0303008649767919,0.01925843918514816,0.02204048337504718,0.02186808897280349,0.02467381820695264,0.02305872816534375,0.01008914361687277,0.03659077757534619,0.0124640915583571,0.01530279068924441,0.006477377290148243,0.00897103735930331,0.01381095040092212,0.016123307773735943,0.01453612375051197,0.014250931125327309,0.01750404181234309,0.0071799375096265605,0.01164280872784729,0.007766926135581688
56,0.0868813203153622,0.0055385118378952995,0.03464353106495639,0.03005225860862995,0.01925485651994605,0.02186919954725423,0.02166030272892035,0.024599767158954428,0.025021080966167134,0.009996581553576831,0.03648516741683492,0.012234438331736267,0.015248668614026076,0.0064334525995070144,0.00869363868044956,0.013774972994700863,0.016110347019156875,0.014615339886991019,0.014230299452260151,0.017610948909032146,0.007368100677361256,0.0116085298528724,0.007714987698271011
57,0.08463153019301181,0.005520160483805401,0.0344308254004908,0.02998277680729667,0.01917937193608897,0.02183087115107652,0.021563516980937496,0.02450875736738973,0.02737149790530275,0.00981117913761311,0.03633342364415949,0.01220596918791351,0.015253157297759565,0.0063463784068046435,0.00864827969153764,0.013720572430670172,0.017335737561152156,0.014571498445391979,0.01415603862512812,0.0175895546934721,0.007397793306859444,0.0115367126225016,0.007662901288858244
58,0.0849761790511566,0.005414081849401201,0.0344086840840796,0.02993244319244595,0.01909242229354052,0.02174434240089327,0.021539973970359772,0.02445766620893862,0.027491665393853722,0.010512520625496699,0.03625875686953789,0.012235794237884956,0.015203964483768897,0.006313667526448528,0.00858234776580539,0.01365402496653533,0.017273153892488333,0.014519004284797233,0.01408200134378553,0.01767401787237419,0.0073623626762371564,0.011514257584327234,0.007656644277032689
59,0.08475754041399251,0.005274428479621799,0.0343841688194531,0.029858195526495428,0.01900388120165933,0.02163666129688127,0.021442810728240322,0.024411721976087184,0.027474250359109848,0.010206976346944513,0.035997831611276995,0.013154747878197549,0.015307039085455856,0.0062641775257238,0.00853355964321663,0.01362338595783095,0.017228139860876165,0.01463222222010932,0.01402754985745176,0.017730468582877277,0.007348860272147567,0.011538314518133256,0.007630175342590955
60,0.08532652319284488,0.0053252279729787,0.034379058859847995,0.029724523344861253,0.018962897473651638,0.021533691158695738,0.02123397227481792,0.02429733551287555,0.027382180483703177,0.011690053892643272,0.03587949593286657,0.013153435451164338,0.016699450383633685,0.006245181332790129,0.008486545565760409,0.013597495588312922,0.017296088375934555,0.01571164629094092,0.013990324975486263,0.01765520373046418,0.0073295754370513895,0.011497663604959466,0.0075673202928612775
61,0.084908721022268,0.005315937118664501,0.0343290705729154,0.02954811966439752,0.018931332922805362,0.021352233031876753,0.0210706531418617,0.024184631802624222,0.027298997195099536,0.011792539544713657,0.03582396166717465,0.013098695695008336,0.016712921490024436,0.006209789307653214,0.008476197384981902,0.013540224916399298,0.017197402359611102,0.015684252207299857,0.013970753478663861,0.01764347524369792,0.00729790894727121,0.012306059901109325,0.007293614424154156
62,0.084544297118489,0.005304019774319101,0.034058700345518,0.029416028065935712,0.01888900596132442,0.021334671905704622,0.02096475255169767,0.024103377473462705,0.026843909355405562,0.011767525374017642,0.03570343606383446,0.013049715000053475,0.01664684947870184,0.006420699156660766,0.008446862887710588,0.013487481104462523,0.017170152045091956,0.01566855009321789,0.013964174395329987,0.01735591978180922,0.007263938426290821,0.012268417999709024,0.00722667743808041
63,0.08453005540676109,0.0052761949918518,0.033808525366822204,0.029279396705663104,0.0188228531530992,0.0212135311931348,0.02271080336557201,0.024061877860820848,0.026586678591300126,0.01180724452941587,0.03562124788697244,0.013031683042102699,0.016709599108475984,0.006386065740412317,0.00843108589347184,0.013513063674072132,0.017226225843819207,0.015607653685396608,0.016166879926122937,0.018832136441532664,0.0072506356852661226,0.012226888790142939,0.0071804242477244784
64,0.0839283925609896,0.0052779495420009,0.03378310657479079,0.02918486559707186,0.01881970281502117,0.02122536410951336,0.02265366352922298,0.02390230742167332,0.0263924350485835,0.011778665768778328,0.03546429180448973,0.012951702580549037,0.016695761872452364,0.006387454674576916,0.0084124849560787,0.01340070986106077,0.017216234301477992,0.015555882233415955,0.019889374748307598,0.018731009508172577,0.0072453791501575215,0.01214592604509415,0.007126088377861923
