Strategy,StoppingIteration,GradientStableIteration
Random_seed_42,100,
Random_seed_43,69,41.0
Random_seed_44,94,44.0
Random_seed_45,54,37.0
Random_seed_46,100,57.0
Random_seed_47,100,41.0
Random_seed_48,100,46.0
Random_seed_49,78,40.0
Random_seed_50,100,44.0
Random_seed_51,100,35.0
