Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium_seed_46,Centroids_saturation_high_seed_46,Centroids_saturation_low_seed_46,Random_seed_46,LHS_seed_46,K-Means_seed_46,Farthest_seed_46,ODAL_seed_46,K-Center_seed_46,Random_seed_46+Top5Similarity,Random_seed_46+Max Comp,Random_seed_46+Min Comp,Random_seed_46+Centroids_saturation_medium_seed_46,Random_seed_46+Centroids_saturation_high_seed_46,Random_seed_46+Centroids_saturation_low_seed_46,Random_seed_46+LHS_seed_46,Random_seed_46+K-Means_seed_46,Random_seed_46+Farthest_seed_46,Random_seed_46+ODAL_seed_46,Random_seed_46+K-Center_seed_46
0.28129645648065055,0.10333505172334759,0.11098351220410128,0.07671144197779106,0.08240025627868944,0.07725996814695703,0.05811756672459839,0.08918472262863819,0.06763245033915234,0.046230850616016984,0.2563881838194049,0.1143231949805219,0.0597783625986421,0.03841713725217429,0.04034395189584615,0.05755759693247693,0.05724103999953414,0.05788678240110745,0.045192675895150046,0.03957813055494145,0.035552462321073265,0.06069899168414326,0.031596351014413354
0.059496285913549586,0.0633553939664768,0.10422525862963612,0.06350072364676503,0.07113427928636376,0.06962355974229056,0.05886603121646596,0.08260958447395081,0.04372560246634106,0.04448713544721985,0.19314645256733684,0.12128629647959165,0.05968725933013689,0.03243911323511934,0.03689068024277509,0.057532385980121295,0.0533404522545573,0.05792211586141017,0.04483907214157425,0.028979653923669985,0.032170710380379476,0.060715911946203,0.020991222191278427
0.07348604451906127,0.058360931606941106,0.10413284014760532,0.06140393984355533,0.06389884140024625,0.06059601781435149,0.059482501751508085,0.05490662643513636,0.07190806433418888,0.04149353448846339,0.18545221658144617,0.12193277481097863,0.0704456301326092,0.028990751731142562,0.025883465788589795,0.05645715641126477,0.05730236755653829,0.05681471278896281,0.021261872635046426,0.02424019561551884,0.025012232858548755,0.05947567965902498,0.01971009555800328
0.06743789060779062,0.04976754339510378,0.10641999664748901,0.060512832282120066,0.06282770055288889,0.06000836485866318,0.05914951940641377,0.034236672496982375,0.07209088203099889,0.031560127578504835,0.18695476118015203,0.10685033572130127,0.07719454748353008,0.021194001521358297,0.02263050609945253,0.05666492976658048,0.05625850734125302,0.05891397138777187,0.016844173114022597,0.022703158464103694,0.023467001651297975,0.05961670142713359,0.019227380669388006
0.07281430729929407,0.04608456865875959,0.10638938773833811,0.06250837075904359,0.0631897105648926,0.06106351782169098,0.06150713331420435,0.0267890065295007,0.07286947214961068,0.031152056117733005,0.18486450988555683,0.08327005081478318,0.07530016252340084,0.01970180538488364,0.022489630676419833,0.05727069734741492,0.02286626881865816,0.05686828436496651,0.013922934910257556,0.019957461475577355,0.02122381793655089,0.06034420898194129,0.01799083879209767
0.07207289942674366,0.0256516683800043,0.10664992508961015,0.06175433290854905,0.06440076914754404,0.061176478298754645,0.06558659418725696,0.02731504560867753,0.07120004205899327,0.0319502543632329,0.18531879900789905,0.0814023142686005,0.07541828270215573,0.015977442294565724,0.01796867158822195,0.05838941485979887,0.021444566274823672,0.05737945589315895,0.013167250189252452,0.0193877487291797,0.021036018876045313,0.05887640276493998,0.016293177116575137
0.08716651212250781,0.025044387995346792,0.10691651138985878,0.06240703053988519,0.0644512846834635,0.061763171502370914,0.0657120206341246,0.025406649777040307,0.07125880480462353,0.025403010016897258,0.18664647151850633,0.08107642010073106,0.0753461534890278,0.01577492675663083,0.014696546921681704,0.05892590577147438,0.01656624357764618,0.05921628360308376,0.011811357299643456,0.017660354431912408,0.017108732146296168,0.05961992660694018,0.01229937746534164
0.08472537426020278,0.022363620425781005,0.10654039236309401,0.06308788596490623,0.0649770742467314,0.06131420442604534,0.06564045718342153,0.025158432654784266,0.06778445732815938,0.021600295035552507,0.171060009224779,0.08082976220522614,0.06829068350352752,0.016329798076723682,0.013963570851269683,0.05220009894223445,0.01642304707585074,0.059153731851279,0.011120805988645125,0.014314977204143734,0.013564126506383603,0.04747873331873235,0.011692144214191845
0.08464447950017133,0.01900309952803222,0.09643839525597594,0.06448359741219759,0.06491035493402103,0.06176084762602654,0.06604363383811113,0.02378731883603783,0.06764381488146788,0.015434749494308075,0.17117617117546713,0.08012099683014222,0.06882172196550268,0.01354335492426128,0.013183109275477684,0.05063250970306941,0.016516116430185787,0.059300161161382044,0.011558235977731885,0.014273151759480407,0.012635222407047777,0.047327924947044825,0.01114022928461335
0.08128021300195096,0.018332007536912942,0.0914140852201574,0.06393193230156906,0.06487818388354437,0.06157496078137376,0.0670305176623929,0.019036914856728683,0.06815435827652146,0.014839294950348489,0.17481131901883804,0.08016618250180661,0.06672281734749078,0.013283577222848097,0.011605342503593671,0.04718517415623339,0.016526876675518717,0.05890191241273232,0.010942066076430012,0.014189507908131883,0.012477365456816093,0.04470206546081249,0.010756943424414602
