Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low_seed_47,Centroids_saturation_medium_seed_47,Centroids_saturation_high_seed_47,Random_seed_47,LHS_seed_47,K-Means_seed_47,Farthest_seed_47,ODAL_seed_47,K-Center_seed_47,Random_seed_47+Top5Similarity,Random_seed_47+Max Comp,Random_seed_47+Min Comp,Random_seed_47+Centroids_saturation_low_seed_47,Random_seed_47+Centroids_saturation_medium_seed_47,Random_seed_47+Centroids_saturation_high_seed_47,Random_seed_47+LHS_seed_47,Random_seed_47+K-Means_seed_47,Random_seed_47+Farthest_seed_47,Random_seed_47+ODAL_seed_47,Random_seed_47+K-Center_seed_47
0.028139670986625082,0.015467568119476936,0.02248238841642731,0.020721727901236633,0.02128202686652389,0.02165715880473642,0.014734769083306213,0.01763439639129349,0.025729095098564192,0.01238792370004765,0.04013921747351334,0.01617533192150645,0.013794407519808032,0.007750060047052814,0.006671746457457048,0.013511076157265777,0.01508478689958462,0.01445931643624166,0.012253221194501005,0.010082701663236403,0.006547224064514518,0.01096885373029826,0.010792098960077835
0.02802975788111944,0.011919614965635372,0.05338034960351055,0.019678853454891395,0.015464400753364645,0.021515789943476728,0.017762584714111747,0.018366504580779052,0.02545845220093511,0.012202095043342652,0.026692689564355353,0.012540872417112455,0.01384649643501304,0.007595659154718606,0.007147862369090541,0.014195720239279667,0.014480671256982762,0.013698329922377676,0.011060854654413194,0.010256244030581178,0.007803414624858846,0.008234843440857443,0.009600020003707464
0.031688862755631736,0.01032573850769722,0.037739074392194205,0.02053485505710772,0.015414036235087109,0.01894490175420352,0.017307008206875252,0.01422257962860932,0.022275934894126995,0.013141983474935994,0.0279502038542263,0.012430635096809198,0.011156109921878583,0.006834176199974646,0.012115645425519187,0.013144490039717655,0.0119243646912398,0.013730997658824289,0.010569798436815237,0.010615130438812409,0.008365440217023396,0.008352294782249716,0.01025243109521887
0.0316768542082235,0.00848634358373304,0.033163481331824944,0.021735534158772576,0.014215507256445456,0.019204955006213532,0.01568975818358391,0.013666060330287036,0.02342348726216635,0.017688060016203603,0.025281171358671785,0.012457086288746607,0.012305976597648101,0.0068279177198353885,0.012134479143418073,0.012847507714237828,0.007769976522262994,0.014177473278011492,0.009968818756748333,0.010648972760154186,0.0077782129327659795,0.008041551295158643,0.010868642022372671
0.0339932166224663,0.008341031544646597,0.03327755307760314,0.02180262367141506,0.014223518061137096,0.019195451690586455,0.016560125259492103,0.013655079380707088,0.02543238523094023,0.013188558288054082,0.023752383803152706,0.011713670986953586,0.013091750635316413,0.005855411001847637,0.01099614481849045,0.01215236729978877,0.0077025864341795204,0.014437520634789182,0.00875264812328612,0.010897806393463643,0.007684043486659827,0.006154018382797978,0.008560217120757458
0.03576665445833125,0.008876339170014786,0.031239162015521564,0.02185331792775775,0.01364502253499973,0.019116074568769167,0.016960158753015545,0.01385775891740248,0.027813711306592152,0.012319350785089313,0.01986426947576213,0.011684910195308231,0.010347080405364997,0.005306540059273757,0.010899779555511371,0.011716052779008022,0.00764250601759582,0.01463687103010845,0.008911708193946651,0.009065018454009088,0.007596353358554285,0.006119966756886115,0.0059124161571637085
0.03739632214827698,0.008354972304241853,0.029701230592271626,0.022101570481239664,0.013533737129181374,0.01903891604521261,0.016918484009375255,0.015757499729780265,0.02848001728637922,0.013593064177941571,0.01995104702232304,0.011572145214512535,0.009600957496523552,0.005370605557929639,0.010225522173331223,0.01101321399281521,0.007162617011825805,0.01496070867353255,0.007858909488964493,0.006025298401056528,0.007651794355624687,0.006073260163902425,0.005809572297593525
0.03322747213554654,0.008244457126465906,0.02707559734538902,0.01930841395719903,0.013785028818569961,0.01903886708750965,0.016912798775735587,0.01579720888082514,0.027868408094980503,0.00966808629872247,0.020376309743970908,0.008489387089361597,0.009546632860497452,0.005387485596031256,0.010113298984796527,0.008150641559010461,0.00582872539903144,0.014974445780261582,0.007564740083069394,0.005978261194350744,0.00669068034522553,0.006787066069854223,0.005739615126038808
0.03002186348485232,0.007105625136546084,0.026847468562797697,0.01934187796251999,0.01383042840132568,0.020378661103770884,0.01664125958808114,0.023818867564214814,0.027913141277634987,0.009720193199412721,0.020254319807553534,0.006492154934667508,0.009428753500417301,0.0050432959373101684,0.009908865785526882,0.007925262844271013,0.00547798528354083,0.015038145279006144,0.007593546613913633,0.005956790874169086,0.006581550786661684,0.006736929129656614,0.004965122897475683
0.02984196073028,0.006099690185398141,0.02676753580335068,0.019437087270867192,0.014029817347723213,0.0203815848590862,0.016700990810370946,0.0237670871960532,0.0296278186286269,0.009730114974027997,0.02047602686684833,0.005594997444039705,0.008797159799664823,0.005591440982389899,0.009312942216915634,0.006237422748531246,0.005488519809870548,0.015286123853298045,0.006975783677038282,0.005249562266414349,0.006056568173106087,0.0063567059377625836,0.0049436562739614415
