Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium_seed_42,Centroids_saturation_high_seed_42,Centroids_saturation_low_seed_42,Random_seed_42,LHS_seed_42,K-Means_seed_42,Farthest_seed_42,ODAL_seed_42,K-Center_seed_42,Random_seed_42+Top5Similarity,Random_seed_42+Max Comp,Random_seed_42+Min Comp,Random_seed_42+Centroids_saturation_medium_seed_42,Random_seed_42+Centroids_saturation_high_seed_42,Random_seed_42+Centroids_saturation_low_seed_42,Random_seed_42+LHS_seed_42,Random_seed_42+K-Means_seed_42,Random_seed_42+Farthest_seed_42,Random_seed_42+ODAL_seed_42,Random_seed_42+K-Center_seed_42
0.28129645648065055,0.10333505172334759,0.11098351220410128,0.08170115359713105,0.08594617852601721,0.07547327330513584,0.08406709554135666,0.10014810257545786,0.06337154314343957,0.11795011139872667,0.2458460590360977,0.11115581878507637,0.04952227453129144,0.03262057538294382,0.037185131921288354,0.04868144912784424,0.05575359926139049,0.04595738469103064,0.04848130692520376,0.04879115450940749,0.024140541780884376,0.0681554556490139,0.03585895623858371
0.059496285913549586,0.0633553939664768,0.10422525862963612,0.0698044152907172,0.07439076477934595,0.06766697714088073,0.08677579903491925,0.06723392644446419,0.054561629758084394,0.0992510567097552,0.2028725411263067,0.10209055750583551,0.04164779214200111,0.02462874929303402,0.026457337506439957,0.04049191544580409,0.051864820249310065,0.039198964823805645,0.03960579403788709,0.05158546014946755,0.018780701096869152,0.027807626918826878,0.026801105011291102
0.07348604451906127,0.058360931606941106,0.10413284014760532,0.06545069295279965,0.06303392312126833,0.06320891234807666,0.0747984937110326,0.060473158241341265,0.06544004165789258,0.0954245439572315,0.19254645496556735,0.07883697484537631,0.034395751607280214,0.019692720901209035,0.026032438996908453,0.04002460407692296,0.04361115461697932,0.03870673698958315,0.02908029433333173,0.020395893249640314,0.016040307222570986,0.023681898144582356,0.01998322096595354
0.06743789060779062,0.04976754339510378,0.10641999664748901,0.06445746297054636,0.06195757776094057,0.06262662106890832,0.03588277773533976,0.06617627094292003,0.06949798076991615,0.10581900323692411,0.19705479463865352,0.07461863695419299,0.025865215943350187,0.01914817851471399,0.020540980721478065,0.030240515451768025,0.03350472058537882,0.03140580856389682,0.017921455928054417,0.017472353938919192,0.016162280041367,0.020817801548675234,0.01972754680515924
0.07281430729929407,0.04608456865875959,0.10638938773833811,0.02173667304982094,0.06232437298512589,0.06131540350511991,0.03618397519253022,0.06631171048669397,0.06760022685188959,0.11335049695947791,0.196660654720426,0.07591842405779604,0.025368548512369266,0.016880735810227962,0.01772409870580958,0.0224875257182319,0.023625437324286895,0.021937938436809284,0.014958369804754455,0.016943769547151023,0.015745127614962523,0.021256134865930157,0.01571743090398896
0.07207289942674366,0.0256516683800043,0.10664992508961015,0.06464841535859817,0.06353560149693088,0.060837037545127114,0.02950602172384617,0.0665895591471998,0.067777206775511,0.11163660843947866,0.19050830943320152,0.07728592480256838,0.0230032913021933,0.01571259912133254,0.017003771732597997,0.022386734947365067,0.023464391974889934,0.02196654203821563,0.014680478064105775,0.014092332601873186,0.01204708929808435,0.02107441093825345,0.013103558497314996
0.08716651212250781,0.025044387995346792,0.10691651138985878,0.06383917314966535,0.06364793759241102,0.061257249702388494,0.02517548765679829,0.06835738055043696,0.06610511404919639,0.11116378822435864,0.1905754939615297,0.07661190139366934,0.0211850390038567,0.012146939267285847,0.01409230676598682,0.020496858273731974,0.020515483553295626,0.017110608186700686,0.013828670797977897,0.015128516079819493,0.011188098921810415,0.020274109402999493,0.01157040101463332
0.08472537426020278,0.022363620425781005,0.10654039236309401,0.06252211458430813,0.06369527962879175,0.06200335146852459,0.022054958929921313,0.06368899746088631,0.06615653018154638,0.10681096708991433,0.19386370348037266,0.07689765765381129,0.01687536421374606,0.011307707184750482,0.012458989762503155,0.014170137227668973,0.015043908022708706,0.014218114546868223,0.013956408566094392,0.010906487052423027,0.011042668362183263,0.020246001864866796,0.010743859403181441
0.08464447950017133,0.01900309952803222,0.09643839525597594,0.06318389859663809,0.06422829475543217,0.060707025160320276,0.020856942513013513,0.06361166283006768,0.067554994056845,0.10125888454865198,0.1910734302964594,0.0768761260446476,0.015559800806549394,0.010492595038662358,0.011116405936299437,0.01298388788565174,0.01381663607737679,0.012304726363291807,0.013905275691741097,0.010514564520964137,0.010986823813540766,0.014085083303200656,0.01105075479660199
0.08128021300195096,0.018332007536912942,0.0914140852201574,0.06389161601280814,0.06430267011271816,0.061060849056801245,0.020676322201642405,0.06447776373846721,0.06534317283621525,0.1008461305601657,0.19451564398721735,0.07588175530628034,0.013484373751181453,0.01019453530041439,0.01041177622876426,0.013509073087408218,0.01430377666411583,0.012464358759711053,0.013889645339154839,0.010382910461495571,0.009920177002267777,0.014187702126138145,0.010329823684103623
