Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_45,Centroids_saturation_medium_seed_45,Centroids_saturation_low_seed_45,Random_seed_45,LHS_seed_45,K-Means_seed_45,Farthest_seed_45,ODAL_seed_45,K-Center_seed_45,Random_seed_45+Top5Similarity,Random_seed_45+Max Comp,Random_seed_45+Min Comp,Random_seed_45+Centroids_saturation_high_seed_45,Random_seed_45+Centroids_saturation_medium_seed_45,Random_seed_45+Centroids_saturation_low_seed_45,Random_seed_45+LHS_seed_45,Random_seed_45+K-Means_seed_45,Random_seed_45+Farthest_seed_45,Random_seed_45+ODAL_seed_45,Random_seed_45+K-Center_seed_45
0.07234354055519311,0.07504593097866044,0.08161654610058176,0.055867844489678395,0.05816237035415902,0.05323357463679937,0.04432719829710733,0.040067564506412225,0.054878975079876956,0.02722321087354357,0.0901622015308585,0.030020205714036262,0.02731020291608897,0.027018517071463518,0.04551404622062791,0.021361708055712674,0.02032265703445949,0.021192229942868037,0.025074117508644852,0.02684652760390903,0.026108049096462086,0.02264497072512349,0.025722478229412014
0.04730184421274621,0.02850380278838986,0.02157563793958606,0.05266414155549635,0.032761469585130286,0.032830917860814345,0.043220220301592956,0.02601704936019458,0.04940665328903744,0.027190753432893316,0.0441720352090795,0.026266856517790628,0.023090665735538616,0.022806546904626503,0.04416033145210151,0.021145123658426454,0.020009516224153454,0.02094544281763705,0.02478151252982392,0.018626114068095688,0.026090173074559908,0.02190800301022186,0.02531822119084025
0.041137814129485924,0.027275667179007954,0.022946535968320376,0.03260479708897519,0.032302079549557466,0.032368157754857046,0.043030417836318544,0.02525495103295137,0.04411642265928563,0.026070746671597117,0.03800923724691422,0.025899357119157588,0.022359431815301912,0.022597263562174265,0.04087851336146122,0.02040767301059764,0.01940424280241763,0.020200569642987894,0.024165940980639032,0.01874175663853622,0.024883130694240214,0.021921245868136374,0.02549337542845723
0.0405174711421794,0.021864549529311803,0.02570294595488223,0.03242267636826766,0.03804192506613536,0.03270108501012606,0.04034823024320276,0.0246419359830212,0.04343989331801186,0.026048370055696896,0.039211296057308505,0.02575846064607327,0.02215190837227203,0.02258725710487235,0.041298630081755425,0.02062132935215671,0.020268369647827696,0.020217369767993217,0.025390642329159305,0.017732383748919788,0.0250970515667701,0.021277653035024505,0.024774032282828515
0.039666149304584085,0.022091091835340113,0.030066057555905825,0.03303082447643344,0.03821161149861539,0.03330928291332054,0.040909312006671694,0.024799213743106438,0.04445034437806133,0.025250036192445476,0.03873935815676153,0.026294166612520972,0.022139238761698928,0.022801754787378573,0.03980137068926246,0.020708393623168567,0.0221398029834883,0.020431098777353395,0.02547749013461657,0.018998521667097756,0.025382552522053216,0.021491298827812942,0.02472364038118401
0.03855339014924107,0.02204634857902159,0.03285337151698054,0.03439844519416864,0.03820056617209688,0.033479948340146864,0.039311236761981616,0.025052643632042834,0.04444549374426776,0.025223062305815502,0.03855991200050112,0.025533510613742004,0.022352167548824985,0.022755181073677844,0.039087662188709675,0.020662946406727747,0.02256939977791323,0.020385611715289634,0.025431810171554912,0.017252644156377044,0.024945065553275074,0.021242906596871818,0.024754855170856443
0.03838113157540323,0.022584894320604995,0.031025704016886962,0.034764307272293016,0.03593164933607359,0.03432846184639519,0.03861461378918658,0.025588454746433235,0.04451920477428127,0.024617583840516436,0.03897271544720943,0.02554842721747619,0.02230698195942762,0.022221999881730285,0.03904844988888941,0.020553525584335482,0.024006244848924687,0.021706498964480677,0.02520306574522548,0.01730115336912027,0.024962484553394875,0.02126194450833237,0.026937764431551086
0.03856554270097665,0.024190558080878874,0.03329835114604668,0.03561213676080397,0.03429901066256194,0.03517629251593803,0.03873188677604932,0.02609485549566069,0.04453585006796267,0.025077669468519553,0.038771951994836774,0.027708755289990464,0.022320306253021522,0.022234974134420372,0.03901466765442441,0.022008094889207196,0.02403237562010225,0.021795631557636877,0.02404075601014056,0.01728695816906872,0.02380034980821649,0.021216489555924662,0.02609855618352209
0.03838553552448376,0.023653071432630665,0.03128495897098623,0.035701561628421676,0.03490432753663175,0.03506785750280753,0.038647466295228215,0.02665790724743615,0.044255726071238254,0.02519200772788419,0.011445354827615498,0.026846329742600292,0.022748380423162167,0.022662809485716272,0.036890947058369886,0.022060839252178784,0.025585636497581832,0.021848294259666955,0.02409320902496844,0.013128005428186106,0.023853065276704218,0.02126923745840005,0.026144485968789863
0.03845131120358468,0.02350158001708673,0.031176223873104956,0.03559299841272696,0.035635783792843705,0.03493220284259162,0.03833932448587129,0.026575607460179347,0.04421865596288493,0.02470884896810597,0.010190513100201314,0.027463138745667987,0.02273246500664773,0.02264685934521249,0.03795092517297857,0.022159238750629872,0.02466370574035269,0.022460443178586982,0.024855948344212626,0.013057608699932128,0.024256181093373002,0.021672290874410385,0.026553320144887767
