Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_49,Centroids_saturation_low_seed_49,Centroids_saturation_medium_seed_49,Random_seed_49,LHS_seed_49,K-Means_seed_49,Farthest_seed_49,ODAL_seed_49,K-Center_seed_49,Random_seed_49+Top5Similarity,Random_seed_49+Max Comp,Random_seed_49+Min Comp,Random_seed_49+Centroids_saturation_high_seed_49,Random_seed_49+Centroids_saturation_low_seed_49,Random_seed_49+Centroids_saturation_medium_seed_49,Random_seed_49+LHS_seed_49,Random_seed_49+K-Means_seed_49,Random_seed_49+Farthest_seed_49,Random_seed_49+ODAL_seed_49,Random_seed_49+K-Center_seed_49
0.15418106104652604,0.020901470019909423,0.043775151119349535,0.04715754815480676,0.05312619599069815,0.06154752571364381,0.038855670493676144,0.043666863595387434,0.07170695688213903,0.040889639533129525,0.050259416107900065,0.038855071964176764,0.05833852945036401,0.019066886177031242,0.02926120967105487,0.03859966372926519,0.03863335655918793,0.038488052759137116,0.028468980712396754,0.03675528110223245,0.030837403579594802,0.03968711571383554,0.031944882236707335
0.12282030272080847,0.017848915630310463,0.039699939076298874,0.033630428295930964,0.04823117355150081,0.05674732559926665,0.033597203178165606,0.03494994704655529,0.033653304104226824,0.03338116626143359,0.042336304460475704,0.033747125637076186,0.019866804887245532,0.018232560999313654,0.02336777918649974,0.03395589018556699,0.03411247874973385,0.033925045138385214,0.018448652342698584,0.028179384580819984,0.031124353983101653,0.034706928163749255,0.03180706893072338
0.10313734769780873,0.01748832141575957,0.03826226646349569,0.03106431745617803,0.032836028923287,0.032408527249707386,0.03363923510631935,0.032573646679091,0.033545838738329475,0.028505594476944444,0.03830049108799464,0.03509869898783741,0.021008318286573097,0.016517434585975776,0.02445225359162051,0.03401295356579002,0.034172331724976544,0.03397965539283563,0.01637884025434329,0.02642594486633646,0.026290063694481454,0.03761444382311859,0.028065563564588215
0.09475225138382583,0.013114549854488499,0.037783782777858224,0.03134093648314328,0.032958562853455574,0.03255823337740058,0.034075240243210625,0.027665467071204444,0.0387884678100837,0.029074007902724977,0.03389214854394315,0.034944781295320956,0.014348731611265285,0.016549256165186585,0.023725167037339373,0.036920677636178616,0.03454054177116244,0.03433972128690847,0.01509807306324782,0.029286001416218743,0.01567722227848037,0.03793050705798157,0.01704041454425078
0.10965303860173675,0.013540400593165459,0.037951610923218713,0.035052578057489535,0.031528402181227454,0.03924391671992338,0.033935457837851485,0.03173803383892624,0.03833952288899999,0.028987414891087738,0.033530986777824186,0.021079269586221756,0.0133694432075903,0.016406041936167192,0.024676672149391565,0.036125707564712825,0.03428608381582326,0.03867815643398831,0.014728033984534457,0.02955718873479744,0.01569439782478143,0.037135813341150264,0.016899292293331186
0.10972170893345588,0.012386373200096928,0.03747365708394576,0.03414518705550392,0.03167141345377827,0.039054753464684164,0.034211762250249925,0.023480749536093366,0.038484937877308535,0.01572901179582351,0.036085766490522954,0.01646923372651239,0.013454722851364375,0.012708089975348618,0.017785753695529094,0.03544759704992954,0.03360128682367459,0.03842363378858768,0.01196951250527749,0.03166571005697453,0.012322274529553359,0.036457691922478,0.013152449171060418
0.12131369491171014,0.012941338629193853,0.0376144698423766,0.034109416364421746,0.022997883117272914,0.039048047394992215,0.036197579766223724,0.023634246131006127,0.03610222385885191,0.015527831735803651,0.03586034333567082,0.01337646812475808,0.011890126960686021,0.010313321212577803,0.015068489962785822,0.03474981168261631,0.03347985422988947,0.037744136274867904,0.012089760766235545,0.02563644611621888,0.01239286296831751,0.035747585275717766,0.012374388989035178
0.12245826553650219,0.014175635012882841,0.03758646896567562,0.03397001481272281,0.021608076286067555,0.04280200726428804,0.03619468702424232,0.024061296849570785,0.03505812068174076,0.015265831823797298,0.03564702837208452,0.01382032195545242,0.011880384252167317,0.01011541147534117,0.010180845273034311,0.03480937417637465,0.03359056066381536,0.03762165715074013,0.010532930529472663,0.02574062320077925,0.012520264489998134,0.037449940291083984,0.012485653515894098
0.12176040090543856,0.01393900027059096,0.036658949846413734,0.03369551245303713,0.020826448864064564,0.0386831149875333,0.03616622117298939,0.023761421821478074,0.03506731981388901,0.012664496039796812,0.0361756007302382,0.013787099818896276,0.011925669602006509,0.010404053870785931,0.01063719904700175,0.034921049997514775,0.03472238850171752,0.037731895557155,0.00857519929282022,0.025997879632503284,0.012500785763556463,0.03774011374867835,0.012493053011754886
0.12154902119786412,0.013409603808450766,0.036951527354415724,0.032833917015451394,0.01889698033538856,0.03872124073296663,0.035611324906169195,0.02195658874519364,0.03508093084982518,0.01277769662499983,0.036507148816653616,0.012033477186928375,0.00966067717309878,0.010273377645447957,0.01100596056922975,0.03490812014712625,0.03478475120270648,0.03556492138652977,0.008488200340768927,0.02617686404079557,0.012456293667106365,0.03762518952908749,0.012434752885364003
