Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high,Centroids_saturation_low,Centroids_saturation_medium,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_high,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
68,0.008122290152621298,,,0.00624610089943324,0.006766752909862488,0.0057045162080212215,0.009217346209270913,0.0058395916493381396,0.0097428412184125,0.00895220730057329,0.013283213768421061,0.008143288512372478,0.005156088335741921,0.006356013980638633,,0.004449305136918486,0.00474019256733341,0.00446749384428566,0.0068472542951849335,0.00519038700838265,0.00540584592871525,0.00640439373549514,0.005877676990279571
69,0.008104503523092698,,,0.006230706521631601,0.006743064513156387,0.005687003839860211,0.009189215425134189,0.005829144654202289,0.0107713520005935,0.008941267588794622,0.013124913372271323,0.00814493329545011,0.0050250402908365395,0.0080504953986106,,0.0044535629071704,0.0047285040919925895,0.0044639441309497,0.006778154654919855,0.005182888753696701,0.005389205398126863,0.006319818696076801,0.0058291918573832435
70,0.007629609088881101,,,0.00619240789459126,0.006719585855516338,0.005653851596160178,0.009151037560845763,0.00582190611733211,0.010734920684502268,0.008931316665947962,0.013060169575925838,0.008123556163276332,0.0050230027493645395,0.00802732809374835,,0.004449895792762356,0.004721855687745722,0.00445994388632114,0.006678197262800189,0.0051641391941692,0.005352937596655862,0.00626428957743448,0.0057948247305923285
71,0.0071360276957408,,,0.006354545210362099,0.006669713641577374,0.005499769377385811,0.009005337348935763,0.00598629991341578,0.010770305712224834,0.00884466982657307,0.012938828033202787,0.008102432434846589,0.00500043900196682,0.008019253306845801,,0.004442418994211414,0.00470893480135001,0.00446003091548642,0.006613941682937067,0.005138783823208525,0.005330268751751749,0.006209741198890581,0.005752759373885515
72,0.0071036630386291984,,,0.006345525128800044,0.006502877653027738,0.005653874671736176,0.008996033480888187,0.00595499486046648,0.0107326314065359,0.008768214862156381,0.0141281018626272,0.0085649674487605,0.004889383056315659,0.0080032704405394,,0.00445065293433163,0.0049295085192242495,0.00442555845676864,0.006600659285831456,0.005131953054510325,0.005287486814062124,0.00614791700288112,0.005716101600961457
73,0.007101631076717902,,,0.006321904621485334,0.006496004563647737,0.005644385771032175,0.008958069622026386,0.00592963345899679,0.010779166054916784,0.00875320248336272,0.014130745825954928,0.008989230810040329,0.005269976307631733,0.007970605994546649,,0.004446583758538443,0.00488364882886685,0.00435765987512586,0.006585600203913789,0.00512384632640335,0.005210546142809713,0.0061459340094153605,0.0056691765664036
74,0.007094363986163298,,,0.006304958910640645,0.006457343053605726,0.005878861383830758,0.008918487039785813,0.005889762504361301,0.010769053787460651,0.00875391294763007,0.014024986372919714,0.008912104687799799,0.005264276184296167,0.00775038723922775,,0.004416174884171586,0.00485626811826995,0.00435338682824162,0.006577624791380711,0.004932335835742275,0.005148104393212787,0.005912850797679341,0.005614641689481614
75,0.006771702313627002,,,0.0062773491649031335,0.006790930224863672,0.005872084928370028,0.008910656537416562,0.0058573882034716,0.01073308465066495,0.008729933638023869,0.014029158954227013,0.00889827116950477,0.0058993522277815,0.007749733620201701,,0.004383152620976685,0.004813630714719613,0.00433125379406612,0.006516272566952256,0.0049096467796722245,0.005133484456754011,0.005854605821063821,0.005646352212263371
76,0.006770231268399098,,,0.0061736514235326,0.006753104437993528,0.005849915628673757,0.00891006381479495,0.005780466459321161,0.01068045834433895,0.009660004694882464,0.013998402792754003,0.008885112165924214,0.00588914334490055,0.0076380059119498505,,0.004338294943238801,0.004778030914668737,0.00427996390778978,0.006649772106398412,0.004907129353327525,0.005066973239877925,0.00575472768711412,0.005615147645701414
77,0.006712480941852001,,,0.006120937667971589,0.0067106216063003,0.005794832736373786,0.008852480797755538,0.005754219242516101,0.010653392786882652,0.009636091952652512,0.013979008203390087,0.008866954157822186,0.0058839792918587,0.0074999712084718,,0.0043272983035683435,0.004740835702252237,0.00423132736735112,0.006610737741171644,0.00489287020317625,0.005053826962743612,0.00572240550094556,0.005573866087429658
78,0.006700650555296601,,,0.006091370945144744,0.006599061248006929,0.005674047260751743,0.008827473565079576,0.005666522139168189,0.0105909014197319,0.009228652418642087,0.013908216969249428,0.008823501476542959,0.005903521784326651,0.007489403488611249,,0.004308042831194671,0.00474036109262105,0.004214147738263979,0.0066060948819043,0.004868516814107275,0.005170468654270086,0.0057053677003352605,0.005574771985402972
79,0.006689575133213199,,,0.006072950615099178,0.006570195359690828,0.005660424599480999,0.00876340337372605,0.00564073385680027,0.01054386564044975,0.009207063163685424,0.013873813016368043,0.008733848067528329,0.00590252256365365,0.00747762041946235,,0.004244867284222014,0.004933963370838057,0.00406227953515852,0.006552236851499734,0.00484959555427455,0.005154873232966386,0.00556981984079496,0.005556241709906056
80,0.006632729869111701,,,0.006054603339464922,0.006539955831231458,0.005577594389622443,0.008717077416991938,0.0056235325983156805,0.010519142026682067,0.009186720146619599,0.013791703179989187,0.009514943939738117,0.0055137628251740005,0.0074650863915847,,0.004239317007829886,0.004777287887541386,0.0038566492470885603,0.006519863375891534,0.00483824440539755,0.005125825304726214,0.00555016210321224,0.005410327979680972
81,0.006613029588338501,,,0.006070419069417923,0.006472851282771015,0.0055253693758399005,0.00864071200935775,0.0057601260597424896,0.010362307050666366,0.009156852973278125,0.013750297773807985,0.009453966758501966,0.0065602485659673,0.00742301744666955,,0.004232537220277485,0.004764166401966814,0.0038477799497327195,0.00651143688266009,0.004825387143843125,0.005048365979753543,0.0055466366475814795,0.0053946550010488285
82,0.0062984398495471005,,,0.006057335828606799,0.006459644392468286,0.005508286208279629,0.008570035913222113,0.005700499558060134,0.010348299635631933,0.009103284319141187,0.013700727428350459,0.009404513516971717,0.0065410589381278,0.00741125088270985,,0.004216849173337172,0.005102402121201967,0.0038271310269477597,0.006481780126764467,0.004722709732452549,0.004961824412238443,0.00554190030768338,0.005381430245559914
83,0.006135570517265201,,,0.006053828551682845,0.006442463099368001,0.005487784132398829,0.009170625802767484,0.005669266725330623,0.010264716916775983,0.009084683839177864,0.013632719338072844,0.00938477503355315,0.0065100853700647,0.00740084230162845,,0.004211284448910799,0.00562624007788002,0.00382660693265386,0.006471897908593578,0.004617496548626926,0.004968417343335899,0.0054925787969123795,0.005360641034784457
84,0.006112319260461999,,,0.005929826344409321,0.006390006519024043,0.005478347627938614,0.009135834546809786,0.005632330518793589,0.01014635009938885,0.0090536361459251,0.013616741685855785,0.009375323377077102,0.0065082927369824,0.0073855307274341,,0.004200057276024129,0.00560975653622306,0.0037857519212953403,0.006438853688846378,0.00459024744368415,0.004946558358449128,0.00549152943428034,0.005392509372481699
85,0.006113551590203401,,,0.006232519387103237,0.0063409193688308135,0.005461253393397414,0.009079505425305329,0.005547242948778643,0.0101066820764015,0.009018215148756725,0.013552736604598258,0.0093520664024962,0.0064933817417682,0.0073723349011813495,,0.0044606941883244995,0.00558850110816898,0.00377641900411036,0.0064140373966775,0.0045711387443575,0.0050954667377966665,0.00546449400457776,0.005390257187668114
86,0.006117486220004901,,,0.0062899479598626,0.0063138963289206,0.005457052486421228,0.009073887237585228,0.005498932398208979,0.010097859623618767,0.009005222998070526,0.013494920395780556,0.009213991150586166,0.0064944181991418,0.0072707106475739,,0.004321006850421717,0.006009184861332525,0.0037678620344295402,0.006369068121315134,0.005065365281401367,0.004944281685666132,0.00545134445356898,0.005395441603196771
87,0.006072582045716099,,,0.006178661151029274,0.00616044562949673,0.005432295869436143,0.009062816590567372,0.005469181591376556,0.009960972346350601,0.008967034515134413,0.013488921816863857,0.009219864785833533,0.0060862410639552,0.00730363588494625,,0.004287701480172383,0.00600575871279575,0.0040268035243408,0.006358973045406566,0.005021044856088,0.004925655193478366,0.00543715669618572,0.005386886223196443
88,0.0060700389228465,,,0.00609523952996035,0.00653204328567815,0.005394796577075501,0.009038224909192871,0.005367419759794234,0.009928691654748599,0.008822333533836187,0.013463803124619629,0.00927975200145615,0.0060854060242203,0.0073011092431164,,0.004250887320004633,0.00597555112185495,0.004018497441906851,0.006349884766184911,0.0050104069835571,0.004970032959826616,0.005404649065670279,0.0053615803197886005
89,0.0060489694231865,,,0.006089257481207325,0.006519350048860901,0.005351574624215315,0.009053033841922686,0.0053608098544503345,0.009818011878409267,0.009432568030507642,0.013424246485842627,0.009260245196764333,0.0060822536374958,0.00728380506557735,,0.004250180658148001,0.0059721889854738,0.0040159704418887,0.006304994112138733,0.0049526928040427,0.004960157503448784,0.00539534590160016,0.005413602928622433
90,0.0060475287981838,,,0.006073634946181936,0.0065037048003971825,0.005296070413955099,0.009014118330967855,0.005355771121853456,0.009778070316397216,0.009365404969667828,0.013373927215467814,0.009177540380797418,0.0060734595448497,0.0072691693608933,,0.0043192903818339,0.005284306419984301,0.004010783282141699,0.006291230093740266,0.0048960326321456,0.0051713687243245205,0.00537805981241016,0.005391235068616017
91,0.0060522095765083005,,,0.006034096608740399,0.006457864159428184,0.005261367275791744,0.0090123417971377,0.005341417621508955,0.009804280246382384,0.009320436613646801,0.0133359405720163,0.009140988201917466,0.0060723353381855,0.0072637331053652995,,0.0043097070542015324,0.005274776954187625,0.004127862193782275,0.006291584028734479,0.0048901989731575,0.00526017069329922,0.005367998239004361,0.005385128842035783
92,0.0060548230055983,,,0.006016239343936075,0.006415105149119217,0.005230850753243058,0.008896523750436387,0.005343658855697566,0.0097609898284747,0.009223708599089957,0.013314198378867045,0.009134110160333284,0.0060680780333714,0.00725874183502025,,0.00461163058588976,0.005246816073652725,0.00411495982400645,0.006255659228006256,0.0048675711182564006,0.005329663431524979,0.005360483299033001,0.0053129275715076
93,0.006058480597911801,,,0.006006443146939275,0.006401408803501717,0.005211602058325686,0.008876905916295943,0.005330908575655066,0.009783843696565033,0.009211061089418828,0.013311931204812,0.009025491368547616,0.006046891528585,0.00718616966779435,,0.004894987631110024,0.005243550792134175,0.0041182987736619,0.006276127434867423,0.0046019174160506,0.005330752644835201,0.00536589314868598,0.005300256298388767
94,0.005932742439481101,,,0.005996758535820925,0.006369199713516,0.0054568386293724165,0.008888641210680585,0.005322664206220011,0.009721991420046034,0.009159103949120442,0.013275783284137284,0.008996966460008983,0.0060460632628637,0.00717190661861815,,0.004890732651211825,0.0052318934756058,0.004113856175424251,0.0062601880683690325,0.0046004665319286,0.00531033601039194,0.0052180435265375,0.00529860916191045
95,0.005855267171786901,,,0.005921334204091725,0.0063253277951493825,0.005451588227864501,0.008819664264793272,0.005207402030483232,0.009718139209999617,0.009092473838275586,0.013245258447116572,0.0089678285253545,0.0060459609346661,0.00710708107151115,,0.0048651815194534756,0.0052410041409652495,0.004102605636351925,0.0062270038219696105,0.004572020868010699,0.005274952200173,0.0052149274605797205,0.005248059067943018
96,0.005808355440572301,,,0.005888974039304424,0.0063342958396374015,0.005422439640587601,0.008867670787947328,0.005185267118117833,0.009708253139652467,0.009066947177996514,0.013206356078739243,0.00891203781374285,0.0060458252850383,0.007081143962988199,,0.0050692411619959665,0.0052015237444534,0.004090675204591625,0.006210563891738911,0.00452695895428595,0.00523467387816796,0.00518521648807164,0.0052631774491541
97,0.0058229433781381,,,0.005870934421792501,0.0063167848795146,0.005412713537971817,0.00885607704399397,0.005164729148402422,0.009674240451088266,0.009034339206881572,0.013179378977717471,0.008829010967875717,0.0058547948939047,0.0070591503909641,,0.005064943920343234,0.005197441078578075,0.00407378563296925,0.006186134894689655,0.0045088579310408,0.00522333641418724,0.005177976956625941,0.005240856016025201
98,0.006067503584627201,,,0.005854030299819637,0.006290855323204899,0.005381687203014267,0.008854951896128286,0.005130716778237022,0.00960651963112035,0.00901935678542187,0.01318204677273403,0.00878923143954305,0.0058551374105927,0.007058131613554,,0.005028385224729333,0.005192895155887624,0.004059990807258225,0.006173816977812555,0.0045038798808230505,0.00521308621758576,0.005150877036147181,0.0052321884913134505
99,0.0060458312714241,,,0.005852568487561825,0.006278961321353132,0.005351448221454066,0.008836212128712901,0.005091813081622833,0.009554750669603566,0.0089616373118501,0.0131580175210624,0.008776916712536716,0.0058458260227834,0.00699638369571705,,0.005004855409358833,0.0051349347759494,0.004055426709244975,0.0061602543043667,0.0044901085465753506,0.00519622105976584,0.0050969942589956406,0.005227395425037967
100,0.006042953744089001,,,0.005837496473696964,0.006271541702531001,0.005335958701845033,0.008808027655458643,0.005073919008120656,0.009533638116624084,0.008928698795832399,0.013067697118306116,0.008702046405049799,0.005843418388293,0.0069894624588493,,0.0049961302165627336,0.005112467688731,0.004014373316174975,0.006154072554830199,0.00448989917380845,0.00516585053527724,0.00508747249152418,0.005212948004641633
