Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low_seed_43,Centroids_saturation_medium_seed_43,Centroids_saturation_high_seed_43,Random_seed_43,LHS_seed_43,K-Means_seed_43,Farthest_seed_43,ODAL_seed_43,K-Center_seed_43,Random_seed_43+Top5Similarity,Random_seed_43+Max Comp,Random_seed_43+Min Comp,Random_seed_43+Centroids_saturation_low_seed_43,Random_seed_43+Centroids_saturation_medium_seed_43,Random_seed_43+Centroids_saturation_high_seed_43,Random_seed_43+LHS_seed_43,Random_seed_43+K-Means_seed_43,Random_seed_43+Farthest_seed_43,Random_seed_43+ODAL_seed_43,Random_seed_43+K-Center_seed_43
0.08057529834429919,0.06119148871184588,0.03211519691518921,0.042031555287515635,0.04215376976031013,0.03453477412926091,0.02479462052637547,0.030214092707325196,0.024573869457252435,0.029750725106134003,0.1441598202744053,0.018117835100857134,0.04485565895566607,0.030006146742410672,0.03389389666166823,0.015619688242013787,0.03127841729084042,0.031878863693918805,0.015512128112423059,0.023055364079197484,0.025021452350672893,0.026973913153087607,0.02095118569668229
0.060206961155535456,0.06119457319014227,0.0327640489202832,0.042094581595120854,0.04059853562141239,0.03410167840862183,0.02153457892086278,0.03453279469399734,0.024275631586883097,0.02997210078565372,0.09937783378476003,0.015768797088479683,0.037724016283128214,0.03160008457936472,0.03010696881788913,0.014924919228834349,0.027099056196035334,0.028650963453394022,0.015273486580315592,0.01844419933033986,0.02443385320782049,0.02075629837337169,0.020376382033941508
0.06285311175805784,0.061191692642352656,0.04695544014524866,0.02411866078701577,0.02596237648546609,0.024639108384588392,0.029228879558909394,0.03768777248969412,0.018967068044275965,0.030051324075928178,0.05684087488869502,0.02147399813895313,0.027253373883761402,0.030925580989724276,0.026135939468014208,0.014926003492413688,0.02506692914618353,0.027800696938297533,0.016377293653264954,0.018215066489836753,0.025150388547540918,0.023182680842932117,0.021983394089459474
0.06491404922261937,0.06118753345627442,0.04518752305748325,0.024078930589287586,0.02345929627673044,0.022902258695867917,0.02759333107546563,0.029743332399269656,0.019156820444030637,0.02323914723880886,0.03619754315642398,0.022715242023370042,0.02692887145769639,0.031158250416309662,0.026202152744671418,0.014566009096302637,0.023902993559652926,0.026955660918300907,0.016232095946630505,0.018297878613856206,0.02608498813234996,0.02292403688359526,0.021133823488165858
0.06592113248249659,0.061183080546051545,0.04510959864688292,0.027580248482750595,0.023271552984029876,0.022943935991324205,0.02552482277718265,0.026045613300159226,0.021211054105033926,0.0231675114395206,0.03824350249721895,0.02271278525511082,0.0271700488810934,0.03277961715777785,0.027515275414752686,0.015456840120217847,0.023215227311239022,0.027142798675028463,0.014860988314010134,0.020590106369131316,0.024977205210510306,0.02372839410480444,0.021121167472942234
0.06691382872421202,0.0611781849990208,0.04112192212024196,0.027375180353429063,0.023313729410491923,0.023993452895950583,0.026283058141933553,0.025467256116512897,0.023684835831074,0.02279579070121236,0.03839114617366889,0.023344106832580393,0.02794383910402859,0.033951868608395275,0.02764263743495749,0.01621073869435512,0.02265413014557866,0.02669552140783955,0.015281802407820988,0.021384482938293547,0.026679884796410005,0.02488802471753665,0.020532096600568307
0.07216224316574966,0.06117279920000925,0.03879801663884786,0.027174823389298993,0.023914487826771802,0.030332269736977037,0.027670209823446226,0.024637255651598588,0.02260210224522513,0.022935270267493237,0.02335824828999509,0.02438564656194065,0.027868654561322467,0.03320929386694929,0.024072017732574252,0.017046392057020326,0.02047873692018964,0.026777563619992336,0.015884984881262772,0.021628570801564242,0.02389904825138529,0.023349153447880005,0.020996378497526877
0.07263482912356363,0.061167983284445615,0.038080506404749755,0.02727556698373756,0.02370240340088022,0.030431823464984818,0.026867297150652423,0.025649102849456505,0.02229395749002003,0.022374091628174615,0.025048153365012406,0.025504942631792222,0.021660948629593203,0.025891407749797427,0.021024440103693275,0.018289205031900575,0.014226657172176969,0.02641693479665265,0.014696547084986697,0.02066210687246923,0.020660810846576255,0.024896332498538173,0.022385781660606913
0.07347651719525815,0.06116361772218759,0.03808673888145169,0.02551756012100531,0.02392513098362359,0.030556789917156296,0.028491496067446474,0.025233600359520256,0.022458114534560245,0.0204440907396478,0.024348692433107312,0.025141472241844473,0.02058524122102524,0.021332437820132905,0.019967140684214187,0.018400389935361482,0.013804431443656253,0.025324822541101376,0.014816597575476763,0.022262622587420802,0.019682826062240803,0.023722625951358756,0.017912524365999438
0.07231148614067275,0.0611577574854118,0.03835743227783286,0.025345716372200806,0.023882117955371197,0.030622502563511157,0.029599814550346493,0.02533848406215578,0.02343745601106091,0.017616710061631832,0.023950655694928474,0.021275277889526188,0.019097091030934286,0.01690888577082066,0.018709401261797168,0.016823168374690042,0.013214653782300292,0.027406972406537188,0.013603337022101506,0.01993022303972259,0.01826358652624563,0.018862555839957,0.017295024650359727
0.07033332763963042,0.06115181237589002,0.03737897861418183,0.02532441330585693,0.023988721008318684,0.030239780021107603,0.029048127101509176,0.02529626646716588,0.021101117951062565,0.017906900555170118,0.023612633589998492,0.01731709895778149,0.019135269010814648,0.016063549746744333,0.018707487050095874,0.01653577905363682,0.013319452766692278,0.027242911012059782,0.01394984981266224,0.019960684245632205,0.018259745629707856,0.01755406851322069,0.01729748241608136
0.06934397797055167,0.06114891623519854,0.037021877190892775,0.02491037208227018,0.024045432500288823,0.03029940996176345,0.023288411371942062,0.028376931335169987,0.022071558394874905,0.01843207622521326,0.02197530674383645,0.01596868334543051,0.018122530396020842,0.015798857939359742,0.016050708568286057,0.01476775927515827,0.013389802994734483,0.027214930325942837,0.013063045208086455,0.01924423422430004,0.018384637415906256,0.017910037298947867,0.014204569674743574
0.06970427904864268,0.061142680237725414,0.036208612969070304,0.02451104858944023,0.02381754529958426,0.03096570815989973,0.01874928204002792,0.02813598222522727,0.02183678178222936,0.019023613359800493,0.01870198060284176,0.016266104791807023,0.015834170418602692,0.015782414718332534,0.015955982110311167,0.014548716595282883,0.012691583650128676,0.027100333887134457,0.01369472153950779,0.017521212837885696,0.017821798652113613,0.01818128029194091,0.014203757666732318
0.07024369098618319,0.06113681244206015,0.03714679166691196,0.02441380730411804,0.025769539840687427,0.03254940640443581,0.014811766433961522,0.029300530897128568,0.015624586434076727,0.018590189451257604,0.013845178838525426,0.01573953052994839,0.016173102574174782,0.015603161910651331,0.015814394840530994,0.012892321110176637,0.011882717224432316,0.027103821085923747,0.014462764599738689,0.014768918326602083,0.01757485112855019,0.015144130304929247,0.014084786095083455
0.07045603037597956,0.061131103674888505,0.03704125146545197,0.024298514471592265,0.027007528623779965,0.030880227389084303,0.014907444820271126,0.02883819691823888,0.014214759484913428,0.016536278825323433,0.014045150390323722,0.015840693263728237,0.016077786360447124,0.014278518629178184,0.01580451069691085,0.012876663611924605,0.01120763987384612,0.026997607083872877,0.012656907528631111,0.014454502011148009,0.016236180123806353,0.014973813559141793,0.014025513516449517
0.07032665473084664,0.061125204963715825,0.036779421514537135,0.02424209394170798,0.02690585163239711,0.030994092742682614,0.013787327225752754,0.02884503892141779,0.013358260997918347,0.01457214770988061,0.013990082602466146,0.015841406253220995,0.012761236764792894,0.012509655087165656,0.015710806605527355,0.012562179388700363,0.010579604266236529,0.026873990153774792,0.012755860711259363,0.01445635028021673,0.013414473335200728,0.01466961451831914,0.014121800505776641
0.07051576789946705,0.06111928766970668,0.035183858791815376,0.02412377765148259,0.026924248318608353,0.030995530235848338,0.013357762921075015,0.028468414003953037,0.012534499587684527,0.014520161078386268,0.014059222648647932,0.014510574992925955,0.013031460360644691,0.011561259535684446,0.015784493793125194,0.012403066737045937,0.010182984966746824,0.026564873975136658,0.012929817258660893,0.014562974604117287,0.01311207347924264,0.014742054705157727,0.013936202810248034
