Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_43,Centroids_saturation_medium_seed_43,Centroids_saturation_low_seed_43,Random_seed_43,LHS_seed_43,K-Means_seed_43,Farthest_seed_43,ODAL_seed_43,K-Center_seed_43,Random_seed_43+Top5Similarity,Random_seed_43+Max Comp,Random_seed_43+Min Comp,Random_seed_43+Centroids_saturation_high_seed_43,Random_seed_43+Centroids_saturation_medium_seed_43,Random_seed_43+Centroids_saturation_low_seed_43,Random_seed_43+LHS_seed_43,Random_seed_43+K-Means_seed_43,Random_seed_43+Farthest_seed_43,Random_seed_43+ODAL_seed_43,Random_seed_43+K-Center_seed_43
0.07234354055519311,0.07504593097866044,0.08161654610058176,0.05279069263228268,0.05391961084196768,0.054561374661052986,0.06338374092405884,0.04676676764833272,0.05450342030111927,0.029718956151802912,0.0999507938974994,0.029890496713576353,0.021853111194686813,0.020587049256288164,0.05979544375467342,0.021032510194105195,0.02085765804017032,0.021207239470918533,0.023319738865284278,0.049733211094379184,0.028536935645305142,0.05953137873125949,0.027403138145961552
0.04730184421274621,0.02850380278838986,0.02157563793958606,0.0321047823869002,0.033603538561877234,0.03384506648381798,0.06177551122643472,0.04731603309677516,0.04949289740182094,0.03303816474033119,0.048353822188550666,0.033097313640223135,0.021715199618114408,0.020344686293478135,0.05967389991148385,0.02374660471308099,0.023571478412862404,0.02391977678079046,0.02335631953115916,0.04950284357474065,0.031251998874864316,0.05102954404986285,0.026927778580090926
0.041137814129485924,0.027275667179007954,0.022946535968320376,0.031884709962823166,0.03259701807365358,0.032633192534026585,0.04256850995741892,0.02473237265819688,0.049825634654857065,0.03358531643723674,0.04693136295287833,0.033098295168275595,0.023971499722497614,0.02353124845071269,0.051172663114050616,0.021769538214652065,0.021594492800121233,0.021943034969581415,0.02347132662205441,0.05018445846891273,0.029274641829971866,0.04857007966436209,0.026780642193750676
0.0405174711421794,0.021864549529311803,0.02570294595488223,0.03503819263553863,0.03317482449864087,0.033241200289346316,0.043872832196413684,0.02586293355574154,0.05335380114700222,0.03387754816219358,0.04758729208811914,0.03013926056061181,0.021628861962041362,0.021118826805123482,0.04871893435201941,0.021553813259073948,0.02385916768210826,0.021726865692604378,0.023962681791727426,0.028607516579471606,0.029058867146565834,0.044497291022796974,0.024650219423235715
0.039666149304584085,0.022091091835340113,0.030066057555905825,0.03561984983796704,0.03637438090984764,0.03319452627805631,0.043446693029809726,0.025534274229945066,0.053103715467314114,0.03286166068460524,0.04754568080668661,0.027293210129494015,0.0241465462807003,0.023090731648299175,0.04463409776851237,0.02154507768669675,0.02364341987836468,0.022297324094430266,0.023953982041133016,0.029677028486562496,0.028570328093539106,0.04411136647399975,0.024519542887748214
0.03855339014924107,0.02204634857902159,0.03285337151698054,0.037347747680073415,0.037075507113947886,0.03332524196074522,0.04539056901944328,0.02750456092234448,0.05328487289374615,0.03273493727886822,0.047297125662426415,0.026683756930044777,0.024182520244066717,0.022893894084693413,0.044249986756254946,0.02153477140949026,0.023644246740881645,0.02257003331832482,0.02394319605826086,0.02773025962066099,0.02812332450248713,0.044068023202441874,0.025652496791856206
0.03838113157540323,0.022584894320604995,0.031025704016886962,0.03760089399080736,0.03789129428550154,0.03417306646234433,0.044478153132675315,0.026677419856189485,0.05372358041962701,0.03375234163379523,0.04852969346370492,0.02709075328758862,0.024115782496196145,0.022952518802932816,0.04412842153918056,0.021669393697046974,0.023633874531864718,0.02255606137147774,0.02381570504747674,0.020743224957947726,0.027571622390347054,0.04403366209934084,0.026542805342266208
0.03856554270097665,0.024190558080878874,0.03329835114604668,0.0355001729877961,0.03645157473900782,0.03406463207949948,0.04486876446479647,0.026451899788395194,0.05084475079571795,0.03350982189573166,0.04900367230037809,0.02708225201859454,0.021626272503359426,0.02333391684682458,0.04409430418402242,0.021117737475099006,0.023082203015028405,0.022428435067321232,0.02313632692005309,0.01891582964135628,0.02574925883584007,0.04434964789880854,0.02291959548765106
0.03838553552448376,0.023653071432630665,0.03128495897098623,0.036293771669645564,0.03639807187668352,0.034248962791309984,0.044829695724248976,0.02550482429955815,0.049542207666768916,0.0330606439950138,0.04650011663932031,0.02646944435026393,0.020424189138799263,0.023560342446747554,0.044409788910902435,0.02134943367161304,0.023511054802356844,0.021879965618625787,0.022074542169747923,0.01919190984098906,0.02527157966953923,0.047914759999778414,0.02392024482137391
0.03845131120358468,0.02350158001708673,0.031176223873104956,0.01193941434937836,0.0362240971817511,0.03473287773374503,0.046979570938820964,0.024967674579030975,0.0490870842536673,0.03246443103909827,0.046541130443625706,0.026651504370738047,0.021186063917555103,0.023908045090687318,0.047973753525869946,0.021399221626996097,0.023560836447449263,0.02192723231444344,0.021841553812988072,0.019696074866573546,0.025321249702415522,0.048624140520213625,0.024928747846885573
