Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium_seed_45,Centroids_saturation_high_seed_45,Centroids_saturation_low_seed_45,Random_seed_45,LHS_seed_45,K-Means_seed_45,Farthest_seed_45,ODAL_seed_45,K-Center_seed_45,Random_seed_45+Top5Similarity,Random_seed_45+Max Comp,Random_seed_45+Min Comp,Random_seed_45+Centroids_saturation_medium_seed_45,Random_seed_45+Centroids_saturation_high_seed_45,Random_seed_45+Centroids_saturation_low_seed_45,Random_seed_45+LHS_seed_45,Random_seed_45+K-Means_seed_45,Random_seed_45+Farthest_seed_45,Random_seed_45+ODAL_seed_45,Random_seed_45+K-Center_seed_45
0.28129645648065055,0.10333505172334759,0.11098351220410128,0.08096464781514169,0.08138107899876236,0.07791352425565898,0.10024354470287239,0.13526993625169303,0.047462526711796224,0.057891532891306496,0.2507074584814373,0.09382998789401988,0.08146231937906898,0.04739185793940864,0.04863312117161915,0.0462053922997954,0.048197631855265065,0.043845960798430374,0.06466690269799359,0.038547674197349766,0.039134728507650374,0.09000517965587866,0.044628470175135555
0.059496285913549586,0.0633553939664768,0.10422525862963612,0.06937688797827446,0.06947863890617537,0.07044855231096472,0.09198398182847826,0.12097132014489313,0.04967315352935407,0.032179874110493584,0.2502154789182189,0.07398314054247876,0.07550575955031587,0.027316856916947463,0.02795657177815255,0.034765766800397904,0.03674980634608268,0.036293227819108466,0.06265009650914595,0.034940833679448,0.030074200525506824,0.07530531105715985,0.024925941564122395
0.07348604451906127,0.058360931606941106,0.10413284014760532,0.0649097791054327,0.06563737301445285,0.061298860385796065,0.07660669456024992,0.0349632007164522,0.03297544937805411,0.031970838448791346,0.23761083563553595,0.06861356220315823,0.08018786484097759,0.023753211076270927,0.027140714404181886,0.029311727222754425,0.030161076927485857,0.02975295708150434,0.030468712528188766,0.021453148167490717,0.026442086107839147,0.07576771051116542,0.01850659245495638
0.06743789060779062,0.04976754339510378,0.10641999664748901,0.0640285912591419,0.06475309216539209,0.060715980141155444,0.08131668490993271,0.02948247766145815,0.02309522965025785,0.03027286420860448,0.23678751993182454,0.06286747453601518,0.07240427996210169,0.023080646684483473,0.02243699819670936,0.02241384654876295,0.023231504245215983,0.028991137207026715,0.02719807778038593,0.02003960646087106,0.026509348509266027,0.0755083391525175,0.018242772620043906
0.07281430729929407,0.04608456865875959,0.10638938773833811,0.0627163053449519,0.06537182007050066,0.061679514939456476,0.07349277206515553,0.02366864924121113,0.020888795312018565,0.030107124004350696,0.21180457968688005,0.06496164569591531,0.07233085079700922,0.014536413454908257,0.014694685990389525,0.022977881109779056,0.023871094991411698,0.022394935113712235,0.02705477444363744,0.02017553914317198,0.02562483666544506,0.06834619639864457,0.01631589313949869
0.07207289942674366,0.0256516683800043,0.10664992508961015,0.06394609387472454,0.06660427200306894,0.06227012913150679,0.07344493050517634,0.02156791377343204,0.01969847230741677,0.030565153682547815,0.21584779199013338,0.06523550871667673,0.06675924265524162,0.01328654385725273,0.014209873373552076,0.021389668226199657,0.021553363522175868,0.01815617675679724,0.02639364446894905,0.020038000535910875,0.02365619554016821,0.06160597895741243,0.015103110624514972
0.08716651212250781,0.025044387995346792,0.10691651138985878,0.06319077891770641,0.06584768839030374,0.06180367173565551,0.0679020585045576,0.01669961537554263,0.01913473236913296,0.026524021606037215,0.21609543013129592,0.0732343308722816,0.06672077900308349,0.012779266891377292,0.01282591602697479,0.02051175322398399,0.020448037137672338,0.01726982376413057,0.023478336882620333,0.015417556580022185,0.017866690972702434,0.059338852249989985,0.014317358721260125
0.08472537426020278,0.022363620425781005,0.10654039236309401,0.06384492363118775,0.06650213034305469,0.06223371846245863,0.0659672851827413,0.01656145098822478,0.018995457588112365,0.027162654389734888,0.21936890693855804,0.08294600022641772,0.0667788258410491,0.011962308777972488,0.01185946248996928,0.012915942511719907,0.012714187450668784,0.012807072594330476,0.020779582250798123,0.014621808132165313,0.016591148692372968,0.05756796322466147,0.014573223680862397
0.08464447950017133,0.01900309952803222,0.09643839525597594,0.06375044907024248,0.06761062880044144,0.06198616635504561,0.06593016747657597,0.01377623331675446,0.0137818828667088,0.02034986727983697,0.23264051870321378,0.08341075525564251,0.07039669502383494,0.012494017811010656,0.012385345776550913,0.012382993822421653,0.01206805639275501,0.011913224735266018,0.017417034063588344,0.012786631027251564,0.01484356990652878,0.057063386653407794,0.013545679365546893
0.08128021300195096,0.018332007536912942,0.0914140852201574,0.06486755325733762,0.06577621822861689,0.06259000785585918,0.06598927381247215,0.014013222995783003,0.013666026116103057,0.01920293923084611,0.235574028051706,0.08362096416531598,0.07077874635158966,0.012440347818339212,0.011572411426128394,0.012457375485056493,0.011927605673788054,0.011842534887846621,0.011841968988577086,0.012487725289769448,0.01454514202892314,0.05754231587012434,0.011027926944620816
