Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low_seed_49,Centroids_saturation_medium_seed_49,Centroids_saturation_high_seed_49,Random_seed_49,LHS_seed_49,K-Means_seed_49,Farthest_seed_49,ODAL_seed_49,K-Center_seed_49,Random_seed_49+Top5Similarity,Random_seed_49+Max Comp,Random_seed_49+Min Comp,Random_seed_49+Centroids_saturation_low_seed_49,Random_seed_49+Centroids_saturation_medium_seed_49,Random_seed_49+Centroids_saturation_high_seed_49,Random_seed_49+LHS_seed_49,Random_seed_49+K-Means_seed_49,Random_seed_49+Farthest_seed_49,Random_seed_49+ODAL_seed_49,Random_seed_49+K-Center_seed_49
0.028139670986625082,0.015467568119476936,0.02248238841642731,0.020227154280999762,0.015598411301958352,0.015645122980501754,0.017272101141188535,0.015286703117546579,0.02625944822018433,0.010574115882973979,0.08384521135794244,0.010335666921997149,0.01707944040547739,0.008953548159460877,0.00475433397845257,0.015510235110504903,0.015103904562500471,0.015417140955779828,0.01515920374669869,0.010739829963630028,0.008052385122564568,0.01215786519027867,0.007151292070600694
0.02802975788111944,0.011919614965635372,0.05338034960351055,0.019631308072510015,0.015015417428741884,0.015214521054776326,0.016601834913319638,0.014852673256386239,0.02631442508161685,0.009445762291144036,0.03155324570152054,0.009757538482574667,0.016392943817539214,0.009382398966271167,0.00704101704677007,0.014873939644139475,0.01469803173319128,0.015010804792385942,0.014735965148476103,0.01295440262814171,0.00736849520216842,0.010257960631594908,0.007332649022513528
0.031688862755631736,0.01032573850769722,0.037739074392194205,0.019354063409882664,0.014589636350085582,0.015095709202706666,0.014902421559705574,0.014489298815446491,0.0228006581575616,0.00935024352440075,0.02926642595287607,0.009756706908826757,0.016853385718603196,0.007890206070833298,0.007013244003222674,0.014656748561853995,0.014480993167111213,0.01479551764606023,0.01546036904628187,0.01142461508853623,0.006875262576842717,0.007752107585297136,0.006891112127931859
0.0316768542082235,0.00848634358373304,0.033163481331824944,0.019476574171546905,0.01448655415336128,0.01638874859060626,0.014682271029030032,0.01524655171332772,0.023983969129724104,0.009303500940909721,0.026300632583474887,0.009615162899085088,0.0167828214035555,0.007674133744513853,0.006289113945681972,0.01490306930942232,0.01570878859293784,0.01478935533573053,0.015243382654013218,0.00973167123369444,0.0068809392696144965,0.007770004254618694,0.006900588257163982
0.0339932166224663,0.008341031544646597,0.03327755307760314,0.019575159455364553,0.014391868574886835,0.016425509320336124,0.014929451514450038,0.015937641519122223,0.023968208804212448,0.008152736180299734,0.026681941279191213,0.008343327668737629,0.017015816395321574,0.006406843492173337,0.005903229254993193,0.01521955168846351,0.015744455494233422,0.014826682405496882,0.01593621956528259,0.00961323210439847,0.006350783756147214,0.01001369783369972,0.006289821104033942
0.03576665445833125,0.008876339170014786,0.031239162015521564,0.019648660831362585,0.014428906315614911,0.016273915682081034,0.0149693960423048,0.016166738119927634,0.02359391408717286,0.007956558567270615,0.02674647701067455,0.007290079300031409,0.02087712931045732,0.007131686071603859,0.006798449209010235,0.016454216599798264,0.015848162305011126,0.01495657915319627,0.0161746767315127,0.010329750787612415,0.008704561575335154,0.010208085167277177,0.006132885681948507
0.03739632214827698,0.008354972304241853,0.029701230592271626,0.01956406697874057,0.014534977392647901,0.016717812181104068,0.015404581666695793,0.016203030542066472,0.02384973486128633,0.01060275315700425,0.024071571818482584,0.009622059296026443,0.023765933779771767,0.007118919638840889,0.006841237118300349,0.016386402970971745,0.016471326566589343,0.015415322888136608,0.01621202616279886,0.010086319696634814,0.008496865476047846,0.009049705512563316,0.00840782684899614
0.03322747213554654,0.008244457126465906,0.02707559734538902,0.03290302504428435,0.020878218741334508,0.016795072621324205,0.015557361067640479,0.016171692658934506,0.022950230459342937,0.009760817644929415,0.02484988743746279,0.009418636265378618,0.023239992395139252,0.006788675136920568,0.00686090152523677,0.01623004581306339,0.016382142589562228,0.01558817377751275,0.016311840901889408,0.009742121793864557,0.009037110307227906,0.008801670317894444,0.00744182318130059
0.03002186348485232,0.007105625136546084,0.026847468562797697,0.03286656839944742,0.020939458994982424,0.01692569119425916,0.015490033178346603,0.01627041076981951,0.023107753080154936,0.009533503848894414,0.02514613910972205,0.009485506970888525,0.023122272053171758,0.0063855807327179185,0.006472108577173886,0.01617951888849209,0.016981504780278465,0.016178742702385843,0.01669971743907132,0.007573411985413755,0.009005780440569666,0.007741397441460825,0.007360854330041324
0.02984196073028,0.006099690185398141,0.02676753580335068,0.03264050941418672,0.021827967545910182,0.016892390886267077,0.01533420235721631,0.016659207500647925,0.022842784208728588,0.00926508406585296,0.022301183269543338,0.00923353008224028,0.023077159537462318,0.006405101366289955,0.006445400783423575,0.01631613414994656,0.017118266559892993,0.016316449073701063,0.01650488224666259,0.006916685559485398,0.010031827850676465,0.007358712156869308,0.008327552241819865
