Strategy,StoppingIteration,GradientStableIteration
Random_seed_42,100,
Random_seed_43,48,48.0
Random_seed_44,49,49.0
Random_seed_45,50,50.0
Random_seed_46,65,65.0
Random_seed_47,64,64.0
Random_seed_48,49,49.0
Random_seed_49,54,54.0
Random_seed_50,100,91.0
Random_seed_51,100,51.0
