Top8Similarity,Centroids_saturation_high,Centroids_saturation_medium,Centroids_saturation_low,Random,LHS,K-Means,Farthest,ODAL,K-Center
0.09982006730581437,0.050738571980066934,0.05126099122331691,0.048551702986985364,0.018015575099833054,0.0347881560533549,0.046677016318971906,0.028438726783087356,0.03618801333236735,0.016311809434971822
0.03865553651018144,0.03293152236433414,0.04656172206646212,0.045609001522632094,0.01790706780271228,0.026375706575660584,0.029085490655454963,0.03031596961719518,0.032781942217658455,0.017937725571373433
0.026804085045381267,0.03035943419428042,0.0327539556129873,0.032763818056480216,0.02017409683948853,0.026524454134439886,0.014269540522568982,0.030674689127155822,0.03254091776128905,0.01405857391416153
0.020900208338160947,0.031031400681932574,0.03290577816727433,0.032912624240884356,0.016580402714515254,0.02459044547618622,0.014437555189663739,0.02855525094744598,0.02973167278536979,0.012912602997726515
0.017477691955897455,0.034733565749574064,0.03205382848656294,0.027984577172310458,0.016275816384381147,0.02543979583571481,0.014295007274964874,0.028333480639538226,0.028461331423501327,0.012664267911585099
0.015335142613831017,0.03657201973770734,0.03227120991646302,0.027759353433617538,0.015335713379833587,0.026558157808358247,0.015287983306280072,0.027775419930429826,0.029159033531161675,0.013597935241869882
0.015069794397584763,0.03635557088811047,0.03238523342930764,0.027675738734008387,0.014235794102291678,0.02642163689416707,0.013463412735055373,0.0279718194448053,0.029696114409823327,0.012644927207142677
0.01506867191005958,0.036212582479590395,0.032583110777399844,0.025834358936872887,0.014218817911577784,0.025954749400848028,0.014342906775201345,0.028003560300802324,0.03187772051283629,0.012644136699023747
0.015088068547076268,0.03534667500342155,0.03252467830350604,0.027235627546596704,0.01249356883866041,0.02581863853508236,0.015032532392181254,0.028089060232039397,0.031873157658317594,0.012722064520970942
0.015297589243255697,0.03729485464937702,0.03477036456908519,0.02719517057631472,0.01111133511322031,0.026165316718541203,0.015157183884128464,0.027899361058775732,0.028027455363384853,0.012058959870251757
0.014769407622673291,0.037253011020055356,0.0346291809599055,0.02667625250237959,0.011351642893812918,0.028145898972257125,0.014580768343739487,0.027576895313729425,0.024928644268272026,0.011308549794340839
0.010866843421140512,0.03642678356621634,0.036134736474208444,0.025938858252249123,0.011404828926059152,0.027666328153793125,0.013182276080616373,0.027224153121754222,0.0249869966131148,0.010949544999260714
0.010781862186172823,0.036604000947006166,0.03625167772287011,0.02400788543383877,0.011423968457692769,0.027141086837052752,0.013409923029577473,0.02599361884746737,0.023526555833627012,0.009708456621241134
0.010606980153355091,0.03653051391025254,0.036219219427076274,0.023563430063138484,0.011087728308185513,0.027517469429227993,0.013287438410025363,0.025420691164880594,0.023536106662033183,0.009482814354907982
0.01039689856290239,0.0367893394721645,0.03620599106989148,0.02357726199903243,0.009264848189348677,0.027449838712430008,0.013226176379901389,0.020904219137160868,0.023381570913573346,0.009037476870725755
0.009229538250641494,0.03643352441136649,0.037494411314035005,0.021741789964940226,0.009061428614961899,0.02733797321521887,0.013257399820688786,0.02071468488954976,0.02313921899880459,0.009055292246920326
0.00856017853128867,0.03585555335582615,0.03759660095588236,0.021140342602909097,0.008975334039742875,0.024889680777354786,0.01110600497867225,0.01983872543750989,0.023151389821308245,0.00892428303902011
0.0085605616393638,0.03510362952996124,0.03746928406351423,0.021461460644670766,0.008987021099621906,0.024135296397256804,0.011054276850424401,0.019615446778564236,0.021727141866591162,0.008856792516601533
0.008422954659419403,0.034455288861801686,0.03726894678691098,0.021471955667123857,0.008818191260186297,0.024251852463362828,0.01045173414888941,0.019849619785564154,0.02171833455538941,0.008082105512087252
