Top8Similarity,Centroids_saturation_high,Centroids_saturation_medium,Centroids_saturation_low,Random,LHS,K-Means,Farthest,ODAL,K-Center
0.0268626314799315,0.01581858910994119,0.019888937354729897,0.015967298516165858,0.01333064042829602,0.014858931992334982,0.021005358525342233,0.006221600251022027,0.08248064851895041,0.011941718568610567
0.02825064315678918,0.015620715964388526,0.014990770817333144,0.015279875231277848,0.012462551295095483,0.007903321216584536,0.019968296487761154,0.010793646315712415,0.030868466761689053,0.010031874402186591
0.031361854141186404,0.014889446564059215,0.014596359717615895,0.014703605840366021,0.011697002294197912,0.008409187984428941,0.018066277546079566,0.011127852074331873,0.028315679001348258,0.010102890949899858
0.030410504712209893,0.014772373815167533,0.014594704371334777,0.014603429899105017,0.008496106810832503,0.012683069852755129,0.01381420170962726,0.011439258481180352,0.02777514351314308,0.00895618421685698
0.02743589984956464,0.013850375285306344,0.014866976789171425,0.014875732217731035,0.0057651753819677985,0.010536426966005286,0.013160228626943906,0.008815807548208942,0.025683668976046528,0.008276743728649089
0.027655203991339146,0.013900349743024171,0.015218188068592715,0.014781203345703705,0.005830448307223365,0.010328642045020455,0.012969315205114398,0.00896870609557156,0.02584179613208812,0.008971706759200709
0.02567444491657409,0.014217278580134666,0.014961358285560939,0.015356212342473774,0.005662659894484318,0.00933954671446613,0.012609782957393656,0.008758398719058952,0.025828319425000985,0.00899930683875368
0.02569346423382948,0.014442368109597247,0.017544256088714176,0.015441802389921405,0.005180623568810943,0.007189569727352719,0.01259122365777139,0.008995166709259601,0.008229525408116492,0.008303813616031677
0.02461254304173395,0.014579847076283885,0.017629088588552166,0.015596615018821341,0.0059285605281498574,0.0069922156851568865,0.012281419675555506,0.009040353039395294,0.0076554728468479945,0.007799700381170526
0.025761925256925448,0.014519015871372729,0.017674581965060512,0.015525170443816705,0.005724064925651064,0.006731838235297477,0.012126950095544193,0.00836997134616385,0.0076441812503876844,0.007817236468697695
0.025850824276640233,0.014202115417363263,0.01760356381582571,0.015534315501487615,0.00573460032644746,0.00634448762116456,0.011815986085612596,0.007553935724879167,0.0077251618992935,0.00856313326031351
0.026715621220918716,0.01398654082478759,0.01752802217647099,0.015463446778407311,0.005627338629002905,0.006281819744229136,0.010536669792225554,0.007481776510116675,0.006581758990504488,0.00865903031835205
0.026246571683944533,0.013929279210728904,0.017924357412667364,0.0160907693553628,0.00559411828519004,0.006287608200087036,0.01047992059876233,0.007494693666098929,0.00632271287517211,0.008421633994455068
0.026157624280443343,0.014023104920598684,0.01793392762501688,0.016086565745373947,0.005579854369223829,0.0057269631942195925,0.010457994217139992,0.005892370050325834,0.006477469090813611,0.008377140413957792
0.025870077642210602,0.013973290807340385,0.017985665670139126,0.016312536417415147,0.005606999238207855,0.005132498011821782,0.010456209729070742,0.0059805213541957,0.005268326258963438,0.00814813804574607
0.025833708658600425,0.014189109252599162,0.018023746158105543,0.016446195504121575,0.005608700460650437,0.005021715967157754,0.010081333063141237,0.005860691000736244,0.005290825051845211,0.008225967411547514
0.025927282750018196,0.013967857742348589,0.017500614845925844,0.016470150922268834,0.004348900849833598,0.004597537518819991,0.010069769950427075,0.005850870431046536,0.005019820016654829,0.008379502955565462
0.025963343282644245,0.013730315436316847,0.016802778807727296,0.016590648550592824,0.004244794745709432,0.004608687892161809,0.009951484536691028,0.005287479793452277,0.0052131021719539865,0.008275130649915292
0.026005841879780937,0.013976835155397879,0.01683287486010899,0.01711487199726876,0.004300818391214072,0.004466334018236508,0.00984089846888777,0.005232864454363017,0.0049907273836866,0.007802303507739437
0.02606320581215091,0.014361620772044758,0.01872720777155742,0.0177939807121241,0.0038977089959829517,0.004379099764241199,0.009489454152146474,0.0052454968583527375,0.004957591997370201,0.007530451014900412
0.025409673987119744,0.01436010005096464,0.019383975760419708,0.017856225826765396,0.003902355436521931,0.004158912976313878,0.00947088360082758,0.005196109997299263,0.00448597135255889,0.0072993421018865854
0.025391122133401382,0.014368357609515417,0.01961578396013758,0.01785627485900678,0.0034188895011643097,0.004133587788740967,0.009786960178133849,0.005033055956727824,0.0044330620755929535,0.007320227027214492
0.025195971931989806,0.014399717724818248,0.019616075500768316,0.017912517791008043,0.0034439286147143603,0.004160560243090739,0.009673584568095785,0.005048876897189927,0.004338312521147945,0.007242822261133179
0.024932113383380555,0.014415007238558932,0.01953359643498294,0.017918553850105046,0.0034768053689699656,0.004179568640317356,0.009531299313594288,0.005060346851750054,0.004187758118952682,0.007243475973574975
0.024762312571455218,0.01456704517080321,0.01958986845657403,0.01781178063594343,0.0034468679939306302,0.004111150344901696,0.009446381019060179,0.005045199693330534,0.004093087574501265,0.007220208772480876
0.02496187613033521,0.014571785981082316,0.01931240477462557,0.017743218767865433,0.003422155902073012,0.004089139427418752,0.009437362449105102,0.0049123401778318,0.004108183935553918,0.006926761301131981
0.024611608570062574,0.014733064155920097,0.01931885449231493,0.017700642017516102,0.0034289495175787617,0.0040848115212832594,0.00950235150555768,0.004602599786003307,0.003512044106308514,0.006873702908490515
0.024563391761528174,0.01473241176177786,0.01921261226436582,0.01741392003182352,0.003443917996747511,0.004085045641171873,0.009504009198790922,0.004558060608353572,0.003516445287223699,0.00634226800162845
0.024906479184574972,0.014762208981961547,0.019099890871001887,0.017400204009664345,0.0034373588151740647,0.004038311031426496,0.009384589455351262,0.004244196474497046,0.0034995748651567944,0.006357146107856115
0.024713656561465302,0.014761295598286595,0.019031529840209168,0.01742657282457931,0.0034197044180935034,0.004047602716419391,0.009323376957418616,0.004237472997399833,0.003505371864562702,0.006374462619270507
0.024694689109378384,0.014406240758532226,0.019077300316629024,0.01740841386768048,0.003350397199185383,0.004030468129986976,0.009266764933694943,0.004233796879579975,0.003219165870055785,0.006361168965286101
0.02466344117437216,0.01440634027280667,0.01911626600944376,0.017029464486905132,0.0034429425860361368,0.0040277291166002285,0.009259138355712621,0.004207590341717233,,0.006307958528927486
0.024595177875606198,0.01446679493501759,0.01907065789980936,0.017089593541285343,0.003440971048929421,0.00400445478879557,0.009150415422542474,0.00405784744303638,,0.006050558633154225
0.0247403509237004,0.01388358019937284,0.01909486694754022,0.017232095164537237,0.0033690882982655972,0.003998408799156104,0.00885393819934509,0.00400494075587122,,0.006096308724739516
0.024438897794327313,0.013984324612164915,0.018878042047306916,0.01721124975711192,0.0033707123578306875,0.0038481630549291575,0.008744339739811487,0.004019885778320047,,0.005853571471604406
0.024485144378792487,0.013998830141352525,0.01862987291399326,0.016989004610836515,0.003333474415144334,0.00384180127453628,0.008745143407258295,0.0034676974150095255,,0.005647201944898283
0.024520354522703618,0.013953827303292051,0.018818695637051627,0.016663503583132636,0.0032892933442378635,0.0035430450423475333,0.008753000980223382,0.003416614566630098,,0.005564299688301159
0.024438858196172263,0.013918761404365989,0.019177653238272804,0.01668042862083647,0.0032794371651781993,0.0034939662623111613,0.008677550400191142,0.0034066123534256675,,0.005522971583976551
0.02425056453247955,0.013975892574071528,0.019236263688140593,0.016747674225003385,0.0032634555428790917,0.003557792349629561,0.008672900472913128,0.003388526194015786,,0.00534034890896544
0.023998611201144403,0.013982335869022885,0.020073528421401962,0.016840147944242854,0.003247106076769645,0.0035393619927184825,0.008341001179695695,0.003347431240920382,,0.005300639821293806
0.023909513305824862,0.013948028988224793,0.02007177553240612,0.01648931219548817,0.003122705097897213,0.0035024227877141502,0.008047353939024471,0.003298638602252539,,0.005186590487910234
0.0238312007245062,0.014330038456553484,0.01899862023306058,0.016489005434874686,0.0029547384448939877,0.0034462310426182454,0.0080407049188475,0.003226012590210923,,0.005179554552984555
0.023660625984123274,0.014418152596545147,0.01877377031493139,0.0168683964916884,0.002915834425724425,0.0034535819586097296,0.007913298670314975,0.0032214489361193544,,0.005100334779676548
0.023417385707735976,0.014318034342422462,0.018828868344209843,0.016867157668895905,0.002915266215894841,0.0034404021297041744,0.00788961015988517,0.0032194535442799555,,0.005082163384382039
0.023405089973378788,0.014291894801664661,0.019208086453917576,0.016838735859793723,0.002905319544554657,0.003413832253771484,0.007846880334111786,0.003218001161544661,,0.005091400995738732
0.023431742260432847,0.014234690259657278,0.019302603800021263,0.016882917047593156,0.0029039409133638284,0.003322434624517042,0.007847201949062563,0.0034166422923643408,,0.0050630024736498325
0.023287157422193713,0.013784649727812136,0.019399043588579405,0.016768247283231074,0.002882634353086069,0.0033011477765378,0.007843670224943615,0.003413286608586022,,0.006018112062891986
0.02350808005754852,0.013783101786319692,0.019392577702400323,0.0166925841763734,0.002875361477554247,0.0031055083898021813,0.007838461042232408,0.003109277428423679,,0.006016118019484552
0.023520339499372957,0.013845534018317264,0.01943682568085266,0.01669302582562946,0.0028768800978600574,0.002980656212921793,0.007836474924871826,0.0029666271646363136,,0.005942434499368703
0.02344674526832511,0.013807874343109811,0.019435381765601754,0.016663264079986348,0.0028707831124496984,0.0029785734065264423,0.007609081128619379,0.0029571362553873787,,0.005936164287753902
0.023055126219994514,0.013821853745694458,0.01932054661098777,0.01664727858941795,0.0028429152747783642,0.002976804055852906,0.007606677265804687,0.002947573460664239,,0.005940403358417879
0.023096808970956607,0.013795465859207587,0.01931268444986258,0.016422738426538967,0.0028403598212031313,0.0029237099616595454,0.007595037153773232,0.002917324271408705,,0.006335175948373746
0.023075710744987734,0.013796644934597148,0.01923711424504173,0.016259177735471548,0.0027131180526001257,0.0029070498609678466,0.007597175070452169,0.0029032555940555573,,0.006026769471855982
0.022884031021512763,0.013827851694315222,0.019237596182039556,0.016246864802956482,0.002708925875084157,0.002910687920816506,0.007594642897747282,0.0028948334568572372,,0.006017118323226079
0.02295471600855622,0.01385842301237976,0.019186563991598824,0.016277048110026237,0.0026613891334005216,0.002910698867114346,0.007581327979617979,0.002902642245762218,,0.0060194774298559465
0.022978678962566765,0.013781333477779158,0.019185995495602445,0.01625880381845042,0.0026644291727028037,0.0028998694049301227,0.007572550172668825,0.0028553233723923733,,0.006017836862320181
0.022820829119871044,0.013767778404092008,0.01921625319577751,0.016257312669382924,0.0026659232445299264,0.0028454374417915753,0.007561767950535166,0.0028399821414327787,,0.0060228585545441336
0.02279105386723356,0.013709667492245071,0.01921478774882081,0.01606522616568991,0.002632004878929625,0.002811886456000183,0.007305922187104499,0.0028331501535958196,,0.005683213959172736
0.022458405259811742,0.013526836672683396,0.018773987195763283,0.016040923717719553,0.002601584940245848,0.002811393784368694,0.007304684388633719,,,0.005857215070284688
