Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium_seed_50,Centroids_saturation_low_seed_50,Centroids_saturation_high_seed_50,Random_seed_50,LHS_seed_50,K-Means_seed_50,Farthest_seed_50,ODAL_seed_50,K-Center_seed_50,Random_seed_50+Top5Similarity,Random_seed_50+Max Comp,Random_seed_50+Min Comp,Random_seed_50+Centroids_saturation_medium_seed_50,Random_seed_50+Centroids_saturation_low_seed_50,Random_seed_50+Centroids_saturation_high_seed_50,Random_seed_50+LHS_seed_50,Random_seed_50+K-Means_seed_50,Random_seed_50+Farthest_seed_50,Random_seed_50+ODAL_seed_50,Random_seed_50+K-Center_seed_50
0.09363477279815151,0.04304156116441703,0.05258281093066457,0.05269258615534987,0.08290216542051278,0.05895914351982325,0.07166553766235546,0.041361110028596,0.07870469681034054,0.022016632040445402,0.08973863718872917,0.042851692125457065,0.06273999871993238,0.03626374913638787,0.013021858065981938,0.04345628841388545,0.05280941024972139,0.043717429472018,0.018583338259759285,0.052491310289839464,0.014261610087104698,0.07172175765230374,0.01903009980191085
0.08903074516159187,0.038505077828676654,0.02482118053601031,0.028819441588577174,0.0780897068922668,0.031406049614320065,0.06646723706852695,0.031195991450234575,0.07376233297337201,0.01861581460068859,0.0764648503261768,0.04048945018261941,0.043109495494876866,0.03555042042652502,0.011855976965949372,0.04057228880303595,0.050590098366492885,0.02115890343947462,0.01780217293669933,0.015301511613532914,0.014210384035257985,0.012935628293467873,0.016723331177419132
0.09379978905254448,0.03558100591646942,0.023543196682705957,0.02227527673756561,0.08742189218847368,0.030007252345550826,0.04479725220157433,0.030584236499123833,0.034147324017061526,0.02206155497995336,0.07700567768022926,0.03996139547579431,0.03796169700736965,0.035068433753586946,0.011880396949978238,0.0236796020298353,0.02952385811114603,0.019336979368396238,0.01710448749667383,0.014667778252086464,0.013779403344908967,0.012290767862008981,0.015889080217387722
0.09310730875749267,0.037174952550309996,0.020503718788673474,0.018648336251271533,0.0877330579234492,0.028839462909052538,0.043156940748599694,0.02166644567133112,0.02165602153732917,0.02244282737584929,0.07707304992752113,0.04001823353491569,0.03695235599045548,0.03664065045256626,0.01226753878153121,0.02402716680716832,0.03018819198901526,0.01869428499345992,0.015837652537750838,0.01373307341881888,0.013818772675042447,0.012040131314612592,0.012796709067451428
0.09500799834993048,0.03504163255596839,0.02071198818230545,0.018448996228386923,0.08550903857883059,0.03127705255372556,0.03804870566398473,0.021682871036101056,0.022922694360033653,0.01503571954781963,0.07720461695820324,0.03922033818646812,0.03493392144150245,0.036326675115463024,0.01174329053030125,0.021946175119030922,0.030178745837973645,0.01802464769306357,0.015055856746476963,0.011232560552327535,0.009852305372067547,0.012038824998315512,0.012858733916518308
0.09586546659081713,0.03495568364031862,0.021709361691337165,0.0191356738164006,0.08582307186088398,0.03187774869539367,0.037039197216253365,0.01895655812784279,0.017565939843991227,0.015062938949712192,0.0772524212650814,0.03914973153811237,0.03463109902737421,0.019344033245644394,0.011770347406731758,0.022075398319720104,0.027682655114084697,0.017611171497903925,0.013683938632753953,0.011085859286071286,0.009918454859104125,0.014368038091167363,0.013283453730704812
0.09555241497488935,0.034872264723133636,0.02168939457856553,0.019187512822245904,0.08615664465035557,0.032217606231625395,0.03790911954862584,0.016829949769310223,0.01748371013082758,0.010847987458705813,0.08034748865950844,0.03968981985508873,0.035006933469759895,0.019017629066244175,0.011400139825788467,0.02148210488172032,0.02050942452598082,0.011493246519063614,0.013235540164771464,0.010606278136565533,0.009921416837607413,0.015077211736739015,0.01367311786646763
0.09354554405462867,0.033427692909183085,0.025483132625531306,0.01477614714458368,0.08587423697201678,0.03251140994997386,0.035889934380339154,0.017336683518817186,0.017023009430940643,0.010752020296342236,0.0836253013637605,0.03912354788988026,0.034988899549622934,0.017354487881885573,0.009908409792339697,0.019117124489720257,0.019725701885896077,0.01162003173690399,0.012480334294444853,0.010032579190982015,0.009414101321804551,0.014849987604677322,0.009645671026503117
0.09259994015278922,0.035906934952449086,0.024851343621057925,0.014768515259167975,0.08101230483972431,0.03249139893821994,0.03559054005955606,0.01785362547746803,0.016712460091657673,0.010988299736991893,0.08396869592944993,0.039618596007877,0.035113340315886664,0.017288217635010695,0.009621189454947965,0.018549571313663946,0.018392083065687095,0.009542768643994488,0.012191864404006936,0.010017409798709765,0.008236243603099744,0.014963084313860684,0.00959400325507084
0.09440827986557307,0.03321317802130537,0.022053663855572992,0.01526414999095091,0.07926380328222632,0.03245607911164913,0.035963437372090325,0.017482360233094314,0.016017900216854345,0.011350434102807354,0.08509098351097216,0.03762809394047897,0.03513560054094517,0.016193940014243145,0.00940247075430604,0.01494898185634457,0.015536268778650128,0.009565921678876104,0.01029511108193922,0.009305014877786044,0.00841476863202862,0.014936274593165882,0.009451625463270222
0.0951701828262812,0.0332276622415201,0.018824149705546137,0.015064542607903434,0.0793705344049436,0.032567269404416205,0.03594580262423976,0.01254735751906862,0.01600847628331771,0.01123684831726262,0.08463817756783112,0.037626602902439216,0.03515744835627628,0.016059077147917256,0.009750231346927634,0.014371151118398944,0.013756643114332579,0.009726741266513784,0.009966258601065734,0.008897922097471287,0.008254127730461053,0.014005614781374404,0.009291032601941881
0.09270548621270752,0.03318562169586405,0.018926838450059595,0.01515306106574013,0.08089389626915887,0.03231142035693081,0.03658944136030689,0.012340771626986545,0.015055742881860467,0.008289504631682838,0.08466576142979021,0.03744491579688969,0.03539078488068696,0.01204594769996142,0.008971463275839649,0.014109802822236497,0.0130281590779475,0.009746138480730571,0.01054172647403615,0.009250265827672449,0.00848718155652658,0.013207174668329316,0.008633278472581595
0.090846367126149,0.033297032144379866,0.01668925889066536,0.014798397695452515,0.08066908747758801,0.0321562438497469,0.036269375231034684,0.012609024973429207,0.013853264178856965,0.00854432079550995,0.08708424316158193,0.03768964747473804,0.035414381345286426,0.011956324695031034,0.00882137614243883,0.012180820577858473,0.01315827655797562,0.00940505340559035,0.009214706426363201,0.009201607251575589,0.008682441840825854,0.013281440729266545,0.00806459742910309
0.09036963608431733,0.03348269844653204,0.01626031498398331,0.014191229725817982,0.0805600907841236,0.032558730539762326,0.03639399643869655,0.01074613897687988,0.013770298524735852,0.008506871622923167,0.08834541094920363,0.03793813699563606,0.034964080021370476,0.011549055387639376,0.00867592555301437,0.012310004935422062,0.013496999006065396,0.009347703627682695,0.00915814619518531,0.008576756931236527,0.008546467326698224,0.011939383281788535,0.007198281849863377
0.08899942043748885,0.033378998492062106,0.012662333620265708,0.014458479785277553,0.08031988920901885,0.03247085032283125,0.03636526345917855,0.010277170190456798,0.013767495108788996,0.007747648316367313,0.09064792532422764,0.03675981777854239,0.03493791438789025,0.011568896573691772,0.008146913155480965,0.01223889475703076,0.012956919826431617,0.009464709847799183,0.009157277539652271,0.00819543355343083,0.008551222274429305,0.009839566501388853,0.0071812726461168075
0.0893483932845169,0.033160963643389774,0.012646377161789396,0.014026280631756033,0.08139842082232779,0.032783491560104676,0.03660519946527778,0.010335058616261251,0.013742489588135166,0.007667068385894096,0.09079965840525495,0.03676694663919239,0.03490783432673956,0.011516754926488765,0.008254222033968013,0.012226062925999993,0.012239261248613482,0.00927169495140541,0.00813989423383231,0.00800320930809184,0.008076226919624854,0.009086991439740526,0.007139189962509013
0.0935635277513767,0.032964250870104336,0.012657207713074495,0.014114991826862199,0.08230854888648274,0.032710080993717985,0.036147412745524174,0.00952821844603092,0.009989602103113436,0.007669979214914665,0.09088230386128156,0.03713984750869876,0.034630089640860034,0.011506471253959732,0.00826430757339371,0.012452944600985779,0.010711708161994658,0.009465715953266455,0.007855549357424529,0.008003586779232253,0.008013759156333138,0.009003079348507532,0.006908653089133353
0.09361820943066096,0.03339847514528038,0.011371815400888363,0.014063923086438227,0.08321490159713893,0.03273008393428784,0.03607919168493217,0.009162587258117368,0.010024460902596599,0.007387049863674428,0.08948390506172484,0.03712581455850155,0.035038576907529706,0.010699617568227793,0.00781583054522322,0.011224620845289366,0.009986470220640422,0.009516610699846667,0.007351681794465064,0.008003674996861774,0.007549901252981712,0.008655468588682226,0.006629659429648799
0.09381653569055316,0.031902764029952145,0.011043788875959573,0.01381157498746027,0.08243479494766724,0.03270431775125627,0.03604470391570915,0.009137830217832979,0.010053812684273489,0.006981257001030731,0.0898834214094451,0.037221493083568195,0.034990002343319886,0.010626839940315528,0.007727868925439635,0.011231093684028484,0.009945755425935192,0.009445933995572505,0.007391162392999577,0.007934027844310616,0.007342814891249239,0.008639756650337357,0.006643175918800939
0.09032677302785364,0.032207911138746846,0.01104128402028589,0.010435166175374053,0.0829994922362735,0.03261591875547018,0.035805323559613765,0.008600752405479188,0.010076274850982938,0.007012362898626892,0.09034992611392693,0.03778855311584629,0.03486907233631959,0.010636018957790629,0.007526143121525412,0.01120623972639896,0.009866621092814701,0.00938878809737694,0.00734210661939679,0.007859075883095614,0.007191246201699416,0.008684244135227667,0.006422082531205295
0.09064009053756007,0.03217392096630371,0.010846711258152512,0.010441248536260422,0.08295595744017217,0.032394785801021626,0.03622236330782965,0.008401374536208508,0.009706009148746794,0.0066965391640111385,0.0903460216967123,0.037561382049545365,0.03479402626548538,0.010598037623294924,0.007477603817407486,0.011089935614429834,0.009836653347198526,0.009786515714639198,0.007563721135016108,0.007648812834733461,0.0071411160884563025,0.008608407207369679,0.006510473517880054
0.09067734739294252,0.03228857982292846,0.010827839700201474,0.01034665667051104,0.08374262099626671,0.032329597508417594,0.03599911342586166,0.00837989193550499,0.009551009838495808,0.006729352693965516,0.09029054410808136,0.03755730045834125,0.03478774539863951,0.010603809088710732,0.006947414541340872,0.010245622788280017,0.009754731972233264,0.009827119714898847,0.007695958861733425,0.007565734141356901,0.0070990681739221025,0.008533749791870238,0.0064980610895836195
0.09130642729578388,0.03228083093809886,0.010760351003961206,0.009510017664085938,0.08531201830674336,0.0329699095005154,0.03595431972457292,0.00829807157727572,0.009539452253835278,0.0067453135817526315,0.09015207070008331,0.03774488019722292,0.03478647132616274,0.010614047171343965,0.0069351875744690945,0.010257881578044518,0.009495058097950202,0.009823873293327307,0.007438731940008962,0.007378727861790455,0.00692132389000649,0.00845676001149315,0.005989476203773221
0.09107680846109974,0.03195343334845093,0.010784987058753795,0.009509238796132406,0.08537589064457571,0.03322496021114956,0.03618608868984497,0.008281052853430265,0.00923954954306275,0.006437131377056172,0.09010400272082916,0.038704942049918506,0.034789690790658176,0.010477144984625122,0.006974852806637615,0.010259932070706612,0.009585984953868476,0.009699955119658245,0.0074164598314298905,0.006463981406006365,0.006915178049495207,0.008446124826327846,0.005901406585475003
0.09102737510054998,0.03204920216087202,0.010796182835619568,0.009503059198007204,0.08436287514809784,0.03363278413621134,0.0360675765330728,0.008116076014443476,0.00912495120804587,0.0063771785938976895,0.09043243500352173,0.038815304113636824,0.03469019622204581,0.010451897629660183,0.006981564365203403,0.010247389837013196,0.009557512515891146,0.009710115192604278,0.007450353864335482,0.00647122175630226,0.006919796941550617,0.006954329411256726,0.005915282244049967
0.09132661856030529,0.032044403872483807,0.009661171079946032,0.009361276439969552,0.08453972052843922,0.03314247179743857,0.03531829363188603,0.007976357172296217,0.008762991865535584,0.006237224982947638,0.09088255671961266,0.03892567437484495,0.03468768073480893,0.010410561232281216,0.006969537225690292,0.010229027671550116,0.009539866418022794,0.009702926486242075,0.007324078226742376,0.0065195837414882205,0.006815395041962266,0.006963158954444896,0.00587044509730165
0.0907292693835434,0.03207536829714321,0.009141381242265502,0.009258934955303189,0.08263111951934467,0.03277920801549254,0.035244834623927426,0.008006448087611301,0.008470482011788603,0.006076658221733651,0.09081241281862801,0.03894428674677108,0.0360153629922329,0.009653568020629548,0.006960233136083523,0.009199568259529946,0.009522715005238042,0.009666903727603766,0.0072171607715896206,0.006453142031845934,0.006800355725684471,0.006983715044317923,0.005796701189034258
0.08506649246379933,0.031981983893294784,0.008771439445338433,0.009239717257719864,0.08268230808257775,0.03266240115571057,0.03524027167520743,0.008012148036303375,0.008481184438888926,0.006076271213584923,0.09060157782745663,0.03904175035775936,0.03670786477560284,0.007928698260417883,0.006829828664121896,0.009155620520015334,0.009512689198457635,0.009674134405911125,0.006982396481988624,0.006433888015884467,0.006607016935377726,0.0068174208639559,0.0059836756269232745
0.08344870245411015,0.03192824042014594,0.007325231965127239,0.009179027598099002,0.08212546689453219,0.03304705212786773,0.03526122322548146,0.00798765578848389,0.00845320472836219,0.006065084879018481,0.08836718064906435,0.039056253248445444,0.03617076071235274,0.007906458063243218,0.00657080232214139,0.008626946029242126,0.009705953446422388,0.00963012529477552,0.007102456644644325,0.0065043318694953025,0.00660795226403521,0.006795604536450447,0.005981253346753315
0.08370295500899433,0.03217815803319912,0.007181234208183652,0.009126019739238057,0.08133416752350385,0.03318130674791102,0.03525997041165216,0.007729502318996035,0.008312302998032862,0.005352639388508939,0.08812493175996008,0.03888897776590436,0.03669228715334434,0.007923397947531212,0.006539862326481131,0.008666390072098457,0.009250946277078849,0.009655306884890236,0.007095355794301883,0.0065034957975940695,0.0064297326920800995,0.006786065267867319,0.006072829447204563
0.08381482714310269,0.032343777791738734,0.007119079175430926,0.00897763091904656,0.08149156476349503,0.033227159541714166,0.03657733670144642,0.0077379794129274655,0.00827851142239577,0.005385438494295662,0.08722145569011153,0.03885141894688605,0.036148752444104176,0.007871316050736994,0.006534719194206894,0.008600802955582855,0.008584374732942763,0.007326583567875645,0.007092443071709927,0.0064371941364135725,0.006402561177686679,0.006764416384389263,0.006020883211098504
0.08343124391249962,0.0322948040425463,0.006987079403846749,0.00895428784067599,0.08162713962597994,0.03330717752898069,0.03726556103334076,0.007789532557026885,0.008305395942449622,0.0053727572291201765,0.08813215802388716,0.03911733631443084,0.03607928166998602,0.007899843120948062,0.006511781096582881,0.008573791405131412,0.008477523034958998,0.007346662283033036,0.006377353005125138,0.0064692545363351185,0.006268306700866994,0.006743835557115832,0.005897083749577333
0.08300974659250639,0.032387381688101666,0.0069991593676689105,0.008888257326982445,0.07976952842287655,0.03330862658827431,0.03672000490392394,0.007709869003599228,0.008278567616011185,0.005417747205527396,0.08672569388118491,0.03888876378485016,0.03608894418751731,0.007601450932157536,0.006464030951691743,0.008692115427909352,0.00817535391584145,0.0067395461094137245,0.006417237295810096,0.006473609548987611,0.006090535684667073,0.006742745728783842,0.005840201556988651
0.08328187717302545,0.007085166687777868,0.0069580067548390785,0.007622152341203059,0.07971425438025322,0.033307252029153224,0.037242084075857024,0.007662607822979175,0.0070503972700093785,0.005351089750895185,0.08786660170106181,0.038880960800466324,0.03602161913828887,0.0075958474704787655,0.006390305592766494,0.00869167360554587,0.008130170677064568,0.006740183658466583,0.006274634441813032,0.006458617021846624,0.0059432389732301085,0.0067444837242955,0.005842074476893956
0.08336371841755146,0.007038841566041505,0.006954932961792576,0.007320172967222397,0.0797572825349125,0.03306488118324985,0.03669710007196331,0.006778399818733654,0.007081891285300042,0.005291379384631791,0.08600382346518544,0.03857598489123327,0.03599836382537128,0.007467729317054222,0.006288492929011369,0.008140700853079512,0.008121789719969361,0.006527421999659242,0.006216140703741199,0.006602147153408117,0.0059571825871291,0.006738907584153616,0.005815094841348336
0.08419189457724008,0.006773023380876842,0.00725733919436209,0.007330290175327606,0.08017318187869604,0.0328053847002898,0.0366294555167217,0.006713843341709904,0.006996675270039819,0.005242569115989298,0.08588211743312486,0.037866483017841665,0.03562738778684498,0.007436562607712969,0.006279996322727742,0.007136931258151644,0.008053601159597029,0.006545405672442111,0.006232135723017468,0.0066166393177579585,0.006122525443231869,0.006706731276975528,0.005808227901768233
0.08036679568305737,0.006657675210297921,0.007242998892455454,0.006200767719833926,0.08086940716870467,0.03258492892669742,0.03664215561660469,0.006729630896456701,0.006982621521472116,0.005231721026891971,0.08617689350852073,0.03775753480543084,0.03569066997279218,0.007451920793134176,0.006253814418005133,0.00696302172291553,0.007469158851888135,0.006487371844594677,0.006236516302741162,0.0065082303237143655,0.0057304522676713075,0.006465562225451978,0.005784669000070479
0.08021654392976343,0.005909758367916942,0.007235182932624886,0.006199663546953619,0.08107797396138401,0.03251203836172183,0.036576861906503694,0.006566538551927701,0.0069237569245693105,0.005239182613733457,0.08638364644863643,0.03816616055073757,0.035683222475559016,0.007416279157699579,0.006202056903550436,0.007056325327533856,0.007457594115911409,0.006519791372931749,0.006230922038379466,0.006492586416827936,0.005718525856042142,0.006394227887278298,0.005787938539007266
0.07899536122073962,0.005813134314404604,0.007233735011539017,0.006214028452642147,0.08097231323002695,0.03222464383073227,0.03655773892476237,0.006382376094639644,0.006541742340144418,0.005209288584377943,0.08506498646477545,0.037599778140754,0.03546144773885953,0.007536153068841386,0.006186841738649934,0.006980915576781088,0.00777708500794573,0.005931198148304173,0.00631753557820737,0.00656797140236938,0.005711400158303675,0.006395297803440539,0.005808097536559806
0.07930925752614429,0.005801365726208109,0.007177934107990672,0.0059634535581854645,0.08031932764247693,0.03191345179880581,0.036189005579887384,0.006370077389091265,0.006500295848842038,0.005229479771573458,0.08477009391746916,0.03768183567657956,0.03548685304641877,0.007514779197543648,0.005661570424034326,0.006944776293700805,0.007797533091944762,0.00588123576381859,0.0063132721502175805,0.006580531552161415,0.00565842384974929,0.006398948974608043,0.005805259754593758
0.07892874980320207,0.005799704791111704,0.007009793393374109,0.005899246314255026,0.07811689463411874,0.031666106547129466,0.03625226998063943,0.006224917366798499,0.006476599699261026,0.005256612725417085,0.08483505248106588,0.03733467678852822,0.03547013245873276,0.006683335737747717,0.0057214866400934605,0.006943664217486623,0.007492192048666626,0.005846617246937757,0.0062832194521753775,0.006583418361546264,0.0056647103228529855,0.006371814291273758,0.005792829081767187
0.08043345425809602,0.005588769777927374,0.007029183772483334,0.005855851680427402,0.0787050157442563,0.030975997832389978,0.03624615236125464,0.006198116474146614,0.006407989309332473,0.00525341424814272,0.08470550342201472,0.03782038109628385,0.03544612436744262,0.006682956581289857,0.005695918524833148,0.006985489173433413,0.007434460547388824,0.005790540802962918,0.00634091633599776,0.006535940368032908,0.005757950413869061,0.006137840244525293,0.005777022393827942
0.08062427579832972,0.005365650211657581,0.007008395663607222,0.005810104541537148,0.07706241936339328,0.03096918832191225,0.036025997100944014,0.006202116159699937,0.006408611244669426,0.005256216528959179,0.08311711660254953,0.03777167188933698,0.03516300401564543,0.006665773222036672,0.005679886692604948,0.006972046287587775,0.007453402027519508,0.005749227204325345,0.006341131991803699,0.006524134894738433,0.005746546192626749,0.0058155363452926925,0.0057946869668788195
