Random_seed_42,Random_seed_43,Random_seed_44,Random_seed_45,Random_seed_46,Random_seed_47,Random_seed_48,Random_seed_49,Random_seed_50,Random_seed_51
0.036640979058791864,0.018797582451846043,0.019187345496404842,0.0371997829488998,0.0306095420873357,0.0222380850403594,0.01988563211445922,0.02844812066602419,0.02532277634665755,0.04736949882466752
0.03481158798040741,0.01663395370330023,0.01566216416048622,0.03568382862563277,0.02717432537160342,0.012876732588743386,0.015954318167566164,0.025771667999205793,0.0253454275889576,0.022697616753637864
0.035517577983197594,0.016205281353763167,0.01435107421960007,0.03579962542597777,0.026313937659543245,0.012750337146595288,0.014881251807662869,0.024734129003688897,0.025166944402866473,0.02555481702239307
0.035510171481164136,0.015612816561949933,0.014252974631315255,0.03575340399115441,0.017803637360697108,0.01282799804597913,0.014356977097697482,0.01524435102257429,0.025177286167737893,0.022063369092842622
0.03472326315130706,0.010337196511661746,0.010707264748122154,0.038350460372629874,0.017005448989457318,0.012834670801874646,0.012450441449299575,0.014847588574443663,0.019235616132769157,0.02208548367420661
0.03452247622007435,0.01055410852997306,0.01076608017698997,0.03754020663144318,0.016403551362183626,0.012936633233969099,0.012462294017529203,0.01447662175376697,0.019904237572279996,0.01877721073779025
0.03453269106177548,0.010195554396140939,0.009022545890821895,0.03835481708439199,0.01563789334275523,0.013159122533327945,0.0124562978695132,0.015136236914964218,0.019691560754083074,0.018588361406906662
0.03325062490385031,0.01036254501406705,0.007770179984570254,0.03829512014033846,0.015710164531784594,0.012962467066844825,0.01257352125924039,0.011191623987569321,0.01941099581840192,0.017495937461477887
0.031135175381149894,0.01031601337712223,0.007614879059168977,0.03798643932061277,0.015270119908483051,0.011668229158326892,0.01160327335211951,0.011271718338104869,0.017619948213807534,0.01721236140302853
0.03110869321987103,0.009908588113404915,0.007555886083284993,0.0375790154386088,0.01365595582176616,0.012075425861985463,0.01135315380731538,0.011267529199973265,0.01442008435147255,0.017383071487558216
0.03117436231438952,0.010004868925277825,0.007477898194338971,0.036312541824097655,0.013647692718600191,0.011611932142510904,0.011396865289086521,0.011350304660125685,0.014325728021615407,0.017366193956783828
0.03148780893579121,0.009554893578383423,0.0074299603438909905,0.035943112910515745,0.013613882435077095,0.011243984847881172,0.011561310569435185,0.011410718931730972,0.012791389647865341,0.016311904377771056
0.03293424138718956,0.00955497250717002,0.007161837698386438,0.03558779053814977,0.01273695145064361,0.011199583046239761,0.010711571003178702,0.011381388288208302,0.011342020038580765,0.016532262460157834
0.03287775015387245,0.009506237642864056,0.007207282287917685,0.014363368377839539,0.01119669385719447,0.011223379048323281,0.010404288076658125,0.011387756063039956,0.011398991355360617,0.014761740337638555
0.032589645011851874,0.00808338120405314,0.006951892862514054,0.014577797998704376,0.008623836867601693,0.01150043021201132,0.010191157786998497,0.01118304114932805,0.010649809412085345,0.014539731693071331
0.03277706092434465,0.008129463723762718,0.006702135337988886,0.014980553805218169,0.008665688586449408,0.01136632890424472,0.009868268310309656,0.011032727147456066,0.010586066978923381,0.011874232103133984
0.03274534215223559,0.00820411011898572,0.006710625448065977,0.01471262429332863,0.00866351633046989,0.010669588869865453,0.009394617785775269,0.010387608334453203,0.009987442776162125,0.010175564486292596
0.032734927086399586,0.007335966586682608,0.006640175872520529,0.01484984558723883,0.009015795722318554,0.010550440110279233,0.008965365461165638,0.009873207442873991,0.00948913041660362,0.009723045012355106
0.03284513564295872,0.007004162293547087,0.00613121253816999,0.01274953800592333,0.008291849117170525,0.010153000156439582,0.008789646259797819,0.010021672130035093,0.009553828304130776,0.009723432141746207
0.0330568932753193,0.007027730797023565,0.006171559765403603,0.012553352817438612,0.008437174644548677,0.010013484802668721,0.008752905001764823,0.00999293467546075,0.009671634371905711,0.00860675255223934
0.0329156610900089,0.0067310723547396156,0.006168999128835745,0.010811310469864874,0.008357344310634401,0.010051663063844737,0.00873583450368479,0.009660782768345519,0.009082931307667698,0.008633310323159083
0.032647295084865205,0.006353070364286074,0.00617569589000198,0.01061431728489613,0.008321691704241312,0.010060517504751813,0.007217255144299083,0.009784893225281399,0.008450667443886973,0.008296307216332201
0.034445648921030185,0.0064171574900313,0.006176399569527336,0.00962076564578265,0.008345925101173322,0.009432815675557739,0.007252489326632828,0.009800854288997173,0.008431987520673659,0.008256744588024162
0.034254917164646514,0.006278779933851132,0.005950471229523211,0.009682805400928453,0.008114882640566687,0.009509122061331933,0.00725391174626883,0.00972423486465046,0.008168157513108811,0.008278273555937741
0.03419497802708581,0.006265301464030114,0.005935092051105828,0.008927073653376767,0.008018647294519695,0.00951120983233233,0.007131298166647684,0.00848667532901814,0.007798570922233472,0.008226976195550748
0.03402236814347207,0.006210276174705155,0.00588621374174293,0.00892131626024927,0.007987379925727416,0.009546984468619535,0.007081910878514722,0.008252432521554465,0.007798454821057366,0.008977515935853888
0.03407657592049113,0.0061543676279368,0.0059101294144401585,0.008933056827720713,0.007954227685640459,0.007886559267117295,0.0070412982773359065,0.008264522583157073,0.007778033991208178,0.009034719589894035
0.033847179168531784,0.006149709497706545,0.005898475461640935,0.008957963851501265,0.006929063137192357,0.007853898986587497,0.007056961760534392,0.00819750813479569,0.007751266073618885,0.008621616345000083
0.03377886028284864,0.005982611891120964,0.00579911739874626,0.008788653361254745,0.006464511882344715,0.007867291765735194,0.006823506311421644,0.00800771694962687,0.007804887863233329,0.008364217301938044
0.03377687677901653,0.005987762812254326,0.005818824818904019,0.008775933488108761,0.0064545278175907545,0.007863920971607218,0.0068540463116651875,0.008028025081199208,0.007776121146268413,0.008375531252561786
0.03362350308840093,0.006000817188851226,0.005773104110049541,0.008767066232836237,0.006436028188803983,0.007880505837062898,0.007179193712451793,0.007871745098238066,0.007045981095683906,0.007893850691722918
0.03358272133590521,0.006042232938217374,0.005773349253146095,0.008705634183016136,0.006366941552230601,0.007767372971656646,0.006979700118579564,0.007833338078455446,0.006917704019195688,0.007837833725417409
0.033609851783186886,0.006024158324949619,0.005764803256084634,0.008483164715394608,0.006328796445360068,0.007831072581234466,0.006829060790650145,0.00784844765091025,0.006927946294633977,0.0076478636755595
0.034219725214979825,0.0058933804064416,0.005682414825098139,0.008309789318046271,0.0063319899636109294,0.007774735452887166,0.006794018149132793,0.007828854474368756,0.006754185394911878,0.00746339140488113
0.034257731038157414,0.005868692350876871,0.005632415449537607,0.008062433374459546,0.006341142553057385,0.007933472383061375,0.0069338955883654465,0.007721909382170142,0.006959062294986152,0.007519590970164061
0.03424453320066015,0.005782444400261772,0.0055432054201257595,0.007843733740131288,0.006480620857621303,0.007919107182651562,0.007216507051142001,0.006856886267970468,0.006954761757294878,0.007332834576874223
0.03374727451968042,0.00577779738765199,0.005506443924582404,0.00766548936188238,0.006407909058898549,0.00794098516945189,0.007210921255153416,0.0062000716385578305,0.006857777584240185,0.00732414184406835
0.033427873329313317,0.005632234187036281,0.0054431425424167,0.00763984846738813,0.006131632806171266,0.007902700028268839,0.007188672564345105,0.006137637018548357,0.006837755837815722,0.006875961537925985
0.03344469487333169,0.005637607376333079,0.0054161118548332245,0.007033981554725962,0.006012828406246401,0.0071885811559358834,0.006913327788050295,0.006145796914006885,0.006812167582939364,0.006330799129070906
0.03325550672929403,0.005626585333569402,0.0054065386132957065,0.006920101745734408,0.006044248606134681,0.0071242239511624455,0.006918708236089128,0.006140114421833972,0.006779169279536246,0.0060390065790493705
0.03326785136194119,0.005606858358086698,0.0055317070822739805,0.0069381954103730865,0.006030956601176973,0.0071383912435394326,0.006899231403828006,0.006122528526598415,0.006673442900741725,0.005989960501575758
0.033428429005888084,0.0056159444670274665,0.0055355940451664665,0.006714029768922809,0.005944933953007455,0.0070372486743567626,0.006899314606744177,0.00610951031775051,0.006569321971170169,0.0058937696860808875
0.033415282006700534,0.005622377516902268,0.0056047945596684546,0.006713818227268337,0.005930525942071599,0.00685118549811704,0.00677608120021461,0.006042970429732758,0.006546915211750105,0.005897749800545188
0.03319936588223456,0.005480071763151935,0.005603732262221406,0.006400040153483111,0.006035281737851702,0.006696005895279298,0.006736360715394404,0.005890223121344451,0.0065359496004210385,0.005837087273558588
0.03319146884295244,0.005482125152284932,0.00561096182056735,0.006381984202703356,0.006048374351234683,0.006676925785916629,0.006730325961929448,0.0058782909370348685,0.006509418526184435,0.005846784387197232
0.03315033132498203,0.005459800241205867,0.00553110329968908,0.00637994301241753,0.006033911133735811,0.006484006005899612,0.006521164708123696,0.005373122533370338,0.006503456576696844,0.005838889653021698
0.03327117868772883,0.00548415484309037,0.00552011824320644,0.00637454922287204,0.005991677461908481,0.0064880852624330096,0.006496169724341618,0.005432283071229706,0.00646679788235854,0.005810563857202089
0.03319181838202466,0.0054544003776011854,0.005515183597009934,0.006368325475706135,0.0060547603601640325,0.006501967407991685,0.006459946201140153,0.005437394636918898,0.0059411362086919306,0.0057510132182829595
0.03346613532399404,0.005202578045700306,0.005567259942731939,0.006402950296146702,0.006009620896973869,0.006383283080061346,0.006473571458804832,0.0054360952665937256,0.00600293419597974,0.005751963835493885
0.033419465360453135,0.005100828320112647,0.005237524578783031,0.00643099498681087,0.0060110458068673225,0.006369312995806523,0.0063945517115315265,0.005427384328493696,0.006011975003534816,0.005660502160823153
0.03336666060455152,0.0050841708100811045,0.005246773849098326,0.006254036835866106,0.006000111914815815,0.006320715567256695,0.006393678571320994,0.005435910308155989,0.005918158594697422,0.005646539434151099
0.032822079014360274,0.0050821363653796485,0.005192901933404299,0.006237189518387742,0.006023401735043584,0.006163342283482226,0.006394143788588684,0.00540310683154322,0.005906342849690028,0.00551731755200612
0.031697436848488025,0.005045596074009046,0.005175454175025099,0.006067442179017668,0.00602841818855328,0.006148743391117911,0.006250844274944537,0.005373639892955954,0.005840902370572254,0.00527898009167888
0.03151818556415309,0.005026842870875469,0.005187301547378104,0.006013826129361778,0.006019008845749648,0.0061963070434030475,0.00621994117709685,0.005305432611150827,0.005801059815243389,0.005263002084938729
0.0314759931740468,0.005024175218143116,0.005186882154172052,0.005996299604765465,0.005993996160067694,0.006141517436145401,0.006238098233711986,0.005300614681700929,0.005764868091875487,0.005254321783001249
0.030651308014891746,0.005001495094058102,0.00518390800330042,0.005909078697949388,0.0059338361972596804,0.006164194558968199,0.006210937336293509,0.005243980976938657,0.0057632187359566356,0.005245653831292451
0.030614865800400362,0.004980738940731824,0.005194794329745792,0.005677372052744568,0.005947044235181139,0.0061762899518436444,0.00619905061660463,0.005244681847180924,0.005717856762155156,0.005242728452981066
0.03059838365681288,0.004914534217571103,0.0051958892077739825,0.005675160598493011,0.0059019136951096625,0.0061399481494024515,0.005945464667375381,0.005230417819329935,0.005508480124377399,0.005282916362373753
0.03051018556169194,0.004880057138709908,0.005235119599719822,0.005668301089693483,0.005885332446406614,0.005663504613551294,0.005607458536835159,0.005139042651907674,0.00545093037978848,0.00529256229660566
0.030441780258457216,0.0049145230516480475,0.005234992074268039,0.005635075944688848,0.00584789723699052,0.005664205227898235,0.005546728229661323,0.005125131817396908,0.005450626892040875,0.005283786227368044
0.029833016464337073,0.00490247463722977,0.005027289520441459,0.005617466164014424,0.00546096130693418,0.005015379103128418,0.005535002790839982,0.005118441913005935,0.00533621349713073,0.0052836041162873035
0.029321894066458798,0.004884493674195978,0.005028461716537879,0.005594317217684519,0.005462313789553094,0.0048248514580974625,0.005538972880658999,0.005109873968356881,0.005336847432374451,0.005283297691862363
0.029305342874237677,0.004875127876368719,0.005019672006163166,0.005593292945156375,0.005358183676446087,0.004819096623574214,0.005498277990401845,0.0051102664959209836,0.005342138375093033,0.005271028141209847
0.02925418000655932,0.0048443255108807,0.005002129848199485,0.005588609915078721,0.0053612142046324,0.004816942587879025,0.005250598689304291,0.0050737728510249405,0.005319055298539864,0.005266626056421711
0.028655442958455672,0.004841857859828242,0.005034856302809817,0.005501253237794543,0.00523665242932414,0.004813898572184806,0.005257696653375391,0.005055018592117295,0.005313688430651081,0.005233621978631762
0.028653766277761734,0.00484508130085183,0.005032726666549973,0.005499449476286163,0.005235121880456356,0.0046634601625684105,0.005237260034931561,0.00506286392240541,0.005316324710555107,0.0051569353763935896
0.028177779498034076,,0.005035589086147324,0.0055023358052745915,0.00523884310050297,0.004633911869287396,0.005220249172569103,0.005025816777338595,0.005298234545317192,0.005161352729180124
0.027883533611706403,,0.0050298719532749815,0.005647805751955167,0.005185048326534985,0.004633951433440007,0.005219785484707485,0.005029799339433595,0.0052787661875036375,0.005146534112703861
0.027873957067490695,,0.005003144584091755,0.005650131581209944,0.005131566002939278,0.004609748347569685,0.0052118754361517965,0.005015367693152345,0.005280773702173473,0.005130385162180868
0.02781847682038808,,0.004997228128586047,0.005595301555780374,0.005134156278697726,,0.005193505971306224,0.0050021034715675,0.00496514140547376,0.0050497019087415605
0.027853640535151766,,,0.005468884585493618,0.005132570799073261,,0.005192729484400637,0.005001187828513286,,0.005038011447658772
0.027824705471976928,,,0.005454918987506201,0.0050948739847109,,0.005197349990116473,0.005004080257931984,,0.005017033208971766
0.027813731491274876,,,0.005439198398897457,0.0050980370984556565,,0.00519872468540916,0.004958846343399486,,0.00501484549059339
