Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_48,Centroids_saturation_low_seed_48,Centroids_saturation_medium_seed_48,Random_seed_48,LHS_seed_48,K-Means_seed_48,Farthest_seed_48,ODAL_seed_48,K-Center_seed_48,Random_seed_48+Top5Similarity,Random_seed_48+Max Comp,Random_seed_48+Min Comp,Random_seed_48+Centroids_saturation_high_seed_48,Random_seed_48+Centroids_saturation_low_seed_48,Random_seed_48+Centroids_saturation_medium_seed_48,Random_seed_48+LHS_seed_48,Random_seed_48+K-Means_seed_48,Random_seed_48+Farthest_seed_48,Random_seed_48+ODAL_seed_48,Random_seed_48+K-Center_seed_48
0.028048128535212644,0.018189861273612887,0.01901848055163935,0.016462826190288087,0.017659231386595493,0.01880526343884158,0.008560116837304753,0.024506813530763838,0.010077027247492551,0.018568778864650734,0.030413021631848808,0.00970385185979576,0.007448408121746206,0.0059150316815091445,0.00556196941486654,0.007412506441014477,0.008415949386199523,0.007395351504932966,0.008458262115856943,0.006896622288753908,0.0073223128767852625,0.0070250291984724055,0.008467313412116883
0.017547815464715833,0.018659436445854743,0.018505674394746093,0.013798484102172036,0.01583434477783098,0.015353414442365832,0.008024858322755478,0.02097979395625285,0.010059919218412464,0.018594529264882722,0.02929953109577369,0.008468851601269478,0.006959654047048035,0.005700561660937897,0.005371820259561073,0.007074426074730898,0.007695351295857425,0.006966943008594973,0.008408588497630291,0.006859589566575617,0.007259806363669778,0.006994611157289128,0.00843780325110346
0.013897138866343538,0.012263473171392987,0.015169030046662497,0.014309679923371784,0.01570809146281325,0.015829672962400468,0.008255222718622801,0.020890842783997603,0.015324088677137278,0.01846763300422406,0.028800839925772752,0.008465636637369149,0.007071689694153208,0.005383003161139247,0.005126059793232437,0.007179235294239937,0.007852917285379393,0.0070945786175571875,0.009362431985482261,0.006759000930599277,0.007241632963496874,0.006733936359162375,0.008393463720544826
0.013913490522977506,0.013057328014114107,0.010933497940149296,0.011461636789081282,0.013230592735295463,0.01285376526488176,0.0091816607156469,0.011383655967353573,0.015322228418267556,0.01779618509300812,0.027095511956020123,0.00864226880339468,0.006664069910148189,0.005352113776388959,0.005110949663271524,0.006954144644630693,0.009439665592579742,0.006871315614255966,0.009388897501984158,0.0067530259223790865,0.007237801598270831,0.0065963110022981275,0.009253796071042555
0.01201181841853246,0.013038766991790945,0.010785786347278954,0.010928843492236951,0.013227823162852346,0.01192310696755694,0.00912274336122822,0.01141013793815605,0.01533760063391697,0.017774451631395755,0.027039694576785553,0.008566268107643908,0.006533420032041739,0.005358870103695013,0.004991280091161277,0.007064738623258132,0.009380903612455908,0.006340696553320044,0.009393183311923464,0.0060780818475270615,0.007298704094583189,0.006605197460218277,0.008109443223000964
0.01600341903265541,0.011553401579526527,0.009761920139113553,0.01083298290218552,0.013221723028951663,0.011827285023848144,0.009099743873925514,0.011414465106017372,0.015444235650371564,0.01974027037297711,0.02706872317318966,0.007275759390445584,0.006407552790522457,0.005337025488065551,0.004985268691230655,0.0053498314089822805,0.009358030672441557,0.0061547945766484815,0.009275178433926102,0.006566378349412522,0.007652542867253505,0.005405450154630519,0.008088393215101365
0.016029908707178835,0.010613112916348602,0.009350885727418953,0.01071282935357046,0.013215944096459431,0.011785828329252205,0.009204173014816502,0.011359400814222457,0.015443986435929785,0.019623503316981313,0.0261217648905274,0.007255799616585671,0.006091302010046894,0.005062759855931303,0.004749997149880531,0.004875218305130196,0.00935257879968779,0.004768680095481976,0.009246811538536995,0.005690954065020075,0.007590492970184095,0.004354372829660514,0.008082569738671573
0.016082762501327195,0.010696566486261412,0.007871869465873841,0.010712674566313635,0.013206373056766623,0.01178529476810528,0.009198637141127302,0.011518193867246881,0.01543040673305745,0.020891810899284494,0.02310120527470187,0.007191079231618852,0.006307653327331627,0.004539986281789492,0.004681593516699242,0.005876496576111914,0.009347023670867162,0.005388152824129332,0.009228296106567863,0.004559357191980866,0.007666249967482206,0.004309676426721822,0.008177494154765381
0.01514182163473614,0.008267118483459067,0.007813993157332165,0.011335945838462603,0.013201929725105475,0.011785178738200182,0.009163749502690938,0.00806753775602735,0.010182496081248642,0.020162332453159605,0.022509968725627594,0.007294974812250568,0.00674921290448841,0.004472257362193094,0.004731903881568459,0.004774020178775658,0.009312106975938263,0.004378676750427109,0.009193622836100916,0.004490806592599188,0.007628046873772837,0.004230714743964838,0.007893468172709868
0.015459041556531309,0.008207855450178384,0.007755803776090006,0.01125000867986621,0.013168263064067287,0.01169926659617733,0.009165531987123367,0.007935609625495131,0.010184244282219628,0.02014078385518635,0.022411160011236445,0.007378173637065473,0.0066425148380411855,0.004501898533465194,0.004653410076015082,0.004031525078283621,0.009313872902796377,0.004720682740715769,0.009153501597207684,0.004409506705553906,0.007572453674866094,0.004176854842390756,0.007429978066189567
