Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_50,Centroids_saturation_medium_seed_50,Centroids_saturation_low_seed_50,Random_seed_50,LHS_seed_50,K-Means_seed_50,Farthest_seed_50,ODAL_seed_50,K-Center_seed_50,Random_seed_50+Top5Similarity,Random_seed_50+Max Comp,Random_seed_50+Min Comp,Random_seed_50+Centroids_saturation_high_seed_50,Random_seed_50+Centroids_saturation_medium_seed_50,Random_seed_50+Centroids_saturation_low_seed_50,Random_seed_50+LHS_seed_50,Random_seed_50+K-Means_seed_50,Random_seed_50+Farthest_seed_50,Random_seed_50+ODAL_seed_50,Random_seed_50+K-Center_seed_50
0.07234354055519311,0.07504593097866044,0.08161654610058176,0.05804839081742015,0.05816237035415902,0.054429155260203775,0.059653456329129204,0.04639912940844378,0.05485775652445106,0.02707174494023624,0.09090589853984635,0.027143364220209243,0.03792393539516816,0.034081095013928635,0.036331950413645,0.020912508579276273,0.021107949053473275,0.02162644608269084,0.023564200218585987,0.030074055290375528,0.026710446658963365,0.022569208965714092,0.0275177281717961
0.04730184421274621,0.02850380278838986,0.02157563793958606,0.03323307655810421,0.032761469585130286,0.035067060542589096,0.03568942493566039,0.04636830788388082,0.051161235704741466,0.02784809160187081,0.0410145805794566,0.024139512933049806,0.022712065763189328,0.02437112074579155,0.02147248971889871,0.02091704582840539,0.020842193183065558,0.021629854703324514,0.022841611144272442,0.02500691167688236,0.025255900455131236,0.02199063253372901,0.023983676240725105
0.041137814129485924,0.027275667179007954,0.022946535968320376,0.03227540993079532,0.032302079549557466,0.03264886986529065,0.023241937411071965,0.04617921674287926,0.04969652601910886,0.02638845836701784,0.026797047089975417,0.025129752261097968,0.022136753707709383,0.02391703119336865,0.025745524413170285,0.020340375767094885,0.02026489733758452,0.021054873329126048,0.02266234427587023,0.024506531819830073,0.025897006253145245,0.023422270700683312,0.023356916623724973
0.0405174711421794,0.021864549529311803,0.02570294595488223,0.03807526243976793,0.03804192506613536,0.03263430486798464,0.022636324072105002,0.04344660078170172,0.053415900995093954,0.025572048522737114,0.030011496851738657,0.02514424841264953,0.025274892986928085,0.022349550274970313,0.023805946562787166,0.02044846427301319,0.020281746918435397,0.021354609808389307,0.023606997359667904,0.02716739200539638,0.025770622097676422,0.022567899311242548,0.024147452957793882
0.039666149304584085,0.022091091835340113,0.030066057555905825,0.039631391070112605,0.03821161149861539,0.03245185666980752,0.02173923154864176,0.04194472615808078,0.05475425055848071,0.02534662230267433,0.032602557439377976,0.024518988934045475,0.025594656596620326,0.022423585081298124,0.02595574563131152,0.020748189637145396,0.02049835107409827,0.02073740868887863,0.027699122327467636,0.02672248708937748,0.0250487243781963,0.021925396165432327,0.024126560938133566
0.03855339014924107,0.02204634857902159,0.03285337151698054,0.04002905909826726,0.03820056617209688,0.03224244970582384,0.022233476702342412,0.03844783793210267,0.053979829573291886,0.02503052213652749,0.03027083646591229,0.024953467987121624,0.02460858644193326,0.02258941449653595,0.027138806733169606,0.020823368652997564,0.02057300572518781,0.02101311167865334,0.027240857090932026,0.026894306522223386,0.02457482782960698,0.02166286922914835,0.028158236629663193
0.03838113157540323,0.022584894320604995,0.031025704016886962,0.03797758399430172,0.03593164933607359,0.032238739535895164,0.02241185534257051,0.039566414503236946,0.05108940789528977,0.024906802447250593,0.02966227676154007,0.029344561422513755,0.023728516342989933,0.02361112504744835,0.02861454247062426,0.02106158469907135,0.021873816106118663,0.02108828120805907,0.026652145904380496,0.020001036571064376,0.02390264152863787,0.021738045242548583,0.023796622036574604
0.03856554270097665,0.024190558080878874,0.03329835114604668,0.03635765710107934,0.03429901066256194,0.03325186773270683,0.022171117180399456,0.039328826227427796,0.012665804653643583,0.02418768990264197,0.02880880604059634,0.029192144633272653,0.023644403689798595,0.023802899142969475,0.03027144348124554,0.02101122660383692,0.02202307848388995,0.021037918137351206,0.026678147072466997,0.01962011622094076,0.024050211296896832,0.02376941543623904,0.02442552403152433
0.03838553552448376,0.023653071432630665,0.03128495897098623,0.036640049364117494,0.03490432753663175,0.03361843344953614,0.02273761677712049,0.038695377706597374,0.014266085923118083,0.024193992617906005,0.02733903328784942,0.029640308585441887,0.023879803301875127,0.023909762016328145,0.020885188057502616,0.02190676818585582,0.02362367869434518,0.021059579040959998,0.026752501453197942,0.016613940726522773,0.02384370500466714,0.02371907175264106,0.024762199599295306
0.03845131120358468,0.02350158001708673,0.031176223873104956,0.036802387538927936,0.035635783792843705,0.03380275748832877,0.022688378123573893,0.04207854351043147,0.013342508988114891,0.023721275699718,0.026706456312606746,0.030505407737907834,0.023955335713828293,0.023378567049853645,0.02100690225137382,0.02192842681621615,0.023642684372827627,0.021947041282589456,0.02755345745606096,0.01677335520872001,0.0238632385682516,0.02374073275626042,0.024271192065420784
0.04096600975473552,0.02353647818237026,0.03123719245109504,0.036590574310759245,0.036893788524142435,0.03464609649971364,0.022760425893824696,0.04208152541894098,0.008066883783097452,0.022859888438600474,0.02873743491717232,0.030582005547926415,0.023905304938515688,0.023327569413782404,0.015379043551157497,0.021783866286980837,0.024743583610837075,0.021838189768122386,0.02757424461119054,0.012577970980889412,0.02444288930265263,0.02380160097312671,0.02346073016830101
0.04141547611411301,0.023358224776119246,0.03155764056711767,0.03650105522277507,0.03688782653351557,0.03473831296086156,0.0229083223822996,0.042053497669887405,0.005923280084264289,0.022881178495530504,0.02752451647062508,0.022645456765755113,0.023553658721368373,0.023348569423874452,0.015712164664265945,0.022671603621241234,0.024748285232293984,0.021915183443454084,0.028322360682555336,0.011640188358305655,0.024577399286212675,0.02370987288244687,0.023254022596960435
0.040182311222674794,0.02337219152817708,0.031456828793601815,0.01196954474334261,0.03668596091086519,0.03473552721719,0.022927447960904318,0.04311810067038971,0.005943152298355927,0.02320502706852089,0.027547349587458234,0.023318778374322224,0.02357532290617309,0.023112024605385625,0.013639224484544216,0.022645078400519592,0.024650208357873397,0.022121419472240864,0.02804926005873665,0.011653582352061218,0.024573152804418404,0.02376256875881657,0.020280779208821362
0.0401871459779628,0.024846145522404342,0.026316004630298276,0.009508322233463658,0.03668235036682926,0.03521369084157881,0.0238663308138202,0.04168502869717478,0.00576607839553469,0.02357072576807909,0.027595546985291795,0.023674311548688404,0.02376234284129721,0.022778038110428563,0.011288183543289372,0.022536250637610306,0.02418266224549251,0.021780326575293416,0.028089914717944132,0.011543074044455778,0.024288791933293644,0.023184695562696072,0.01410857982790961
0.04044849829894182,0.024526433982046677,0.01941186327504112,0.009049936551799916,0.03667427984356307,0.035513754455648604,0.02346125326302068,0.04198200227372914,0.005691737762967537,0.023705898082412146,0.027656332733808926,0.02274965663164924,0.023881200372581277,0.022369467803593467,0.011472823779136596,0.022485911198491425,0.024130403750044847,0.021524522481182532,0.028049226568223437,0.011688574249149576,0.024546743312422882,0.02313436246301964,0.013969234187457508
0.0405440671458012,0.024408281045393356,0.014120058116052136,0.007322934252771039,0.03654426594337328,0.03570165153528431,0.02334427773466213,0.042053587383693615,0.005716163598845784,0.023702195727104396,0.027564463237707126,0.02305737410405164,0.023955531896085337,0.02230538368316783,0.011043600621287016,0.022249581732991398,0.02464380951043861,0.020998623691027108,0.02726749814315326,0.011371707264235089,0.025392212019531506,0.022417996629455976,0.013130670085741973
