Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low,Centroids_saturation_medium,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
65,0.020136628129551602,,0.0056751926358033005,0.01686371797730925,0.015889227108672778,0.017499687010860982,0.01513244101864101,0.01560842428845342,0.01839056969517819,0.018280578287045025,0.019506030025497487,0.0185736271143119,0.008792234034934334,0.00267834658419925,,0.005690247522130067,0.009285191878582823,0.008927943456195422,0.0063195726811501,0.006811793030164051,0.0030586336845492995,0.0042731743726876995,0.0036038965307270596
66,0.020041211565293805,,0.0056428638306101,0.01680439199508162,0.015826867619358972,0.017555720387948778,0.01509188937115502,0.01559249948066413,0.01836259373440467,0.018252975742593477,0.019438978296804833,0.01843563384855445,0.008768447672719535,0.00267568848160555,,0.005635837780853867,0.00923626708174191,0.008872849441164645,0.006298970287678722,0.006785951246149884,0.0030469821002698,0.004261737652588075,0.0036797613849190247
67,0.0198158409371971,,0.005631910474090599,0.01673684803639294,0.01578621030293854,0.01752385639973897,0.01495604482866613,0.015444918758402159,0.01813993116902744,0.0182529310145925,0.01931802840513704,0.0183844259444033,0.008714613583987967,0.0026590255159595,,0.00560411924644569,0.009195191639535768,0.008834836748382955,0.006289918457056533,0.007604647041536179,0.003033976200342233,0.0041499367493733,0.003681774300308325
68,0.019671865623785596,,0.005612273626075801,0.016656698679896036,0.01570833448981453,0.0174309608925856,0.0149200351431829,0.015301548065032347,0.018108729007425557,0.018247052535686176,0.01922686408797342,0.0183888184528821,0.008677614713975258,,,0.005558479583929755,0.009150253757862867,0.008803926512476455,0.006265924008591633,0.00760686247166102,0.0031562585463577753,0.0046472828470189,0.0036672988363262503
69,0.019606917158818297,,0.0056116310643956,0.0165269450789992,0.015642501822957008,0.017332674520311793,0.014903607666711442,0.0152968103322545,0.018067794218977785,0.0182333727968661,0.019178298774936445,0.01848901966045155,0.008650253601609445,,,0.0055042939254583,0.009126291384441676,0.008747877852901511,0.0062488728176256555,0.008727134121475499,0.003072304283939775,0.0046313631762664,0.00360004803727155
70,0.019487077683097796,,0.0055807461844308995,0.01634515391243648,0.01558506356526119,0.01726655451813145,0.014862368909875958,0.01521748922600959,0.018103979541295185,0.018233327046184175,0.01903044962865153,0.0184387553692894,0.008693220510934345,,,0.005482639435578544,0.009100022810640158,0.008717089524198668,0.006336214505197467,0.008607649309572425,0.0030620090494003997,0.0046249922834832,0.003912630384027667
71,0.019489731804054396,,0.005526434796693901,0.016297052184003222,0.01548646314108243,0.01715825685187066,0.01481811258330959,0.015183716472668949,0.018032410047921714,0.01822332953704275,0.01892940651863468,0.01835736602439615,0.0086706385192962,,,0.005464219704087322,0.009080103244119968,0.008661784300831745,0.00625436883753171,0.008570925560730901,0.003218315875827,0.0046478788667456,0.0043432568436789
72,0.0194250328721968,,0.005528707966839799,0.016268638529393347,0.015356937810884711,0.0170781549456205,0.014788268427799678,0.015111906391098278,0.017882832368322728,0.018219896968832576,0.018857111285602468,0.0182444202514704,0.008650943839098445,,,0.005470112093531534,0.009060700922170112,0.0086188694726559,0.006183436517538278,0.008512123604116526,0.0032126525502168997,0.00462920827808185,0.0042978726318531
73,0.019455142144921396,,0.005411779824454801,0.016202009358151463,0.015232717946702131,0.01703859223883633,0.016332381090297863,0.01508481061367956,0.017808861776790856,0.01822050698833235,0.018734074288579768,0.0181818447076047,0.008647842768568035,,,0.005437367839259166,0.00902221062228189,0.008589345840952112,0.006132742154287911,0.0084943708256988,0.0031863067436605,0.0046175829108974,0.0042804203675455
74,0.019282447442820004,,0.0053625152844019005,0.01617301537773256,0.015179029391743704,0.016989737964258657,0.016265146994585485,0.015061438732579719,0.017688866075026857,0.0181256712677186,0.01866901877555692,0.0181082941163807,0.008486468585811289,,,0.005420512637289188,0.009009269260661833,0.008546654821164833,0.006101062731327045,0.00847426495573245,0.003177765295264833,0.0046177005927643495,0.0042588630661718006
75,0.019067219953988197,,0.005347792131238199,0.01608008226182518,0.015102673572192488,0.016950224412698462,0.01617958029600319,0.015014970940132672,0.0176471760224211,0.018124137573812725,0.018651696975328088,0.01805966657061115,0.008464737086183035,,,0.005376685027840389,0.008940175758616446,0.008516253955058256,0.00610860263471011,0.0101213966989803,0.0031671466138083995,0.0046030968184510995,0.004256471284711
76,0.019046782772437997,,0.0053607834280432,0.01603362230040436,0.01507771173796733,0.016807105434413102,0.016112147361651577,0.014977661092364569,0.017572243521217955,0.0181209105473477,0.018599639976992335,0.0180633244189314,0.008417360769054576,,,0.005317890264407355,0.008920988750004811,0.008473163353905,0.006088892773098256,0.010106964498970033,0.0031597801346032336,0.00459452741711455,0.0042429397104504
77,0.0189819649912395,,0.0054321695808017,0.015977950961868572,0.01500485833037081,0.016756379600125448,0.01600896503000945,0.014953333558675891,0.017507513023936144,0.0180805887247212,0.018525826205394186,0.01786156799889215,0.008383107288203467,,,0.0052699755664924,0.008834721493191734,0.008448210080352745,0.006051676593422745,0.0100771462651514,0.0031434329837660667,0.0045610041234846,0.0055341879570807
78,0.018709590891838702,,0.0054327219493742,0.01596331603796273,0.014886899255392569,0.016723767628159504,0.01591057008798955,0.01490535967469738,0.017468485726685,0.018016031217095076,0.01841597962698197,0.0178306620810787,0.007157521064863624,,,0.005249835406316645,0.008863669868706256,0.0084443731826667,0.006035362501031766,0.010079902633899301,0.0031366948575136332,0.004573450354381101,0.0055137482174478
79,0.018532323583581596,,0.005428876357553,0.015978317831873597,0.014773322709806497,0.0166365568621662,0.015781993451781863,0.014854763938697477,0.01734142426465123,0.022428480689297134,0.018316858408693133,0.0176939552104328,0.0071269453604655775,,,0.005209732658874688,0.008842755374275766,0.00839608076133441,0.006023154505624433,0.013810654073121549,0.0030081957300027,0.00455016043713645,0.0054999739790087
80,0.018476919367716397,,0.0054273995259919005,0.015967247128770602,0.014743844408366102,0.01656579287279524,0.015666968185541138,0.014776293554805881,0.017250647626394028,0.022428480689297134,0.018307003790221692,0.017492315636125848,0.007128466047120545,,,0.005203992803766933,0.0088394196906788,0.00833202893103289,0.006006910517131499,0.01378112765664105,0.00328523537869715,0.0044680609187162,0.0054808888203531
81,0.018322276989239696,,0.0054699481540127996,0.01597289925452266,0.01464706652623748,0.01647194851715527,0.01563315247597915,0.014768147194073267,0.017189844189073128,0.022428480689297134,0.018172031822211856,0.01740837711104095,0.007140326768094101,,,0.005171364094888001,0.008808327193640266,0.008292119212506867,0.0059837902101636435,0.01355233470514675,0.0032659395899614996,0.00446682562989365,0.0054795306869786
82,0.018098026363600396,,0.0054701216293137,0.01589006363168495,0.01457944195897189,0.0164076324883903,0.015608338097746626,0.01459511986529603,0.017126532785158643,0.022428480689297134,0.015230966911569657,0.01718570738676265,0.006991005881491156,,,0.005197538568126556,0.008767314831161544,0.00824232996963969,0.005969900675781355,0.01346357683378785,0.00325811266130725,0.00445610547358475,0.0054644253730793
83,0.0179830517490456,,0.0054279544008317,0.01586306032997924,0.01443106220525718,0.0163422448302215,0.015539580990288777,0.0145268014486373,0.01708772584241693,0.022428480689297134,0.01881017602523741,0.0170475857735927,0.006967409798510966,,,0.005224767096430278,0.009496871247779811,0.00822036250897591,0.005955021748471789,0.01337476849915855,0.00323885038458445,0.0044060550235052,0.005414728094397
84,0.017653026246298602,,0.005413784092888701,0.015764171811803653,0.014419363303880078,0.01627395980432375,0.015528582328237174,0.01453037040125033,0.01701741935986136,0.022428480689297134,0.018754701620746016,0.0169775864865091,0.007532529226314363,,,0.005217888548189978,0.009449486521926601,0.008151213320275678,0.005949632864602799,0.0132521258198704,0.0032382592121815,0.004319275533156201,0.0053910766476459
85,0.017653647218232097,,0.0053902781373623,0.01567684066132767,0.014361077592243388,0.016220215712896092,0.015472088966525337,0.014490502016383171,0.01693222736274436,0.022428480689297134,0.018575525703480172,0.0168633091377676,0.008264396128797228,,,0.005181016215288055,0.009414292019402075,0.0080499069385196,0.0059290703291739666,0.01316242437317805,0.0032326275533391003,0.0042742502577381,0.0053934547750153
86,0.0176607631380109,,0.0053636309825522,0.015542042531246223,0.014261895354527442,0.016159674315404916,0.015408617817304501,0.014434876889206591,0.016834573088866097,0.022428480689297134,0.018479736175821555,0.016833210121857952,0.008250637520051415,,,0.0051452860045568555,0.00939466339883565,0.008001454485145878,0.0059119767905762115,0.013145613283037049,0.0032287566780743,0.0042743641555869,0.0053882857818655
87,0.017680213564388002,,0.0053714346005714,0.01552691474011599,0.014235166678306318,0.01605716031321029,0.015342398771932662,0.014278459725902002,0.016807201024340728,0.022428480689297134,0.0183828625707595,0.0167130638023193,0.009208138911513983,,,0.005118316048841955,0.009299144524277249,0.007917660915240555,0.005890100240771589,0.0131484934036436,0.00319444864684285,0.0041889019864325,0.0053319950189019
88,0.017617402827893095,,0.005370577677727201,0.015467967735262673,0.014161134491428551,0.01600433936397714,0.01532275528673735,0.014250106349911112,0.016709644856935414,0.022428480689297134,0.018128489742769115,0.016663676048494648,0.009222680535680249,,,0.0050598285835877005,0.00925658075937115,0.007873214317672045,0.00586803788168631,0.0131287918657536,0.0029941603006365,0.0041942193391902,0.0053211438958045
89,0.017484388246512102,,0.005365265135408499,0.015385668604898059,0.014223672423391082,0.01594980619222523,0.015279249558363513,0.014187913759273849,0.0166427052435458,0.022428480689297134,0.0179744499150341,0.01659711425690705,0.0092082256385388,,,0.005037785142019522,0.00924092744812835,0.00786460737159699,0.0058503435352775775,0.0131197711724278,0.00299023397717265,0.0061578468407225,0.0052552118010354
90,0.017506543306891196,,0.0053419996273937,0.01539843566828766,0.01417973856436204,0.01589751906132609,0.015238787517175462,0.014192096653032022,0.016524185488859398,0.022428480689297134,0.01792763769510366,0.016585895636754,0.010436473013154122,,,0.005023002917839645,0.009205125667813912,0.007857994348345122,0.005825002799910012,0.01310849970990625,0.0036737639140531,0.0061489482044025,0.0052334369667489
91,0.0171125205663496,,0.0052953628035243,0.01529973427280371,0.01410817974663053,0.015840771200438718,0.01517158281867976,0.014182619568382498,0.01647158657139446,0.022428480689297134,0.017652970585357627,0.016682528417522352,0.010375724983912659,,,0.004936809362537067,0.009140636992102089,0.007835172823125446,0.005763520402290057,0.0130040959364043,0.0036381017337734,0.0061363236543763,0.0052342505265045
92,0.0170091658971227,,0.0022903340280404994,0.015226319020082016,0.014028621242142159,0.01582494060978103,0.015090456442329639,0.01406030021554249,0.01642227138654719,0.022428480689297134,0.017520956317378673,0.0166593813905853,0.010390570319640541,,,0.004923327776082377,0.009106867998362161,0.007817796339623567,0.005744153103694467,0.0129392867820081,0.0036373767202824,0.006130590086875,0.0052275988242237
93,0.016823856576866,,,0.015116081132263962,0.013998406442142761,0.01574643850563585,0.015028020147775913,0.01396418666597336,0.016317856432841598,0.022428480689297134,0.01747622322549467,0.0165741539819782,0.01037815213546038,,,0.0048513680516277,0.00908951255396341,0.007806631391781711,0.0057359653598725,0.012917591397513249,0.0036362010932716,0.0061297155865927,0.0052081461841073
94,0.016796109724516305,,,0.015074355918856771,0.01394715457508583,0.01565946045868317,0.015004615058382038,0.01392716334324513,0.016267523903628928,0.022428480689297134,0.017406825746831257,0.01645672199954765,0.010392426882618601,,,0.0047844424566951226,0.008970798307336988,0.007729037370746745,0.005711297022009156,0.0128875807576462,0.0036354011037442,0.0061136175939185,0.0052083903430114
95,0.016797911753367898,,,0.01500536711375862,0.01394148755835739,0.015609246914562211,0.014901083225643012,0.01391619933703693,0.016207016432038857,0.022428480689297134,0.017348344573466398,0.01645388728442165,0.01037176739062208,,,0.004792861397317267,0.008910943539791976,0.007672883915818555,0.0056969798772343,0.012889936567068551,,0.0061042278934614,0.0051913326518153
96,0.016434701146007504,,,0.014931170660523043,0.0138828176815279,0.01550989297804534,0.014850565648631499,0.013868370812175151,0.016128604580298085,0.022428480689297134,0.017261385685927787,0.01615390345098455,0.0103283738904308,,,0.004784126083868633,0.008791542802979975,0.007657960489030367,0.005701518566548856,0.0128914656989491,,0.0060925724175331,0.005061252706541
97,0.0162748954344564,,,0.0148142156150326,0.01382760905978111,0.015419803150230633,0.0148420360281313,0.013790934447872319,0.016062339971858224,0.022428480689297134,0.01718733107388624,0.016106394598714352,0.01028244934614516,,,0.0047310670442848556,0.008764322067542801,0.007637040289901912,0.0056690135497851,0.0128429541975386,,0.0060859427158054,0.0050487042535273
98,0.016259193642675803,,,0.014757524056468052,0.013708162794233819,0.01533630426136438,0.014822157156659589,0.01376643592588527,0.016011985036922798,0.022428480689297134,0.0170094239176839,0.016050177958919602,0.0102583837842103,,,0.004722748857678234,0.008734940853907188,0.00762794475121811,0.005634451776984389,0.0128255872085243,,0.0060881657792375,0.0050427545521346
99,0.016161239249787497,,,0.014646547621124151,0.01367009129002949,0.015284385902301537,0.014710752727401001,0.013714997620830607,0.01600291223374187,0.022428480689297134,0.016991703456022644,0.0159667501059856,0.01013239443781996,,,0.004715173704070355,0.00872340751359095,0.007608025182620545,0.005613419280798623,0.01285269422705035,,0.0060850456346602,0.0050427969029393
100,0.016143991149766,,,0.014604282333521759,0.013628890311111858,0.015250343004936339,0.014685448493633063,0.013646670564202082,0.015937457289739426,0.022428480689297134,0.0169572686926802,0.015906065866663502,0.01012323584596138,,,0.0046935530610419,0.008689609872997474,0.007592614806702579,0.005594145940912622,0.012788628140673351,,0.0060786426656564,0.0050352231416951
