Iteration,MAE
0,0.03555982902885044
1,0.03543577113774798
2,0.03508433059507974
3,0.03146030001761257
4,0.021511481022773563
5,0.018385612281060257
6,0.01838546581360369
7,0.01865183339488298
8,0.018616972448275225
9,0.013974830892586373
10,0.013872556724071427
11,0.013004180216841167
12,0.012065500835280959
13,0.01210596562655385
14,0.01163548237512303
15,0.011622012519981963
16,0.011381232281835659
17,0.011848574849386494
18,0.011822274572581323
19,0.01179993064224165
20,0.011626103557966703
21,0.009615686253509826
22,0.009504916986870013
23,0.009393480944643366
24,0.010566070888802664
25,0.010295675377958304
26,0.010195138627228553
27,0.009881583081568036
28,0.008535998982992834
29,0.008487033583570938
30,0.00815390735929003
31,0.008048183569427832
32,0.00799717751207264
33,0.007984084899157641
34,0.007969094968648293
35,0.007973188627588246
36,0.008030409963453434
37,0.0080107248550292
38,0.007901560058128084
39,0.007825339046664893
40,0.007799143627386965
41,0.007744705847893355
42,0.007415764746815523
43,0.007367025610928187
44,0.007229379930845008
45,0.0072335304070586925
46,0.007012010543612143
47,0.007006725233458644
48,0.006990515363668315
49,0.006988553366284542
50,0.006849663868327815
51,0.0068368952893510205
52,0.006755326629710163
53,0.006730945402374665
54,0.0067312514253460775
55,0.006730499495767144
56,0.006739759561854974
57,0.006621987243918689
58,0.006624122816537018
59,0.006479505434458293
60,0.006454498246477176
61,0.0064176040785445245
62,0.006284647615382175
63,0.006260397922053548
64,0.006254941802409744
65,0.006082726358264952
66,0.006082454635561847
67,0.006044687598576948
68,0.0060287360370549605
69,0.006014134000534918
70,0.005980985887866181
71,0.00597943106190877
72,0.005955370353817744
73,0.005953739214180853
74,0.00595068890730961
75,0.0059384312687597775
76,0.005925693083591463
77,0.005908061112781944
78,0.005896368694151853
79,0.005869148232197074
80,0.005868439177481185
81,0.00585515995766454
82,0.005856737623050265
83,0.005796063042700353
84,0.005799078381979843
85,0.005795149040153889
86,0.005816146173953132
87,0.0058161013838621215
88,0.0058130590137667046
89,0.005812351702622551
90,0.005803068773996007
91,0.0056742733305562175
92,0.00567285862516628
93,0.005670578524708625
94,0.005668244975232091
95,0.005657553869145718
96,0.005647488008529539
97,0.005622098874436618
98,0.005591656063524694
99,0.0054772727510143575
100,0.005476458005905913
