Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium,Centroids_saturation_low,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_medium,Random+Centroids_saturation_low,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
64,0.07381366363261252,0.0051434201506758,0.0058934702167458995,0.008759659868463868,0.021375505634927683,0.024931027799266623,0.01581902928560456,0.025476565855468078,0.03614149015489952,0.019428363487132908,0.014847717932219002,0.01604718316970702,0.012876540762210408,0.0079519131407511,0.0052662827226533804,0.0053967241822316,0.005489653247724487,0.007694492210895887,0.005286326964464412,0.010006131952023276,0.005207118044316478,0.00798611714023419,0.005285448097414566
65,0.07366187644468938,0.005142354297307799,0.0058895876933837,0.008729215971125455,0.02116273517720666,0.024781283079236487,0.016995033744268567,0.025272005398021356,0.03600790788158164,0.019356684711904035,0.01465600574286258,0.015869665525663525,0.013655564385728744,0.00785803033908591,0.00524402030399505,0.005342033096914701,0.0054558970367445375,0.007622999464170622,0.005271842994629988,0.010617004553259923,0.005204447644365575,0.008796689693283715,0.005242037079743666
66,0.0721464875079224,0.005111847659248799,0.005877896346760899,0.0087086863561083,0.021142431341965022,0.024664938068279834,0.016980484137975534,0.02524811231856732,0.04363208330033778,0.02096140658416665,0.01463883255892227,0.017047372767559285,0.013581370875722957,0.00784260800106916,0.00521103070699914,0.00533083360479975,0.005432824731874562,0.0075979557149161,0.0052543921015784124,0.010572364580021898,0.0051885367107835,0.008802305388885972,0.005229392009904187
67,0.07291074953716528,0.005104767030598299,0.005790746216830801,0.008696601091622,0.021022212555783543,0.02456910285980481,0.01697968118075113,0.025101114593765066,0.04327164492527421,0.023162773396055984,0.01461625770611143,0.0170062730621106,0.013556836071674842,0.007789790254986299,0.005197035086548079,0.0053445223003834716,0.005421573209635129,0.007895174080698225,0.005201057528584825,0.010532306497477816,0.005151516187035263,0.008763505159302,0.005309563947256184
68,0.07235664773247298,0.0050885190707885995,0.0057667990340824,0.008653488873685812,0.02093556014114036,0.02446899010922771,0.016858101711146333,0.025031310235719875,0.043021282669150965,0.023133020824766558,0.014612297163575361,0.016908384491252912,0.0135104731184175,0.00773438437223984,0.005150527663905745,0.0052505267474762,0.005372505599072615,0.007866544267474676,0.005144903466463038,0.010459798954819435,0.00516741479359105,0.008682774290676943,0.005292638006719383
69,0.0711254136214705,0.0050606887004567,0.0057458937082671,0.008629355426674467,0.02085442801826681,0.024452310229445513,0.016777065628080845,0.025079622284569843,0.04289301204833456,0.023054898274232415,0.01452840638662535,0.016803706378344874,0.013398229916451834,0.00763887012237192,0.005111329848661025,0.005298407213540283,0.005338532285364185,0.008244415644528899,0.005142733740940785,0.011227380383197871,0.0052222122025064755,0.009274619917873117,0.005260546141848133
70,0.07111329256622831,0.005054803241456101,0.005720120390779599,0.009051538083281413,0.02074446824564772,0.024389635484755676,0.016617994355890613,0.027493961961387887,0.04271716532524981,0.022954831643637215,0.01447182847390493,0.016702421314260155,0.013347119981007734,0.007909238337302456,0.005094303170636472,0.005277625721425133,0.005299300482290958,0.010612370549484074,0.005134279048056917,0.012215202556447051,0.0052331878379875,0.009094919431874501,0.005228440182182883
71,0.07216337810903171,0.005004912864751099,0.005652008955705401,0.008960655511384662,0.020723456947975623,0.024328836320639532,0.016510565097844467,0.030654402477633298,0.04270691469276914,0.022914984055765475,0.014344714380674578,0.018001087373879298,0.013325752186166702,0.0078122422851393,0.0051263204470326,0.005249416987896483,0.005243593372483557,0.012489418311607334,0.0051005797231992245,0.0121450530274592,0.0052169449516677666,0.009050396992681084,0.00526457892618898
72,0.07222467363504201,0.005010423476454401,0.0053284144070549,0.008898433261239048,0.020728769233669186,0.02433298055229239,0.01639612689605763,0.030552163282371446,0.04262834934154711,0.022809205936892712,0.015387403895384464,0.019771870781656826,0.01567002481512477,0.007733038531642755,0.005051617803152433,0.00524942293538464,0.005134467149423544,0.012556996702316367,0.0051061830972021,0.012087450819747549,0.005152212501899432,0.009857794050003598,0.00510062810391654
73,0.07212373553003129,0.0050054721147616,0.005324651668004401,0.00882226062937335,0.02058242534345764,0.024242745833889537,0.016354052701839546,0.03043596509767693,0.042571734786890886,0.025550758351937198,0.015233153962694099,0.019633559425472798,0.01558822671492834,0.007679714133133368,0.005123814892579567,0.005234772017342301,0.00518379341365992,0.012540972076476233,0.00507779715893515,0.011995391057000067,0.0050995250198364005,0.0098117842955099,0.005067099009866325
74,0.0713615555661996,0.005013746259738899,0.0052259949510920995,0.009346255632398557,0.02048983977489848,0.026616125129422453,0.016333857745468132,0.03030107604433757,0.04243291951400464,0.025328028864620083,0.02336335850788468,0.019603849656495417,0.01974046509461512,0.007604272613435145,0.0051457232063635,0.00517348589032496,0.005213120342309775,0.012548002441969568,0.0051568144597927,0.0119721572131513,0.005087513597867133,0.010925704915788476,0.005082229426491066
75,0.07233272906228291,0.004962524552158701,0.0049534923730499,0.009304376877611986,0.02040132448811075,0.026414798969137288,0.017573362880415763,0.03085598980321353,0.042336715795212976,0.02521035930923503,0.023273749733771776,0.01953723730323133,0.01969038548323416,0.008846103725022517,0.0051257119413431,0.005170839012332024,0.005279141005823333,0.0125386970678884,0.0050346240814264,0.011879458368869519,0.0050678154112022665,0.0169371640629043,0.005066761236041133
76,0.0730509841695647,,,0.009221473303876229,0.02034183923840235,0.02629160334302009,0.017500105133621553,0.03496736149233392,0.04226409715794777,0.025160837925044935,0.02319876892188204,0.02196375871432828,0.0196680487280255,0.009616911287367639,0.0051158102050152,0.005148967623031275,0.004928543819807267,0.012442369801042666,0.0048776659451004,0.011813853518268332,0.005010449125896234,0.01689957753289005,0.0051021516149751
77,0.0730082080480793,,,0.009175551085370328,0.020254680067309662,0.026221645475329913,0.017320005253353237,0.035279632628879364,0.04214771147088902,0.0251104491002094,0.02306595911036286,0.02513966674628094,0.01955217236735146,0.010730996019935924,0.0051997686389463,0.005147628097213974,0.0049300355468546,0.0162783582770884,0.0048238856378882,0.01325652504841234,0.0050581761504312,0.01679441697118395,0.0050859542485517505
78,0.0726224884990495,,,0.009001720084447143,0.02019779007318088,0.026100722165634062,0.017237131153318125,0.034888981579361183,0.04202923029187167,0.024991004663244856,0.02285370125171054,0.024958020498731144,0.023119433229586726,0.0126366773554413,0.0051332302988552,0.005078921946336675,,0.016258041541809848,,0.01311541995114546,0.0050351749313267,0.01677619207629855,0.00509261704468675
79,0.07127495110227132,,,0.009713374934894,0.02012316261346313,0.026034095925191986,0.018947442159759544,0.03480880693156116,0.04192206289418305,0.024746262793888783,0.0347278869350586,0.0299354912509252,0.023097355907496803,0.01649849880498255,0.0051116065870993495,0.004897608490385033,,0.01624304320663355,,0.014936454795877328,0.0049966721850267,0.016647632711073848,0.0050182410223313
80,0.07059169701667241,,,0.0106071030479654,0.02172109895750391,0.025960590187043435,0.018689892898603868,0.040825445804155716,0.041962334966187356,0.02474055584434265,0.048754012643244846,0.029772764902444376,0.023023095141873225,0.0283007102109466,0.0051992992814952,0.0049257238392213,,0.01595455221175205,,0.014904414834367025,,0.0166140607987834,0.0051301920733025
81,0.06816872489778701,,,0.0117222104979125,0.02378914945566005,0.025926616999528435,0.028840656959433525,0.04010637484052761,0.04181023089985306,0.024544523624711465,0.04853429673477405,0.02970383508786042,0.02284019050829935,0.0283208677713646,0.0051842576172653,0.0049169344902991,,0.0272591846509318,,0.01481914443602815,,0.01650790210499015,0.0050611983364365
82,0.0695443638260954,,,0.0140062393944858,0.023695007360134912,0.025875535006725903,0.028687234761978375,0.04012772636206936,0.04178032697635904,0.02813924472481556,0.0484141127455176,0.029646420115865747,0.022571861571409727,0.0283223926788136,0.0051236899263187,,,0.027294686622661,,0.01474538587558015,,0.0164700370190825,0.0049980584163686
83,0.06914951952228368,,,0.01853363128098335,0.026275333224146245,0.02584150186204926,0.02858966717981255,0.03986955877945652,0.04174156306212105,0.02807805320339306,0.04820527695806355,0.029479682062473075,0.022450254519898127,0.02719613724277,0.0050890625287424,,,0.0272846588935349,,0.017811269241005033,,0.0279366414512572,
84,0.0690378284924469,,,0.0184613597251095,0.02961954115971277,0.025640747608117614,0.02845804712878235,0.03989913268379491,0.041360934205656674,0.027985897868573417,0.04826816061621669,0.02956625791356215,0.022397675523661377,0.0270907517815884,0.0050575081144382,,,0.0273331075746384,,0.017749492551141364,,0.027406365133354,
85,0.06909312773924112,,,0.0178539546186293,0.03462668634946906,0.025531279917467953,0.028533090449993304,0.03992393522672386,0.04077179231218978,0.02781183881633622,0.0482418755409596,0.029615843278515602,0.02219386244324495,0.0269988555384402,0.0050560113118897,,,0.0273007256540003,,0.0239647851225712,,0.0273994119690769,
86,0.06904677072416142,,,0.01754137653437755,0.03428917275043862,0.028269656934060933,0.028414554176357878,0.039961333811017116,0.04582528254568929,0.027685434921749595,0.04822245229782585,0.029451553602060275,0.0278766078925983,0.0269310560833523,0.0050551403018403,,,0.0270132029757045,,0.023728613100712698,,0.0273975646688961,
87,0.06757606565097399,,,0.01740032447300165,0.034095225989237844,0.02788082902607016,0.028416783922032902,0.048692063946212526,0.04563983281016161,0.027655688511448985,0.048154767433166795,0.029415246986420576,0.027584358211629235,0.0269112480102617,0.0049916136147991,,,0.0269087427282288,,0.0236853689027137,,0.0272920058563807,
88,0.06603783962686792,,,0.0173458919815923,0.03398603544493954,0.02786932874775764,0.028252981039479173,0.048597067201788025,0.04569092801161191,0.027503262409908358,0.04774790570100815,0.02950134114010045,0.027625662874869835,0.0268398990932186,,,,0.0268162272317193,,0.02366135646899975,,0.0270253309191974,
89,0.06435487107878911,,,0.01726318907703855,0.04105555400197802,0.027595103737533856,0.028066434428814527,0.04822235137026123,0.0456047276696658,0.02740502758896492,0.0477223926812184,0.02918112522777897,0.027470926046212468,0.0268080563086409,,,,0.0267941624314227,,0.02362203853442845,,0.0269334258602357,
90,0.0641157027787561,,,0.01702573869489365,0.04092276703444275,0.027343644551695637,0.0281223208693352,0.04836215118045707,0.04553207235381852,0.027353390174624105,0.0475362663630114,0.029113595933935074,0.0273883963960178,0.0267600378074607,,,,0.0263539123537683,,0.02360316240378945,,0.026932591011689,
91,0.0641115765673065,,,0.0168765165517376,0.04082131162773867,0.027258670676903244,0.02803563095963755,0.047935753292644226,0.04542818386198886,0.0272838449026514,0.047415701997756146,0.028997863362259776,0.0271412415716495,0.0266801095764087,,,,0.0262921743865118,,0.023138659849198148,,0.0268845856532136,
92,0.0634547348894683,,,0.0168529176666228,0.0407685794722289,0.027083806529637055,0.027873573457599225,0.04750403013629902,0.045252792208058966,0.02720081959944074,0.047322140554299,0.028928635139468174,0.027089053515430967,0.0269854806465808,,,,0.0262018903765637,,0.0231184030488849,,0.0267950744822378,
93,0.0632557141288177,,,0.016833813053513,0.04059683835595693,0.026897699942587942,0.02785079350653475,0.04692000321364373,0.045188223366926815,0.027044726455886757,0.04722846974803735,0.028864032725493198,0.02711841181610163,0.0269730357074023,,,,0.0261703044138723,,0.02306949237722765,,0.0265659264778147,
94,0.06281777445351569,,,0.01665948424244495,0.04043662675301972,0.026690071817067597,0.027704081471300927,0.04705106539370577,0.04511608548568063,0.0269280945720075,0.0471849101689432,0.028804130608455228,0.027008669591100803,0.0265722130219681,,,,0.026016373657262,,0.0229568788745035,,0.0264631941456773,
95,0.0626997341253408,,,0.0166315995650588,0.0520086310986283,0.02647755478989974,0.027648508045192723,0.04732410963699142,0.04526341478713584,0.02684521649733554,0.04711495689112705,0.028764908947242724,0.026992882042003435,0.0264604046774121,,,,0.0259678571158591,,0.02287730374631225,,0.0264511469078024,
96,0.06260422606798531,,,0.0166041529293391,0.051652620225770905,0.026239351137962198,0.02763310648514035,0.04728673104927033,0.04508768173788401,0.026744802910339937,0.04700497202573175,0.028625778660563574,0.026843542921826835,0.0263682522274423,,,,0.025837488493456,,0.022852884821476002,,0.0260403327944116,
97,0.0625755314532699,,,0.01660500539163345,0.05154962901193749,0.026061103602378045,0.027392942536733276,0.047222138113529294,0.04499259444261812,0.02656433412093658,0.046945147381091304,0.028575501286643577,0.026649967972889235,0.0255824414046854,,,,0.025827678413015,,0.022644938573710152,,0.0259588319304203,
98,0.0624515604721951,,,0.0164998890928023,0.05129477959340936,0.02591884803484026,0.02732686714040635,0.046943568600734425,0.044967154929769104,0.026401806080613998,0.04676095810054425,0.028417558150150075,0.02657229030898627,0.025575763843047,,,,0.0256742288073968,,0.02252453660458375,,0.0259963212840661,
99,0.0624297352962823,,,0.01643333617415135,0.051029902572555706,0.025861208166428555,0.027246707862818225,0.04653671135642902,0.044789375422857644,0.02627165072503564,0.04663096542444685,0.028346768418199275,0.026505838863695536,0.0252792990962583,,,,0.0255626340797284,,0.02228476745991705,,0.0258844880444629,
100,0.0622787142247901,,,0.016393992857977747,0.050942164940589264,0.025730960627650044,0.027178130775880674,0.04583722301662122,0.044407373132316894,0.026212595017373858,0.0464181819043079,0.0281860624334453,0.026495998873318567,0.025121750355333,,,,0.0251957436935681,,0.0220810506898031,,0.0257269735075287,
