Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low,Centroids_saturation_medium,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
15,0.07032665473084658,0.0611252049637158,0.03677942151453711,0.0310282805124426,0.032648879074501196,0.03358109638867503,0.028233263557706854,0.02860378813536339,0.01655010827017518,0.01949342486988255,0.03872149506919145,0.0207578065950461,0.02699806408585852,0.011378950094350521,0.013483659235879178,0.014016189193212989,0.017468604897461194,0.01831525028750624,0.01172553088113985,0.01426744316867595,0.015173846917482848,0.015298420369682148,0.013344594252978029
16,0.070515767899467,0.061119287669706604,0.0351838587918153,0.030825995885186825,0.03237598648326454,0.03348721105599167,0.028056158068647075,0.02866657612555234,0.01565377961185157,0.01934783491180716,0.0387357359152778,0.020275995332606524,0.02677187679873891,0.0108121989534492,0.01332343129538113,0.01375271144866234,0.017020529443725223,0.018184047630257442,0.01135913128621108,0.013560168791230408,0.014630373002857591,0.01469982537036329,0.013123544391240008
17,0.07009258834240181,0.06111339978637771,0.034457221726743995,0.030522929609274368,0.03196482901180571,0.03365622057538485,0.02772939028264238,0.028488985455224908,0.015318610089312113,0.018920682707523513,0.037725855795147326,0.0198122421464794,0.026399903901636806,0.010205366664550629,0.012809452334340313,0.013521173394062868,0.016735224267765813,0.01791605606071011,0.011123847047568561,0.01297526975991824,0.014553244078926017,0.01369797327015001,0.01304211170279267
18,0.0692135020792868,0.0611083666488899,0.03364980837821101,0.030471365596237494,0.03166963123817819,0.03336170181519378,0.027300701622237983,0.028067058786804322,0.014682536492174042,0.01841576748747648,0.037652639114686956,0.018782910032131166,0.025545158868899808,0.00968862573703491,0.012489478020243357,0.01342834604172415,0.016165340501342447,0.0177649503187369,0.010984011968263941,0.012833576847842518,0.013930964022697362,0.013448106093248017,0.01300806652910178
19,0.06955470015276859,0.06110187457724921,0.033577136579550096,0.03077740464339803,0.031506731705071324,0.03299984292227446,0.026863927438004132,0.027860815718481712,0.01391150436026116,0.01799306803899557,0.03587421444190377,0.018526347208335247,0.02524356541938496,0.009539845589664241,0.012340697123144088,0.013345679404073978,0.016111432024475403,0.017067107267380408,0.01083957100594601,0.012679985809716183,0.013659449545631669,0.01295618965658193,0.012891413554552209
20,0.06664763226228479,0.06109644869760379,0.03215464312059961,0.030535686242477895,0.03126586168672121,0.032917332252704073,0.02637190742657396,0.02788356070029374,0.013720321788969588,0.017742905000721752,0.03555010696952424,0.018138483374034432,0.02492027746770962,0.00923603257680922,0.01194418545740486,0.01346404891233553,0.01631325810872717,0.01714437541434222,0.010580978364376669,0.012067414811618481,0.013215716010665008,0.01262736395480224,0.012417172349003629
21,0.064844476678119,0.0610900660103488,0.031189283501105898,0.030103297039676857,0.031102396276841575,0.03193314130978855,0.02619421577299222,0.0280577258533121,0.013417186716696169,0.01747574876086515,0.03506652239846613,0.017884608487798402,0.02443286003495148,0.00890262024186425,0.01180205001905476,0.012869097537979341,0.016116220219710632,0.01714184271511604,0.010366036549894212,0.01204133223455626,0.012866532205397102,0.01250694112793301,0.01191012403085121
22,0.0656562847043175,0.06108478768050209,0.030961704846140296,0.02995513374771992,0.030960048693914,0.03211921652362409,0.02571562689716756,0.02759968411173398,0.01287929805335487,0.01743449760048739,0.035244084675312204,0.017576262791699018,0.023501086295962877,0.00826270485903012,0.01160450701023454,0.012802096219772602,0.015966742188304153,0.01702035932273603,0.010136776445312249,0.01182050808998496,0.012508146163190658,0.01241742094750002,0.01170635219996156
23,0.06730421331519579,0.06107964486833049,0.030425778964207194,0.029914650217495658,0.030919976942507265,0.03198996171282556,0.025503243552928913,0.027686897950984078,0.012516257482779857,0.01718001963210644,0.035025832984759885,0.0171171983120499,0.023055724246667703,0.00799956765511079,0.011223355135953909,0.012630008201646841,0.015596324789228252,0.01675516027636544,0.00998860243361743,0.01154630684256205,0.01218034261936722,0.0121141497538276,0.01163646771659178
24,0.06520796931742631,0.06107311353200219,0.0305935691834614,0.030005738501038992,0.03092802648751407,0.03192238276604213,0.025619969337244947,0.02718292564463854,0.012123905136043221,0.016880891739316013,0.03470069307970275,0.016900323525213687,0.02271534091271999,0.007819994542911901,0.010991410437308249,0.012409886393231852,0.01520690300681245,0.016562704227501637,0.009695737473968338,0.01131352199454563,0.011911925158973923,0.01173260157758152,0.01140545541124229
25,0.0640083326001485,0.06106793985413829,0.0303024135007225,0.03034732471711247,0.030866447736410285,0.03192475308800265,0.025407403630293257,0.026967302635353168,0.011670358560262899,0.016601957470056508,0.03395686278109154,0.016648057978700868,0.022509401299283492,0.0076456720614400606,0.010633131281180819,0.012366056929993909,0.015087360797273802,0.01648111271003299,0.009451111121103428,0.01114443044967077,0.01183521679185914,0.01143393582900103,0.01121673834480919
26,0.0648877757090577,0.0610625448731927,0.029806917546138505,0.03017144274639081,0.030803419518060433,0.03187354933149957,0.025362167183330814,0.02733946680209176,0.01118404605684312,0.016452707739683207,0.03404226010837559,0.016417389188629748,0.02215120738510336,0.007477235897362379,0.01039961167580188,0.01227628892338499,0.01496241789388616,0.01633840078915409,0.00900352348378584,0.011080491102471791,0.011636795755522218,0.010928071923076028,0.010775545557184579
27,0.06504732287038319,0.061056173166675096,0.0298819754172727,0.030137700186400385,0.030855527762409664,0.031817474191973644,0.02538799957169451,0.02723871385217812,0.010923004663740351,0.016261282824596598,0.03330344400572198,0.016061462875928308,0.02193280840231121,0.007236414504564912,0.01010233200590439,0.012129436138952369,0.014682533604614762,0.01609567606859253,0.008712769084299948,0.010799458034890321,0.01149261327507747,0.01062546335039076,0.01024392817996445
28,0.0652217951338726,0.061049833048024485,0.0298500728769859,0.03005141483876228,0.03074906458798336,0.03161747940887312,0.025374367298546845,0.027178951641676025,0.01073067814026514,0.01609691557184264,0.03302852818708366,0.01597191300656598,0.02170699138754625,0.007053583720157861,0.009607433656573,0.011901699956540822,0.014450264410117703,0.01584229978010002,0.00859820475878769,0.01040190536032705,0.011278782443754829,0.01025943358493598,0.01020337097913719
29,0.06260928887379522,0.0610441794583139,0.028922704620647895,0.030045650565472752,0.03040010354927734,0.03128938907372142,0.0251513595297821,0.027075318214713533,0.010664226218188131,0.01587376443220494,0.033045138434518784,0.01569778284871027,0.02131542351659553,0.006982452750731061,0.009211133465337931,0.0117976975135415,0.014300116555937941,0.01576841016645044,0.00832196231153607,0.00995476112090252,0.010891682166638921,0.009906139520613848,0.01006518715014984
30,0.062343120277625105,0.061037410061099986,0.0285217985057708,0.0299389853096913,0.02947778503291045,0.031085243328224883,0.02418072809017751,0.02734873566879169,0.010740642369757272,0.01575989277007906,0.032885010054369654,0.015310253191553649,0.02104260299255028,0.006713994348660639,0.00906238947681388,0.0115232833574497,0.014088225343767097,0.01551609404503925,0.008305792900620489,0.00972628646178957,0.01074917217506193,0.009591189526349308,0.00987553325834507
31,0.06224182052414161,0.0610299758224148,0.028369049896802605,0.02956314209791257,0.02876054426176497,0.03085251096753479,0.023994747043339693,0.0273855531837488,0.010628075179980729,0.015407081403926349,0.032892006104819856,0.015255763040278297,0.02065170377074629,0.00654715329402811,0.00884910378565535,0.01140321109636453,0.01398746338754953,0.01530308803184979,0.00826676955529653,0.009387180682414061,0.01039157659820045,0.00925356712626996,0.00969690312477685
32,0.0624425229391949,0.0610220891604286,0.02814684724336349,0.029372375121999795,0.028568513414865614,0.03081710195229368,0.024116764418659762,0.027402911422492165,0.01034282353658055,0.01532929059602737,0.032479648294904725,0.014949401521584513,0.020497941859450475,0.006462457498662149,0.008497379105724,0.01133166649893038,0.013765499141326359,0.01521112129151322,0.00809369453150236,0.009134428424385499,0.01023488424052483,0.009105316414854592,0.009684582537007689
33,0.06097190969729881,0.0610149790697473,0.027835374332103098,0.029270911483242217,0.028608836217434874,0.030778176171470866,0.024146903617112428,0.02735114853139911,0.010320266967217929,0.01508852346364716,0.032255695588985965,0.01472404284326688,0.020288100504742917,0.006363184001212251,0.00833513239694978,0.0111715787078542,0.01366905877632717,0.01513269412629191,0.00790885751380538,0.009017690177237598,0.00997452763444305,0.00898642761681325,0.009543419120468131
34,0.05677134483924649,0.0610076228252225,0.0277959981635161,0.029318269857429267,0.02875960615054942,0.03063388643612831,0.02389835586645721,0.02736317084249628,0.010063292060231396,0.014997715746350662,0.031485433704657374,0.00943362431425581,0.020211803304941434,0.00632352263118368,0.00828194301716629,0.010989200290195001,0.013480606375986201,0.015046618694616262,0.007769571776156159,0.008919132142608869,0.00977610023408416,0.008701995615605692,0.009076621829732363
35,0.055241540719778895,0.061000061585398294,0.027063755005772495,0.02933794224366824,0.02871035913814639,0.030456684449360272,0.023775282440818727,0.027320675920595172,0.009802662847425928,0.014661959333201099,0.03081177592514245,0.009510640086358168,0.01995367915496516,0.006262408006381811,0.0081821054921957,0.01095107708549919,0.01325130328441117,0.01500197731660884,0.0076611450392139015,0.008791163619599373,0.00964031741647262,0.00852600821431514,0.008928995154486159
36,0.05527213383241579,0.0609983784390644,0.0270462379503918,0.029280771559636043,0.028876222351412694,0.030260369993493463,0.023697718815732273,0.02729195321213207,0.009536363285458229,0.014390457704279491,0.0304752709092966,0.00926693315133276,0.019818153897617118,0.006253731094409259,0.008016552157135488,0.01088264687723146,0.013165373047970849,0.01496302539135983,0.007435126002284601,0.008580055300007699,0.009411563483659399,0.0083299839350461,0.008796314191213012
37,0.0551100811328505,0.0609909719131666,0.0270416406019158,0.029129113790465046,0.028728969473934295,0.030179473463697683,0.023620308894843935,0.02544571336124593,0.00952273782541982,0.014206842156484201,0.029829519712002133,0.009111186336434809,0.01978522672802854,0.006193669372940211,0.00785468724156957,0.01099748437271443,0.013026918353448741,0.01485671297828887,0.00732066351359612,0.00839724002388916,0.009269707677710978,0.008211934262687678,0.00874512854837269
38,0.05495722099897919,0.06098357603838721,0.026559136561880907,0.029194806273616102,0.02848185968327708,0.03015402812760119,0.023585063894798478,0.025233090417493675,0.009402508423849489,0.014054674027781997,0.029538663664504177,0.00882094528616598,0.019321991528052092,0.006089901254648049,0.00772850198143178,0.01094034043404506,0.012834571728134658,0.014784496055863058,0.007147161567224239,0.00833383393628305,0.00914349064195025,0.008030821709766399,0.00859616514617585
39,0.0561979586326814,0.06097641556276549,0.026507134241177795,0.02925961657793636,0.028384660732034488,0.030052733526562438,0.02330369535483367,0.0252376380165428,0.009820095435674199,0.01398844185069146,0.029118194376970236,0.008622050412331932,0.019162086347378822,0.0059903632537077894,0.007595717774215051,0.010872090072546038,0.012693081237644042,0.01470979427925525,0.0070138112255360595,0.00824562267011015,0.00885170958935046,0.007702639149848839,0.00825943666796602
40,0.051229034381479896,0.060970738862482984,0.026415966961199598,0.029194559904116325,0.028356228395710847,0.03000247437106967,0.023282307876995534,0.025155138027636297,0.009663978130338901,0.01395552819985583,0.02892825585462318,0.008467332106437589,0.01909451501212438,0.005813380088930201,0.007349820405221011,0.01069337062378517,0.012562877493600761,0.0146208248372732,0.006926691606013962,0.00801901947132613,0.008675044485532349,0.007669717400307699,0.00815069235365574
41,0.05119650832573559,0.060964813294333495,0.026348581084258103,0.02925577309541087,0.02827139867777061,0.030246021158712205,0.023060466444834362,0.0249933207624069,0.00963655435759501,0.013829300965608238,0.02888184400693184,0.00841183462504486,0.01908863320665627,0.00580130088788496,0.00733159343584448,0.01054175108007449,0.012395064223022431,0.014463709877965492,0.00687453037069329,0.007999398505661,0.008713434000377709,0.00760349440018072,0.008049035081888518
42,0.050975471933509806,0.06095770885562911,0.026359026713197696,0.029272599977919922,0.02816346084602143,0.030140642761567936,0.022992031864009714,0.02489923711831373,0.00949008491015762,0.013705490524454151,0.02881473843767332,0.00820302062081323,0.019022207659962254,0.00573295025954495,0.0071851891521623,0.01041654950516902,0.012189861211673689,0.014348311036373329,0.0067923265857082,0.00794031091181353,0.00853198660235078,0.007505873727742041,0.00797537991493688
43,0.0508230872614092,0.060950529371142884,0.0257687184818364,0.02911395408088051,0.028233094244123118,0.029914807409680784,0.02282733124504328,0.024568533326385655,0.009430291136720177,0.013653861947079718,0.028610281401978473,0.008021479793980178,0.0186698597657642,0.00566401119646199,0.007057553309444531,0.01020666787394158,0.012044761721969,0.014066960858268973,0.00660818966371952,0.00782819564110954,0.008447382009804081,0.007427819183723451,0.00785188777434164
44,0.05074052794250279,0.0609447096540416,0.026258040311077403,0.029096219072025087,0.028167398428102064,0.02964028456128623,0.02272586504966658,0.024555929503005662,0.009203307596958189,0.013639256642064931,0.028368148126606502,0.00784962712503662,0.01832192386208485,0.00560926038978701,0.00696430047060396,0.009997398863343169,0.011807898856465071,0.013906166102030729,0.006539026140225851,0.007768897022117069,0.00828506893728633,0.00736648992368191,0.00774360454961136
45,0.050656523368070014,0.060938580116868,0.026088586643916604,0.02888004091697776,0.028092820334798662,0.029300037939187666,0.02263564061629441,0.024342198926369893,0.008992880816144133,0.013552896148025392,0.02815039178291805,0.00773570354200249,0.018239885489002933,0.005710151483584363,0.00677466118275938,0.00987712059906725,0.011526022788343452,0.013734580434503929,0.006521285892739351,0.007704164250431279,0.00811935990291864,0.00725407210928255,0.0077496945596106205
46,0.0505329003281495,0.0609326551714713,0.026191505667290303,0.028971619329767058,0.028044653876437602,0.02917128651303657,0.022632758905571572,0.02430676739403267,0.008945321596820065,0.01347174641751082,0.027922241760558873,0.007508896011097101,0.018028194985824697,0.005631232971578763,0.00666768289219141,0.009706807083656049,0.011373137919235601,0.013673899502848249,0.006455752683218021,0.007583660438289991,0.00803088096852141,0.00719916042549088,0.007623828424256449
47,0.050226893843366996,0.06092517575560309,0.0255457094352256,0.028786693107146998,0.027926791367939602,0.02900612628092768,0.022704516500383472,0.024133015762017793,0.008837753967201179,0.01337022192295225,0.02773530305412002,0.00737900261505431,0.01795506408297194,0.005544579225428075,0.00657921033194295,0.00957321367592193,0.011289949106938642,0.01352153238255695,0.00640762920887384,0.007488794170392702,0.00797583442109101,0.00713336474685991,0.0075780364635796805
48,0.0498555286532485,0.0609184591496957,0.025421437421041602,0.02880080925724579,0.027946122387388344,0.029538570567500467,0.0227232023851025,0.023670854983578512,0.008794431839646401,0.013189946218261361,0.02738589895787587,0.00725742195236691,0.01791170524928268,0.0056551351121416835,0.006452920418871052,0.009499440771193282,0.01123259102162925,0.013418683637066619,0.00634681534626345,0.00738272457795813,0.007916874043881361,0.007008193609886501,0.00746257387745185
49,0.0496871124496468,0.0609108827248929,0.025349345615185905,0.02876579311635502,0.0278661157676797,0.029658458847739717,0.0245874702760869,0.02366473813188539,0.008752918419787124,0.01308427305508687,0.02959576367781115,0.007209165455251331,0.01784335699663032,0.00564121212271268,0.0063697733266075,0.00945635583777422,0.0111737727056846,0.013366388033251641,0.006311366329115049,0.007291205788757769,0.00784985011647859,0.00692865860914669,0.00729612828732832
50,0.0495223708514363,0.06090076424654221,0.025258133156541497,0.02880201393084771,0.027762800425182137,0.029575508540077584,0.024303118731705056,0.02347291683600929,0.008728000058911313,0.01288752447948768,0.02929943065718973,0.007093895619827149,0.017595238635868447,0.00557900891331118,0.006262927518813339,0.00936204093776639,0.011139147762637422,0.013250066562548096,0.00619576935648007,0.0071660882675399105,0.00781881859190321,0.00680578492682552,0.007226855167957569
51,0.049232895803016395,0.060892685168260616,0.025168971853502704,0.028809827901486156,0.027644891824334612,0.029421400449234948,0.024127291749232026,0.023252502302896726,0.008612138295734588,0.01268158739866879,0.02910702142212299,0.00687511691783024,0.017538030847230462,0.005732725465072075,0.006159798910313819,0.0093003600292275,0.01105336539872218,0.013119290403890288,0.006145326799454429,0.00709007908025504,0.008145708872258666,0.00679102508045118,0.00714933749626537
52,0.048893856427533904,0.06088468687579261,0.025179814955628897,0.02857055012368643,0.027345556128051268,0.02937004344991358,0.0239044779900426,0.023219823242302588,0.008978059305654576,0.012583391285480422,0.02891816747798237,0.0068125747867663,0.017313819307862,0.005687136892765025,0.00606415763660253,0.00916278098948286,0.010986029104563439,0.01312907529878204,0.0061152802980260195,0.007021855332448509,0.007966928506164001,0.006772839863315309,0.0071020641383530096
53,0.04846991896164031,0.060877376405804,0.025287850281008196,0.028432892013248688,0.02721335534434104,0.029116165415376326,0.023715710993662598,0.0232349007461402,0.010489618691902666,0.012408587401537998,0.03172212543889747,0.0067478538499631,0.018468496367927644,0.005607767485777476,0.0059789201734955204,0.00911594877905865,0.01092682204590144,0.01298072031372908,0.00606178199755906,0.006897406723454712,0.007956451673535389,0.0066564609747019705,0.006990079276380399
54,0.048241001755349504,0.060870637993980306,0.0247870710598449,0.02838607585059739,0.02703407440194059,0.0290339371792926,0.023594210490045325,0.022683650504282973,0.010409857215236601,0.01235230415760868,0.03154269024379434,0.00667382825177875,0.01830607192402111,0.005527279829087274,0.00591245062718469,0.009005760915064312,0.01088231700638682,0.01293865829937021,0.00598109554385225,0.0068294308318578,0.007843818522306777,0.00658869816823545,0.0069470204439578105
55,0.04800400080535581,0.0608655611858019,0.024658655478558302,0.02844621970059432,0.02695396077561993,0.028881311786377272,0.023514663686656296,0.022651410273547612,0.010379818474920465,0.012263558811555391,0.031187096769325365,0.006659284784295609,0.017957931912340887,0.005541883800247076,0.00593080246649738,0.0089494681027113,0.01082571062379059,0.0128459016747785,0.005912149293031311,0.00678921508298171,0.007757567310158122,0.00653752548672967,0.00686192710532593
56,0.047684103329770196,0.0608583439395516,0.0244660213110024,0.028357217231606353,0.027102374449416232,0.028774403375517822,0.02562033780694866,0.022711224810117038,0.010135632996138266,0.013016582100373479,0.031098577847607375,0.0067837691180205545,0.017881460094323665,0.005735573467979733,0.00583987161147641,0.0087899461385132,0.010805509280349491,0.012760525487943342,0.005887362337762091,0.0067556134177667706,0.0076856869599441,0.00645211032017072,0.0067632150663987
57,0.04759554333767511,0.0608483656638296,0.0244470798164142,0.028349944449241958,0.02704455132469965,0.028708047288074728,0.025465110396659003,0.02265864107455655,0.010039701106979266,0.012931937367467188,0.0310013268423944,0.0069118834880600635,0.01780430184360787,0.00610827530587915,0.00582027508496779,0.00870449977396625,0.010721112659149759,0.01267268686425703,0.0058406354495768595,0.006685860585894131,0.007644372128370377,0.006261173210157919,0.006664316889359481
58,0.0474092387827894,0.06084173634355371,0.0242900884193305,0.028134252883288267,0.02702542721229375,0.02855317201331467,0.025147823047359123,0.022538404343839268,0.0098939841619425,0.012727539313335156,0.030582011546487424,0.006875556599033264,0.01759012247755929,0.00594808923264015,0.00578573729547515,0.0086206886777512,0.010684391093243128,0.01246728795914576,0.00579669438859571,0.00662719239018703,0.007546051799753934,0.0062226214110851705,0.006606377346611339
59,0.04738630131779199,0.060832129565221896,0.0242685829909281,0.028075592166104092,0.02684358900676903,0.0283452165766149,0.028011792797868983,0.02213929530099773,0.009774558855061968,0.012670512273419466,0.0305439482440408,0.006815775854916575,0.017575075886170542,0.00593053415790435,0.005675971817430769,0.0085636301749252,0.01072957490281885,0.01237590264584491,0.00575827353902829,0.006543740454153339,0.007447783071888657,0.0060675468035968,0.006709784108939122
60,0.04730722181521319,0.060823066035969,0.023905482061057602,0.02804211586574303,0.02667151867428804,0.028232782187160892,0.027614181654161414,0.022127442302719822,0.009567152225826749,0.012492555225442176,0.030560900836977236,0.0067407712799021895,0.018916691383210088,0.00590109800171605,0.005608545317313781,0.008525858171495402,0.01057975906653121,0.012354571688177472,0.005672274665655791,0.006484614055520281,0.0073807292923420325,0.0060358832544805995,0.006712580232355556
61,0.0470104029345707,0.0608152040927897,0.023479180309365497,0.02791692982195943,0.02646402649764108,0.028178617505916593,0.027479536059062188,0.022102649549731318,0.01022537965589706,0.012337788627702276,0.03050090067293969,0.00668640863203095,0.01877672558047225,0.00587481050615455,0.005545893283630821,0.00846511583756668,0.010569552980290923,0.012225533381644869,0.00562401297439172,0.00642361274441762,0.007321570164956899,0.0059939536437708905,0.0066218060397243445
62,0.04611974409817549,0.0608075039985703,0.023260216441348004,0.027858702906234812,0.02634899767387362,0.027796487783896602,0.0269719147899234,0.02215738117927952,0.010150895158604841,0.012225401639770943,0.0306284549149142,0.006660450892399538,0.018756079346692187,0.005868215404108,0.005603428494700423,0.008461676497088679,0.01053971071197583,0.01219195629830617,0.005586326959477911,0.0063663568812382205,0.007245692641526299,0.00593549282241026,0.0065762518424872995
63,0.0454108375045676,0.060800076880437995,0.023194485440240397,0.02764950443952483,0.026311183991654614,0.027590495509656636,0.026863810694057282,0.02208781162699375,0.010029888350568821,0.012202822648374613,0.030636022838767134,0.00663516825045405,0.01861403504468065,0.00564898890013395,0.005512440798015133,0.00840805763120121,0.01044490867298482,0.01215625364530706,0.00553867379777102,0.006302822658395249,0.007510499959362475,0.0058077577597296,0.006548738942265943
64,0.044905064337193205,0.06079204693674341,0.023104290168061804,0.02756891305979902,0.026269914118255557,0.02743928669218291,0.02678031606350883,0.02208183728155011,0.0100227101026954,0.012129279556676609,0.030608113242706972,0.006884650942828185,0.01845362201206455,0.00553032478085035,0.005683716314846572,0.00839775130330659,0.01038717067180701,0.012075110058291632,0.005521342406242749,0.00623296588943737,0.007453806570889487,0.005769185746450021,0.006510978637214834
