Strategy,StoppingIteration,GradientStableIteration
Random_seed_42,65,55.0
Random_seed_43,81,45.0
Random_seed_44,62,51.0
Random_seed_45,87,64.0
Random_seed_46,98,57.0
Random_seed_47,79,70.0
Random_seed_48,79,48.0
Random_seed_49,46,44.0
Random_seed_50,62,48.0
Random_seed_51,100,
