Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_46,Centroids_saturation_low_seed_46,Centroids_saturation_medium_seed_46,Random_seed_46,LHS_seed_46,K-Means_seed_46,Farthest_seed_46,ODAL_seed_46,K-Center_seed_46,Random_seed_46+Top5Similarity,Random_seed_46+Max Comp,Random_seed_46+Min Comp,Random_seed_46+Centroids_saturation_high_seed_46,Random_seed_46+Centroids_saturation_low_seed_46,Random_seed_46+Centroids_saturation_medium_seed_46,Random_seed_46+LHS_seed_46,Random_seed_46+K-Means_seed_46,Random_seed_46+Farthest_seed_46,Random_seed_46+ODAL_seed_46,Random_seed_46+K-Center_seed_46
0.028048128535212644,0.018189861273612887,0.01901848055163935,0.016462826190288087,0.01854773630162803,0.01775629926763405,0.014989332303669394,0.019765444347355873,0.026632668948729968,0.013678524406615107,0.04217887508705164,0.010639084563771734,0.006709608459961167,0.007759600957552962,0.007056193088894428,0.012362470879313815,0.00895967024782277,0.008702255506380175,0.007190913684177991,0.007692729477672093,0.007563946304112589,0.008472411088472067,0.006824290375026142
0.017547815464715833,0.018659436445854743,0.018505674394746093,0.013798484102172036,0.014362214596047791,0.015543295334182933,0.01249488204958061,0.019782600575281827,0.02850835111274615,0.01360751700662168,0.024209474726906335,0.00951993086604655,0.006751525732851855,0.00784551361485707,0.006803591185384842,0.01223477811522403,0.008516786756186378,0.008803125545177226,0.006979079497573014,0.00769942633455626,0.007255926830709355,0.00834207986277106,0.006977068668427496
0.013897138866343538,0.012263473171392987,0.015169030046662497,0.014309679923371784,0.013498408827778937,0.015333585702610923,0.013445914255130231,0.02031719677064489,0.028331233307396352,0.010018021315741633,0.021835469784996772,0.009550093072964897,0.006435014061131978,0.006440594195124955,0.007078388644880648,0.010200680751979867,0.008193563359985131,0.008031041356792406,0.006321028570427407,0.007542586739170204,0.006007971485497672,0.008225859257741271,0.006670193657058357
0.013913490522977506,0.013057328014114107,0.010933497940149296,0.011461636789081282,0.013229948943824657,0.012664086164231475,0.01068791589584835,0.020348523340870995,0.023125566879285395,0.010344915827510792,0.019392697417334584,0.009721213688686975,0.006222273927918894,0.006847392003601224,0.005962518657894081,0.009713662785570863,0.006511501600642252,0.007813548800706688,0.006505091455248651,0.008071068983540935,0.006181841903916788,0.008595719844308309,0.006658726112500473
0.01201181841853246,0.013038766991790945,0.010785786347278954,0.010928843492236951,0.013172436235033476,0.012651795160787054,0.00758020722959178,0.020355537145963713,0.02322574756154333,0.010358252552519546,0.01959063254142119,0.01067942276920005,0.005286725570486369,0.006954819884493052,0.005979446209664612,0.008965889017122532,0.006605301283883121,0.006890584134992019,0.006448803477728451,0.008024933860784192,0.006135260463257414,0.008558649965110297,0.006466402417665811
0.01600341903265541,0.011553401579526527,0.009761920139113553,0.01083298290218552,0.013704282936117309,0.012495298077357607,0.007547941905146184,0.010975262286891095,0.022781861060897992,0.010213452894373505,0.015306420604679469,0.009108117085482051,0.005120346934103981,0.00613865073971238,0.006268475292353853,0.007265020873250471,0.006821999760125702,0.006261219824782296,0.006402175726834621,0.00749998082624588,0.006098428836114628,0.007909528656307384,0.006997800519293479
0.016029908707178835,0.010613112916348602,0.009350885727418953,0.01071282935357046,0.013781910040482959,0.012530399975788373,0.00764741490610643,0.010912169046295885,0.021689371103303382,0.010303305010307245,0.015314621749190453,0.009086528310880287,0.005321519172562943,0.0062252422282641435,0.005993208597124424,0.007382595338524992,0.007008857663691272,0.006350331610761843,0.006320820499850035,0.008490326283671407,0.006098203744921995,0.0067417106586947235,0.0070324977888708215
0.016082762501327195,0.010696566486261412,0.007871869465873841,0.010712674566313635,0.013788570527819836,0.012528156421787786,0.007673927352815555,0.010908047386260382,0.021083917692458366,0.010158543397151446,0.028073160995710895,0.008743818769754424,0.005292225027134664,0.006156773134068071,0.0059497339150297165,0.007420407750652673,0.006327969413197471,0.006414132445261384,0.006749380294187071,0.00844985290723859,0.005988187981332186,0.006752181531974274,0.006953654759088871
0.01514182163473614,0.008267118483459067,0.007813993157332165,0.011335945838462603,0.013429441957548102,0.012522765685726987,0.006249720487812534,0.010930489640956415,0.020988551539187463,0.010142924602650557,0.0241730188219022,0.00886879312092718,0.005297357718480832,0.00612050790224829,0.005880415934404223,0.006559596203808944,0.006138784471500677,0.006680006584181564,0.006680944227202521,0.007918104540622918,0.006363952077096539,0.007635366590202347,0.006940630655313424
0.015459041556531309,0.008207855450178384,0.007755803776090006,0.01125000867986621,0.013418170611721436,0.012633240755373814,0.0062425960132613985,0.010941207746585501,0.0175785610244088,0.010141911305520154,0.017369265622144386,0.00898153578651151,0.005282760864766525,0.006128030760019933,0.005896613627865775,0.006551708364017644,0.006863315906829241,0.006549460661707611,0.006670538361988496,0.007902023302934148,0.006352282375139067,0.007631576285276601,0.0069298328174741625
0.015430913296340587,0.008337023589776515,0.007726293244036148,0.008253238094538014,0.00828931442105846,0.00843289451972338,0.0066196167512360075,0.010945463523407408,0.017602086365957732,0.009789351574172976,0.017424473486685816,0.008904878514763962,0.005500130298551288,0.0060414957305512836,0.00590854178073638,0.006814955662388998,0.007257903087488854,0.006524761374155399,0.006716310100474514,0.00790266275796323,0.006359575708824148,0.007846397324442703,0.006329883462371738
0.015494353540876282,0.008156255043900813,0.007544456403915453,0.008420939533294274,0.008199147544000945,0.00824581050102199,0.006621713432573929,0.007716935195372236,0.018235144345077094,0.01014254908318265,0.01728975667174616,0.008283743312460633,0.005465690927179418,0.006008099510247313,0.005891298152257366,0.006816345602363328,0.007257090074308551,0.006676984737668144,0.006753701552673955,0.007404985496386348,0.006281009851230289,0.008076370469381687,0.006552122200686444
0.015416014225796523,0.008133759796871703,0.007513872825527964,0.00841165710852427,0.008199198662994154,0.00828742983414364,0.0066672543937365365,0.007695397116518291,0.018226047202685093,0.010177632676226215,0.01706034928966218,0.008231688153399426,0.005436273502524736,0.006002337787548677,0.0058964065041359265,0.0068203830789084555,0.0072392520454023414,0.005516210309866736,0.005623055599650911,0.007595680690627421,0.006401119192997952,0.007526439627319249,0.006562743098455463
