Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low_seed_42,Centroids_saturation_medium_seed_42,Centroids_saturation_high_seed_42,Random_seed_42,LHS_seed_42,K-Means_seed_42,Farthest_seed_42,ODAL_seed_42,K-Center_seed_42,Random_seed_42+Top5Similarity,Random_seed_42+Max Comp,Random_seed_42+Min Comp,Random_seed_42+Centroids_saturation_low_seed_42,Random_seed_42+Centroids_saturation_medium_seed_42,Random_seed_42+Centroids_saturation_high_seed_42,Random_seed_42+LHS_seed_42,Random_seed_42+K-Means_seed_42,Random_seed_42+Farthest_seed_42,Random_seed_42+ODAL_seed_42,Random_seed_42+K-Center_seed_42
0.08057529834429919,0.06119148871184588,0.03211519691518921,0.04868955070492326,0.0486339958252906,0.040869919206092134,0.02507261968135969,0.026541870298205796,0.02004789939730831,0.029574819718053584,0.16530036698816766,0.025358407951749526,0.026013536251497604,0.02561529322889035,0.028625047439002963,0.02450683654069984,0.02116230301253337,0.02453890464150683,0.02199333615512134,0.01733178436763728,0.028991620764540756,0.02600940247767636,0.025150713515534714
0.060206961155535456,0.06119457319014227,0.0327640489202832,0.02452371982426823,0.039473682970205724,0.03986957682810447,0.024436268351978666,0.026590288756738103,0.0184623249613891,0.026277974980530885,0.11838662708976903,0.03157080609970931,0.026461869709015665,0.028154019901848692,0.0250250961750275,0.02349845302104617,0.020706374052879364,0.02358557472032145,0.020345071507384196,0.01576306352466488,0.02707945271863902,0.023639948443727375,0.024981967350350333
0.06285311175805784,0.061191692642352656,0.04695544014524866,0.02450531279685921,0.041515284031654755,0.02571200653945973,0.02495062903297839,0.02657328055716882,0.019649076635399734,0.03113507608986185,0.07234215336057491,0.031861299168493694,0.024104679059456915,0.029935242384279963,0.027893605583572196,0.02339306612900106,0.020293438323072024,0.023267400260487747,0.017377670604128537,0.018944810388954524,0.02505959820019661,0.022048812948528097,0.025652630996394754
0.06491404922261937,0.06118753345627442,0.04518752305748325,0.02322968638306632,0.04150351655277983,0.02388901194798683,0.024606929304366268,0.02376119322576369,0.0193240131820075,0.02881812015418378,0.07638477942076768,0.030318158942999652,0.026153015688244623,0.02994525417927005,0.025891684356463253,0.02308348155940299,0.020222547593369538,0.024024719400399876,0.01782073136810084,0.019707443761420786,0.022930540977344777,0.024743459522561774,0.025129220795063942
0.06592113248249659,0.061183080546051545,0.04510959864688292,0.02321738931605152,0.043614923946673274,0.024489348055769133,0.02364490727657621,0.023212926794289514,0.01970562999222931,0.027887572427275818,0.058076724063074035,0.02408458469875992,0.02525563704506842,0.028633213275326107,0.02417750967179366,0.022396300017223793,0.014683615642212778,0.02368636652468051,0.017458358157367047,0.018704525042405155,0.018699437743327378,0.020062921355921144,0.021195687301076956
0.06691382872421202,0.0611781849990208,0.04112192212024196,0.023343734425508477,0.0433373612628346,0.024504126970043585,0.023686082669348935,0.022438427418386597,0.020835661728572426,0.028053596810061174,0.057161388680695764,0.023580841932676403,0.02787050532141353,0.02811512638999091,0.019698056329627286,0.02206050004016057,0.013935979983292946,0.023253614690633875,0.018341248749448272,0.02063586983876447,0.019183724671455817,0.021279909670302986,0.020679953507233645
0.07216224316574966,0.06117279920000925,0.03879801663884786,0.023486615215387543,0.04390207438647288,0.024384783997716323,0.02300067764584397,0.02214448101373244,0.02264424114636626,0.022418340453452326,0.050806073820408644,0.023016202450476912,0.021977470443293803,0.029984613658170976,0.020403205975166202,0.022286530708870204,0.01467230348739469,0.02320198973298631,0.018231405758758843,0.02228198445897189,0.0189893027381014,0.023155105813478426,0.019272634302579934
0.07263482912356363,0.061167983284445615,0.038080506404749755,0.02318152822685301,0.04400498345427298,0.023504826076436475,0.02266561895681174,0.02236423732823775,0.023477964597515128,0.02430110982820136,0.05093235852839538,0.022790654322220598,0.022060526414834948,0.029797202740372633,0.02161064371652645,0.021692652842142453,0.014821655249263307,0.022379701645599735,0.01753470490896751,0.02362562226490216,0.021304229670949484,0.02320652409699633,0.016553987680432414
0.07347651719525815,0.06116361772218759,0.03808673888145169,0.026604743275683882,0.04848697830927396,0.023282485719284318,0.021845926999925606,0.02336693510701864,0.022892534709337567,0.020101758289882827,0.0498029096720265,0.025550449630983588,0.022206480485076473,0.029896368846366705,0.01738589281240007,0.021730125334428443,0.014857216623670634,0.022387242408626943,0.015511337448619203,0.02441715021758551,0.01846230337254464,0.02453733698138703,0.01692207214886069
0.07231148614067275,0.0611577574854118,0.03835743227783286,0.025304749403719205,0.049632510470293704,0.025758341223783635,0.02186173745988155,0.023409485997761714,0.02334538806480032,0.02220358915716344,0.04745736541550387,0.022888177554147026,0.0234461438893764,0.03025938105234302,0.016371065195346556,0.021856922228235546,0.01814750601271822,0.02242616945582581,0.014026379678994,0.019528627919141645,0.018698260884363938,0.023979937585527827,0.016801753841255814
