Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high_seed_49,Centroids_saturation_medium_seed_49,Centroids_saturation_low_seed_49,Random_seed_49,LHS_seed_49,K-Means_seed_49,Farthest_seed_49,ODAL_seed_49,K-Center_seed_49,Random_seed_49+Top5Similarity,Random_seed_49+Max Comp,Random_seed_49+Min Comp,Random_seed_49+Centroids_saturation_high_seed_49,Random_seed_49+Centroids_saturation_medium_seed_49,Random_seed_49+Centroids_saturation_low_seed_49,Random_seed_49+LHS_seed_49,Random_seed_49+K-Means_seed_49,Random_seed_49+Farthest_seed_49,Random_seed_49+ODAL_seed_49,Random_seed_49+K-Center_seed_49
0.07234354055519311,0.07504593097866044,0.08161654610058176,0.05237904108015635,0.05478908855649602,0.06403340918787989,0.03527447591984171,0.06714272623491602,0.05450341738520327,0.02877153070532475,0.08249021666027681,0.02860194376183652,0.022411546244461792,0.019536103006817383,0.02135952415182737,0.02056535210468992,0.021377166205015865,0.020754655981420206,0.027215049190723317,0.02070991292688151,0.02737126786133873,0.02244440335893536,0.027302541985614784
0.04730184421274621,0.02850380278838986,0.02157563793958606,0.034126458582831504,0.03476008046020339,0.04282415322138039,0.02148781828914199,0.026235061030869908,0.049492897279267284,0.02465617284270973,0.056355736914670225,0.023990856571206864,0.021504013062697277,0.020626284917758836,0.022686107924083317,0.020154843074253692,0.01996441844695697,0.02121354823750551,0.023995225319380316,0.019623666362955285,0.025327557866263516,0.023103077806468086,0.025259773742188876
0.041137814129485924,0.027275667179007954,0.022946535968320376,0.03288435674218058,0.03255634341648368,0.04022352905736675,0.019849406466207004,0.02311148320526986,0.049825635651717985,0.02507765791368874,0.022229255502030636,0.024348152840847015,0.022034521821306875,0.02152104794853745,0.02420634637275411,0.018915404810347668,0.01932907279853405,0.020469991200276084,0.0219020271496911,0.026395152600157682,0.02562621020940343,0.020299729397094082,0.02555861828463668
0.0405174711421794,0.021864549529311803,0.02570294595488223,0.03286969401071302,0.03237448243966215,0.04139915740364072,0.019917570315256355,0.02394303489319346,0.053353804254810476,0.02521091461757576,0.021899568831374356,0.024479497188333983,0.020497377853655286,0.02214201480049003,0.027391239332161976,0.019253635463580443,0.01991509879268054,0.019961632725684023,0.02288485023420052,0.02425173664225524,0.025628922750041583,0.01950230327208198,0.03175638286920168
0.039666149304584085,0.022091091835340113,0.030066057555905825,0.03282265207445106,0.032707527848236065,0.0412145821060795,0.020626726711693667,0.023914697935702302,0.05310371958653968,0.025094284666808343,0.02204424116662822,0.02610432689093181,0.02188804253215569,0.024270712114546726,0.028373327389200072,0.020336429586598592,0.022491326926286265,0.021340693090623645,0.02248727045993728,0.023108227435754854,0.026089256253646952,0.020224870681212783,0.03221659871246166
0.03855339014924107,0.02204634857902159,0.03285337151698054,0.03261317578427567,0.03331584351673819,0.038898145012045506,0.028062500467319437,0.023515488850728943,0.05328487833350132,0.025972846203127654,0.02197600077667513,0.027995409977379634,0.03071109254845333,0.025031648178348617,0.030066073056050302,0.018589612633678674,0.023779393963938647,0.022775915998054102,0.02275539252832261,0.027262526102157226,0.02627981395321056,0.02125139431094609,0.03240790240564155
0.03838113157540323,0.022584894320604995,0.031025704016886962,0.032609369268338635,0.033682401839706035,0.04092426991957967,0.02975704055136934,0.024259044051773926,0.05372358713584636,0.0240473212616225,0.02292493003955172,0.027985766091531968,0.03199930000122731,0.024360095163874218,0.028051378517249495,0.017868164229478643,0.024239518042395367,0.023237528574496957,0.023215566334590244,0.027773385929238177,0.02582754657732882,0.022168944721421738,0.031156700500815444
0.03856554270097665,0.024190558080878874,0.03329835114604668,0.03362268608462141,0.03453130406815328,0.041290843455522676,0.03180770133292068,0.023931018973827583,0.05084475731531203,0.024055021441966872,0.022810145905472545,0.027992275500062058,0.03245898450740866,0.02487926061428663,0.02759635816281359,0.018675667311376327,0.024353832123972904,0.023182069799184475,0.022760700730308645,0.02562484382259625,0.027293480686932707,0.023650530295513884,0.031061201401735003
0.03838553552448376,0.023653071432630665,0.03128495897098623,0.03380700700605124,0.03537915639498,0.04147511090464363,0.030709049252361346,0.023900646167548122,0.04954221442865373,0.024137251892259487,0.0223154942818414,0.028071925349645498,0.03257365857223871,0.024218838486897216,0.027607011275088078,0.019859641067482885,0.0241898858650132,0.024490971069021397,0.022771450851189583,0.026837987453667625,0.026623152434412906,0.0232300069187302,0.030609459980605994
0.03845131120358468,0.02350158001708673,0.031176223873104956,0.03429091680009599,0.035270755560797326,0.04127213377094309,0.031168634447993105,0.02376979978489514,0.04908709200747851,0.024172272134604954,0.021673408274074647,0.029148678246833554,0.03356646611004181,0.024208992020334393,0.027572452674485635,0.02157141372595677,0.025644536226118207,0.025940780663335754,0.022649922916152986,0.02199007736883377,0.026566931391376503,0.022228410388442085,0.029939355127445673
0.04096600975473552,0.02353647818237026,0.03123719245109504,0.033962089074815884,0.03545513152487195,0.0407147540065477,0.030531208997346605,0.02380252265195886,0.049153706465798606,0.024415395128941104,0.02164377054450492,0.027984639721930424,0.03292853241981928,0.01867220752094207,0.02693425885907959,0.02290810633739232,0.025736640988228244,0.025842324035351437,0.02266758953379857,0.014494989733483335,0.02686302760185861,0.022420370816638533,0.03023575384742658
0.04141547611411301,0.023358224776119246,0.03155764056711767,0.034805313271775204,0.03531961660488037,0.039860569084071595,0.029418576977860756,0.023225169139836375,0.0492044031496538,0.0245760043928461,0.021670879327690355,0.02735271635160134,0.031816017199801164,0.018808600302747926,0.025822014554781954,0.023198742989071323,0.02471377928735639,0.025015530175405882,0.0226333616078157,0.013546840424101331,0.026800815243213493,0.01690485976554652,0.03017388250898291
0.040182311222674794,0.02337219152817708,0.031456828793601815,0.034897404366194054,0.03528415220457454,0.036824248616257216,0.029076360398959077,0.02315439364834858,0.048964194352755834,0.024370232979927957,0.022453405810082656,0.027374333207107648,0.031469741932489845,0.01804019943395847,0.02511015766671347,0.022345917758274932,0.025065662174920976,0.02495119261213057,0.02369607225405152,0.012011993221080965,0.02562787104134217,0.02030028254790052,0.02900164437948943
0.0401871459779628,0.024846145522404342,0.026316004630298276,0.034894518735601496,0.03558418615471244,0.037124162677873496,0.028584393833763624,0.023707603809013617,0.04920350929085401,0.025145363615110838,0.022488472297212906,0.02737822277602429,0.03142691872140877,0.013917562579319361,0.024393009568836454,0.017203326207700095,0.025003786572110158,0.023625893161670925,0.023703005592277313,0.012279213812706045,0.0254044318111287,0.014325434705590123,0.02724836176743225
