Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium,Centroids_saturation_low,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_medium,Random+Centroids_saturation_low,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
10,0.07395738829691469,0.0528499094266416,0.015493119149881104,0.0666066623868686,0.053166579620398856,0.057201755589182224,0.04018258732926492,0.043049707024644376,0.026847147116276338,0.036315377709422184,0.060050669637436535,0.03896104410931377,0.03003699002560422,0.024633967224901042,0.0125454328578357,0.026303415818779596,0.026999785474981768,0.024935709354054373,0.02551637768359864,0.023161646842674598,0.024847901860180006,0.01438613593968383,0.020259625117126662
11,0.07001793439317382,0.0483420686408313,0.015716022052466198,0.06680937145830451,0.05262396870173046,0.05644745217619762,0.04027233005122579,0.04324220894189544,0.027325510747508212,0.035437328417859584,0.05957809901154269,0.038685400738785694,0.029158215400061898,0.023898644661169623,0.012308139052968629,0.02611013595423442,0.026747734086307713,0.02433041162887542,0.025417039256707158,0.022716824232579175,0.024713135707404913,0.014216703018422469,0.01985400538463216
12,0.06982013485730042,0.047878722231941,0.017840525048988098,0.0668372213694757,0.05311118206160444,0.05608404785847347,0.039684725462374594,0.04350123981587768,0.026875467475969937,0.03500733196160898,0.05983192352908665,0.037707860081188344,0.02904428201875304,0.023824786011839,0.01218747186358967,0.025667627175535952,0.02596832273677461,0.024143628684039162,0.025226986234559445,0.02222872904268519,0.024751007243993088,0.013677216883949062,0.019072082233931288
13,0.0689678118552709,0.0478745252060016,0.0180967456905777,0.06731869367200483,0.052870180458570726,0.05601662664336422,0.03973683430007719,0.04358385168652833,0.02586246444698881,0.03409393631005539,0.05960168548939361,0.03776106279293281,0.028530050107049072,0.023543344151362233,0.01206355538904334,0.025239937712252292,0.025847147093498175,0.02394110077585701,0.025131656769648247,0.0219074377060363,0.02394263964561204,0.013224521278600482,0.01876056768129803
14,0.0698827324318544,0.047003824521421204,0.0180629560206193,0.06767791916357226,0.05333427661267631,0.055830417346709606,0.0396504162868491,0.044394900406166796,0.025426054909576362,0.03445171248081401,0.059618508221465104,0.0374389621612159,0.028387117983026927,0.023217656554763037,0.01132397722993234,0.024941803359558083,0.02559702586305749,0.023805513653908587,0.025074117565153802,0.02141815566208709,0.023490636604919183,0.013218557564529101,0.01854249917583082
15,0.07092234570159409,0.047164921400191004,0.017937735529174995,0.06785418257762524,0.053769872685568834,0.05583472776634962,0.03943969546842672,0.044684796557162156,0.0248737980717701,0.03415243030212052,0.05847728985275817,0.03670727965599397,0.02795830541455475,0.022939274423164898,0.010937493779652111,0.02473313121845621,0.025621354888473287,0.02318274565694407,0.024974976334806262,0.021415407163418953,0.02277860914702138,0.01311791406645354,0.01851663794177889
16,0.07061097001107472,0.0456084366992518,0.0176705390474661,0.0677865843048394,0.05328440947742734,0.05599223352021818,0.03940538835045589,0.04435935824904248,0.02326001737837288,0.03376529220152196,0.057892084261489674,0.03664707667383826,0.02762470174414431,0.022477115281019453,0.01043352397584784,0.02462213776253811,0.02506000655426775,0.022898320453988492,0.024873326134649133,0.020945656980267336,0.022268354460711928,0.01277448143199531,0.01809493474813603
17,0.0658327461689432,0.04488169303530741,0.0125011505583605,0.06725644428470973,0.052926144204082294,0.05597163821858914,0.039357377834741344,0.04424505933498311,0.02277544421587764,0.03351562414870282,0.05717924191651683,0.03631764053446736,0.02706214096013611,0.021951242152401663,0.00994015693260816,0.024303816655169168,0.02490748975413948,0.022790306991793803,0.02449405395469543,0.020144058258667708,0.022170140299995873,0.01206485488508249,0.01773197458353698
18,0.06405892663387348,0.0442563684532809,0.011209790717278801,0.06705888958125245,0.05298644572196265,0.05498954740337312,0.03894735779735251,0.044169728921197374,0.022633135962393077,0.03347767021811645,0.05549349358967358,0.03624160882142327,0.02638592772165272,0.022172318827224584,0.00974716657569835,0.024203831943613398,0.02491255443559509,0.022757171267205452,0.02440158912941675,0.020248615177730512,0.02194837706105322,0.01177104863341831,0.01718105936427553
19,0.06409560146195001,0.0442069656931992,0.010546274344754301,0.06668664538361851,0.052695006451751195,0.05443481937757082,0.03885332302364542,0.04420679787424262,0.02261312774353987,0.03350136407769762,0.05458744269548814,0.03608019587582803,0.02621370812727864,0.02198547067487757,0.00956821072821556,0.024316016847177456,0.02478650110352038,0.022246544387198718,0.02429630259116622,0.020094268909104717,0.021854235868421012,0.011717965005246491,0.01732953162951892
20,0.06316379544122962,0.044233699978798606,0.010484863816553402,0.06665430969422256,0.05271162528770915,0.05440355844395295,0.03883984801334167,0.043379712549525065,0.022161439298828908,0.03269711885509369,0.05428981580362058,0.03600284409930794,0.025848475536037734,0.02139830744832083,0.009294055168629158,0.02387336368725874,0.02442068773131919,0.0217688023793529,0.02414024930776939,0.020229707076866187,0.02157291915269481,0.011742377768446019,0.0167999037716186
21,0.06309733960018629,0.0442642617583392,0.010451524653271201,0.06542193070147234,0.05263865275090897,0.05345319720336892,0.03817396596513357,0.04338902257919379,0.022396357099419822,0.03271182960141467,0.05392935195275063,0.03544593793125198,0.02574123680577799,0.021078273133131813,0.0090254085092588,0.023736609774257608,0.024190695560630547,0.02173472348067465,0.023906819242173298,0.02022417317522059,0.021242206914365173,0.0115633248399499,0.01620253524430874
22,0.06317248009587781,0.04411857773325611,0.0098816218240369,0.0652278637985604,0.052579845054604765,0.05338304928335286,0.03806447685830354,0.043350683456111386,0.022626863332954158,0.03235570417453364,0.05389116132608035,0.03571831703436361,0.025327834578293046,0.020403342586991776,0.008584524051134511,0.02360171230803252,0.024164466517026823,0.021740689545585442,0.023761350698252685,0.020063947669597248,0.020880623856263512,0.0108238674663047,0.01589384808245952
23,0.0619533050552904,0.04258143119606161,0.009817998560478502,0.06456310759157871,0.05285310152941582,0.05353395285234497,0.03813232040117293,0.043204416083118646,0.02247451139375073,0.031874894434465804,0.05407234346229696,0.035400755977452944,0.024893262157582065,0.02020204186365193,0.00844841630118176,0.023509295962112868,0.024056532032517872,0.0215748794867696,0.023757688709205364,0.019363160629064284,0.02058791243289369,0.010324185610669641,0.01592217392700189
24,0.0576768156747466,0.04341255461872629,0.0098402975986973,0.0644590093712871,0.05273745451714641,0.053519977074893754,0.03795808493581983,0.042946908326034795,0.02221703737363833,0.031897247678596655,0.054237790891105774,0.03513072023592756,0.02457741486516845,0.01985853706954437,0.00824118712873353,0.0233906546426081,0.02401141336704761,0.02100985591164959,0.02380013868313971,0.019103064966051492,0.020286214564685604,0.01033039787826286,0.015365333510632259
25,0.0539990564041961,0.04313023926589749,0.009672733306005698,0.06430890853237586,0.052542894688772754,0.053563671146060664,0.03793438701275611,0.042659935854908716,0.02220631062806936,0.03196909741094213,0.054139326389361656,0.03455607539046081,0.024590211968264247,0.019697123850837724,0.00801591606658244,0.023233091458270884,0.02394701931709828,0.020954797755107328,0.0236604998906573,0.01897350200365728,0.020237441530596582,0.01015483205842522,0.015379351976866568
26,0.05341749025956731,0.043330587339521,0.009289372566525,0.06438671839088994,0.05271583502065482,0.053622827497100324,0.037775466255065684,0.04272715506063508,0.02172915498607237,0.031766324271018706,0.05421319935539944,0.030523945986929313,0.024391816487517076,0.01946578086508513,0.007864913845629509,0.02313678288590277,0.02381292561225812,0.02091398625008207,0.023623067954837963,0.018922890016246894,0.02003472451597445,0.01010665242743821,0.0151322750437622
27,0.052838457967075605,0.043442603507677494,0.009348989672039702,0.061344148220007035,0.052639633720110456,0.05351885459435372,0.03765113749684806,0.04267899512807345,0.021534418651903302,0.0314789565743874,0.05420131296613155,0.030212304394953537,0.024229859950870493,0.01930134896414345,0.007817304030110838,0.0230643664694622,0.023736693366131767,0.02080788821287733,0.02329526124396384,0.01886776444470163,0.01976418634434536,0.00983980741863856,0.015072936191542772
28,0.05117801889843031,0.04355683361653761,0.0086682299773522,0.06078493006975416,0.05207527276483322,0.050681108761014636,0.037583791088166583,0.042623403551601685,0.021337001099588603,0.031212395408732174,0.054071225452196024,0.029819673269565805,0.02390919360341113,0.0191882306722547,0.0077892597620885795,0.022920580978875713,0.023515116087496662,0.02089685462657598,0.023331340665914517,0.01879997870888754,0.019619043727541603,0.00977240603833915,0.015138031108719318
29,0.05025367294058421,0.043506155989122705,0.008659166373308397,0.06070547088877901,0.05205467680773336,0.05000250190776299,0.03756527862180552,0.042674843106259616,0.02090482807874732,0.031176353971553734,0.053779177449185644,0.0298445649173932,0.02390918174216567,0.01908753021650192,0.00741624195983637,0.0229584244233213,0.023444814050906242,0.02072007249818194,0.023314255395930242,0.018665588750768312,0.0195103769441064,0.009675242730755979,0.015002973177843808
30,0.048775004749295595,0.0434838557823955,0.0086162178481123,0.06074737590956988,0.051994545134342776,0.05000100654539706,0.03733842884807531,0.04257260576012225,0.020856599831089673,0.03113905100653992,0.05378625794230459,0.029565583118510753,0.023894612922353987,0.018799519591851967,0.007351762155264249,0.02294470226267,0.020899886410532354,0.020542213860147852,0.023276650105977396,0.01843416593777933,0.019326334887506312,0.00964757607312772,0.01495291025708354
31,0.04831258773040299,0.043217955897419294,0.008590935097901198,0.06079626434832177,0.05152226542394235,0.049845168068563456,0.037339697915364525,0.042198876575629464,0.02089775523846487,0.03084205726660255,0.05363453183426903,0.02923875983301143,0.02388314790484563,0.018703745444170833,0.0070844308421660705,0.02290688106343402,0.020629596449326663,0.020546281051388317,0.02306629381322463,0.018459272749011588,0.01917168468047969,0.00901181926339521,0.014692365049552661
32,0.048086315567765,0.042964492781367394,0.008619402102531202,0.060549200390089784,0.05138309755348099,0.04985931764328587,0.03728412806132651,0.04220297150126624,0.02081174429284765,0.03086224829278239,0.05300440372407711,0.029215871504910413,0.02384959226550587,0.01867325844448575,0.007019696005260441,0.02288255048807032,0.02056528580013825,0.020387606256047158,0.022532296970411543,0.01839323989409155,0.019003798577123268,0.00889409890094907,0.014674192352229953
33,0.048458374981204096,0.04296459542150889,0.008595201572936199,0.06052312533001817,0.05135592265050624,0.04981716854464872,0.03720382399463734,0.04198447692269973,0.02068185971875041,0.03083829365460042,0.052853661342303335,0.02863156501533524,0.024088146799114078,0.018433782315574618,0.00684710657285747,0.022535105645254152,0.02019362844061519,0.02031541612740872,0.022394638846388072,0.018191686746824438,0.01898730929578529,0.008892044409161571,0.014521105127959868
34,0.04842967054564961,0.043306874533564695,0.008261544034737599,0.06054237572766581,0.05126999094302476,0.04986667013153936,0.037222731409935796,0.041795273088014215,0.020419419446986654,0.030811450410686718,0.05270777831263085,0.028451834187065473,0.02394498926001053,0.018426671048013744,0.0067351624331847895,0.02252610940634141,0.020135149201625756,0.020237036879867172,0.022358544570629753,0.01804590884943575,0.018895486965953348,0.00881392355421701,0.014364061930211208
35,0.0484149807538024,0.043359146262395606,0.008267520009876001,0.06046062870789633,0.05121088444993145,0.04955336262350066,0.03719598679117809,0.04179870338273146,0.020415403025628363,0.03077893525802322,0.05225677781227918,0.028563468408912406,0.023859994036387056,0.018343327993769355,0.00662282302341923,0.02243982401525277,0.020119777588266392,0.02019852527074029,0.0222844218757595,0.01794479582996189,0.0188900617402145,0.00873404066454184,0.01434725124047755
36,0.048262769097819194,0.04349042132288971,0.0080783140278915,0.06017134174560666,0.05111538657477027,0.04949048882261748,0.03729256158476382,0.04175539692582262,0.01954408022365107,0.03073446484704962,0.05175936832610458,0.0285021256949498,0.023916562603646014,0.01827561542494623,0.00656641238771703,0.022406980571124217,0.020059393601278508,0.01996557230552401,0.022204997967853406,0.01791553900279149,0.018714775334730434,0.00859418010150815,0.014162357480520521
37,0.046437587965423695,0.0433116789214763,0.0080485892123401,0.06019220435219234,0.05083547034705085,0.046493812760613415,0.03709875714958864,0.04194133557644103,0.01964979116800317,0.03058849530947238,0.05188690585834508,0.028393634199497274,0.02389015951047048,0.01822216021251775,0.006530819240911048,0.02247149526210212,0.019978938533981166,0.02001915295543765,0.022132293624003,0.017715517421271747,0.018626486151374272,0.00858573563385536,0.014114692440209024
38,0.0464035798624312,0.04326270939053569,0.007977530126208,0.05696460248617906,0.05067598556743057,0.04632659401409356,0.03715617858316508,0.04196209830623137,0.019601977989011903,0.0304829015791952,0.051482703216011824,0.02835173220127362,0.023844871167498977,0.018121740418584897,0.0064697875585197,0.022373961621430693,0.01991546798999811,0.01995604184723041,0.022022012615447728,0.01770231830972644,0.01854689561057158,0.00795809904566242,0.0140084936581336
39,0.04651120239410429,0.043478444544412694,0.007981105053890002,0.056854153957298516,0.05021773475516762,0.04574490530639423,0.03697311216357126,0.04190611174033222,0.019420349800771446,0.030422449291062248,0.05049453770218,0.028171333537870685,0.023910521363662656,0.0180617427417,0.00641911877916955,0.022209437678826598,0.019837473898088542,0.019942599076474627,0.021911364198332332,0.01749084523680994,0.018510648860883872,0.00791295101608126,0.01372247000741387
40,0.0461294542354958,0.043724113329217,0.007199498669297101,0.056341840610230065,0.0499124804808374,0.04527622281345145,0.03696976069353326,0.0417701063835468,0.019298711244950733,0.030275442769044213,0.05048081670081005,0.02807783411835708,0.02385898484533297,0.01783563192749364,0.006271686529243389,0.02221979584252511,0.019679910289371046,0.01991581938684477,0.02192252609189507,0.01729299322050163,0.018172216354867383,0.007603141010079781,0.013721743785785228
41,0.0447702916413883,0.04360950112214979,0.0071922303606548,0.05585517792652204,0.04983632732642463,0.044867688560019436,0.03672351578024963,0.041910496258069536,0.018810406578683134,0.030267598652284806,0.05010798477969598,0.027999248835168272,0.023754175444387318,0.01783077940659233,0.00608933825292938,0.02217723442714053,0.01957983749082699,0.019879350784872678,0.02183083126969196,0.017281257172475462,0.01811951628467141,0.007507452813497029,0.013599179946721471
42,0.0443836174437292,0.04354970190290159,0.007173884762595102,0.05500689842114896,0.04955269192408493,0.044608575914187674,0.03652385376912824,0.041889347207682434,0.01864742831824545,0.030150499444054513,0.050062007015855704,0.028032126748213832,0.02375176869192814,0.01763246640379871,0.00597810856795981,0.022138520733036647,0.019510042703670058,0.019836190140790473,0.021705756274901383,0.01728145174687258,0.01797975771197666,0.007456197163407891,0.01350206898192743
43,0.04403916199075901,0.04365461856066621,0.006795061342896499,0.054482110918332674,0.04949163226717418,0.04449261388572778,0.036499665983664394,0.041710339042715615,0.01846709979112551,0.029886785718764425,0.05001485765362691,0.027545636512358744,0.023724639047425566,0.01760174466227609,0.00595017099339248,0.022091038699903753,0.0194754308617344,0.01978448238569509,0.021674445255677292,0.01723070011185159,0.01796245413714496,0.0074183346627307,0.013432467307149448
44,0.0434203621585742,0.043655896664858404,0.006773566716234599,0.05427937529973218,0.04924109221182002,0.0442329467656659,0.03643567982606148,0.041489555872244774,0.01818056428481961,0.029815600208618558,0.04958562833057525,0.027482469801039123,0.023592039405057542,0.01764748774787418,0.00590974027469286,0.02197765569080441,0.01937370550918552,0.0196847340417794,0.02164047356137217,0.01716926150511284,0.017747112496201138,0.007410636609420601,0.013276052929423382
45,0.0433683096447181,0.043096950253774004,0.006252774935523999,0.05373200491168887,0.04911360588962323,0.04406013175675625,0.036450960726240905,0.0413139243541309,0.01810544791718915,0.029559206960862505,0.04932759885955931,0.02746032509219276,0.023567767989773135,0.017472673296792206,0.0058837722620598,0.02189471369824205,0.019323096804874363,0.0196686060902898,0.021574681865341665,0.017063525977558152,0.01761162774913371,0.007326877469427499,0.0132166849999022
46,0.043297716787977295,0.04309085811174929,0.006157373283625601,0.053649553343178336,0.048885427390615147,0.04392747223068512,0.03630382378205357,0.04133536900240067,0.01800245238866219,0.029389375697399127,0.04848025461720772,0.02733489573284083,0.023542099866630268,0.017386229783811522,0.00586170744028277,0.021772559085254682,0.019214413873195724,0.01944652111926698,0.021509706525865757,0.01690338183652696,0.01752015663249374,0.0073285427168131,0.013190710738010841
47,0.043129109335372104,0.0430603722882073,0.006131232141619399,0.05355990885589562,0.04882885757767215,0.039857042152322456,0.0362481633431452,0.04123012600612212,0.0179322765227935,0.029132681546768742,0.04827847590767341,0.027346765300543842,0.023415601137274075,0.01734923342875427,0.005791962039959609,0.021733189520570198,0.01904912456006596,0.01943544250501094,0.02143836101456346,0.016827039975633517,0.01741312199999494,0.007221277343603219,0.01312213233365433
48,0.0427654392122575,0.0431705130046398,0.006135662731154301,0.05333587762182094,0.04847824349954831,0.0396650691007466,0.03613679237629169,0.041186732699093676,0.01787884461647795,0.029006277026754557,0.04808746818297321,0.027273629290058183,0.02323056860007456,0.017276710478573952,0.00578390624584625,0.02171140259508053,0.01894783523786125,0.019375946369748813,0.02140566318718826,0.016814352015454132,0.01738908258340828,0.007171457774514579,0.013069477751596689
49,0.04176168334499441,0.0431642356048757,0.006146762850838999,0.05292998940038064,0.04806506372194794,0.03947395597300865,0.03608923776888036,0.04092475425825291,0.01775361033995882,0.028857012230149037,0.0480405595793734,0.02709123801475215,0.023188679526397464,0.01725916985620158,0.00576332785902831,0.021673430447557908,0.01892026305987238,0.01930229838407151,0.020091441892615,0.016785592609904483,0.017292464674950027,0.0074131579734599785,0.01304456199306118
50,0.04081498679359819,0.04218357627384071,0.006143960020006099,0.052604086510913625,0.04761177948801462,0.03925558277230546,0.03599639107471869,0.040704099523216894,0.0175255214591255,0.028708818772426432,0.04734812203109531,0.026929605047762012,0.02317849008633215,0.01718150445499234,0.00568841518423125,0.021623004633818197,0.01886531687385044,0.0191828991516571,0.019937573111817587,0.01665004752759038,0.01713864404340864,0.007367184924732712,0.01305944364200457
51,0.04059530926834099,0.04144016440298841,0.006141513340931099,0.05244910951295003,0.04756455733797223,0.03906986578365068,0.03591337605341491,0.04064032106743626,0.017478074157048402,0.028507256320785147,0.047063597439761976,0.026915363424134937,0.023121864866687658,0.017068100539249908,0.00557513862571688,0.02148555908091458,0.018816560555566554,0.019206279356308524,0.019874133576558678,0.019190788598524938,0.01710305929938468,0.007268279733007312,0.012804462521195558
52,0.04059324215028799,0.041373035346179095,0.0060574363546688995,0.05232790109143538,0.04747783237546914,0.038988921489507555,0.03577675394789454,0.04037856024721542,0.01747027601915498,0.028408813924707232,0.045898843833614714,0.02664854635020312,0.023126962700558314,0.01705316391994854,0.005579219657272156,0.021388485699794648,0.01870775307075085,0.01920865021541299,0.01979911646550038,0.018955614436536226,0.016989705912325462,0.007182859717450366,0.012722095058398131
53,0.0405871993847512,0.0412683076583542,0.0060443704710752,0.052226570407425524,0.047211091519693237,0.03884701026112815,0.03562457377366412,0.040257562396011526,0.01741517098654832,0.02827037434795903,0.04551381108014667,0.02660040114154664,0.023042780194946554,0.01693525850958961,0.005542437720912089,0.02132982901444424,0.018718109510994348,0.019103854725303942,0.01976537569350624,0.01891712341317639,0.016935132200510176,0.007536002123823788,0.012666402514170491
54,0.040602625453734,0.0412639023449114,0.0060628584900414,0.05185351511264512,0.04696641896690835,0.03886227456249913,0.0353972330267996,0.04020874949736912,0.017187482935740562,0.02815835390926294,0.04527935889997243,0.026346555348644628,0.02289445929343347,0.01686707684786338,0.005560543680272613,0.021045957273496698,0.018404603824996486,0.01897898040710632,0.01968182525873691,0.01884395001335581,0.0169090283398723,0.00751380197087485,0.012613838093648142
55,0.04049137944625059,0.041228873965143506,0.0060570392972904,0.05173823612372621,0.04652719586958182,0.03866763799627028,0.03523363066962516,0.03984398996265805,0.016996183223581172,0.027982835791137983,0.044951478245389226,0.026297663981256842,0.02282172022661194,0.01684202401438193,0.005503097599771499,0.021032162250240065,0.01835992351456945,0.01894832004119023,0.01961684366751418,0.018678132545705353,0.01676204764109153,0.007373619890971763,0.012583002101609139
56,0.0404310826906345,0.04121404324957321,0.0060584478938766,0.05151744347338163,0.04636887615492062,0.03848613095577645,0.03506231819205265,0.03972538116758175,0.01692120758557811,0.02785233890901237,0.044616646652449424,0.02622033566130625,0.0225814041153781,0.01673264008936038,0.005441472536932813,0.02272062143973237,0.01829316046980841,0.01865237300762741,0.01959253370712042,0.018597989949919312,0.01669357848422783,0.007172726915476038,0.013266515799533668
57,0.03974705364998131,0.041062301575129696,0.0060578494668733,0.0512068561462374,0.04629364336485816,0.0384314534060283,0.035071288337396735,0.0396959915543068,0.016839267873659827,0.027664373825084316,0.04426065485429624,0.026199472456265464,0.022437849731632997,0.0166785393487356,0.005433363891920812,0.02249666526804087,0.018371332927411,0.01858526398741396,0.01939396064562904,0.018575186184472976,0.01663413561352816,0.007141843546352575,0.01312930111078862
58,0.0394039612886562,0.040784533098625106,0.006015866319926999,0.056246566448596685,0.04609925447887642,0.03833442384790242,0.03496769205413842,0.03962238374184175,0.01669382957406678,0.02760099544136273,0.044093944811421294,0.026076037899331418,0.02239772227364848,0.01656455598157877,0.0053753281206362115,0.02244820077536543,0.01846193647205828,0.01852370213129085,0.01932257568347777,0.01834549120708067,0.016559096392981348,0.007137858540010663,0.013097330288126367
59,0.038923107423679305,0.0407822214743484,0.005967302668477001,0.056007244208299056,0.04602524528179503,0.03807069327990305,0.03467793602583548,0.04328276045263321,0.01788055826948644,0.02750740933466077,0.04386906961441228,0.02599524625077081,0.022334223308311772,0.016402384983861592,0.0054458834347333625,0.022414939517027034,0.018385656987502455,0.01850495121340527,0.01928755593023444,0.018236205994732236,0.016535167676401986,0.007115806516228063,0.0130420521793693
60,0.03864078638320569,0.04102052293929849,0.0059668956882869,0.06224187456890512,0.04554442051007605,0.03789767706939735,0.03461530854501229,0.043223704718324846,0.017819901042111053,0.02731163288741883,0.043890759097379606,0.025923891712016305,0.02226055825271229,0.01635043543775443,0.005407573944446263,0.02231605983311189,0.018398001714645357,0.01839003386230377,0.01919962215404894,0.0182303155550695,0.016362032480825173,0.007093186129026525,0.012775459755021678
61,0.0386854931208167,0.040313291038929,0.0059660498840916,0.062081252809424364,0.04532562475431577,0.03768876290132698,0.03452116608090598,0.0429511710920539,0.01772680374350051,0.027013754654985088,0.0434106488891,0.025763732598172984,0.02220381319644716,0.016323802467388637,0.005396495810834285,0.024420263516011623,0.018289002907064235,0.01835782641287299,0.01914107493659193,0.018164464919374373,0.016322926794202882,0.007038014505034038,0.012758976197345088
62,0.03881728450279189,0.04024024554377131,0.005965522605804299,0.061864291499192633,0.04511858049805485,0.037559125972975324,0.034459026402878325,0.04289816641234837,0.017559098649359735,0.026935354379351472,0.04755458433515742,0.0255749428588256,0.02222414620937472,0.016291562361726172,0.00552607980187865,0.024300888704688585,0.018131319906491833,0.018300755561575933,0.01631545916208103,0.0179906132941435,0.01633044122961925,0.007028379209675037,0.012631301966805987
63,0.03874518135744691,0.04007893555930141,0.0059658520493260005,0.06144081368550675,0.0449516197641208,0.04570947531908013,0.034377631235455466,0.04287034677877118,0.0174024402071086,0.02682599911111651,0.047459361158876764,0.025377272382737803,0.022062441295655422,0.0162288471193731,0.005500315918656,0.02423030279513795,0.019676799358463174,0.01824261963743938,0.01612821888429902,0.01790083589993579,0.016124597510231434,0.007000072645865275,0.01265560724753771
64,0.03957196696455121,0.0402145213392578,0.005931534962381301,0.06122391694960947,0.049302699095814057,0.045615416250311396,0.03441427225636193,0.04283445596734507,0.017210817471822754,0.026704652262508233,0.047410872292052514,0.02520420543004484,0.021933720953962347,0.016072753439022376,0.005464856515875833,0.024138606806288397,0.019638410087760037,0.01817693878515931,0.015936889302157777,0.017854175456557222,0.01599854736690749,0.006978083498842213,0.012627838012835076
