Top8Similarity,Centroids_saturation_high,Centroids_saturation_medium,Centroids_saturation_low,Random,LHS,K-Means,Farthest,ODAL,K-Center
0.06991789237240531,0.04489544303769163,0.05264786252111333,0.0394985810622654,0.023676812527796697,0.042894988576339686,0.02348521192372051,0.02897416678089366,0.0558716655314043,0.027084001491131597
0.054642399962332534,0.03777477299530849,0.04061952901295581,0.04044284924651727,0.022907396197447447,0.0407034579729981,0.02258529469898896,0.027527278662035266,0.04982945830841663,0.03192979724719856
0.05431961994773861,0.03773599936105648,0.04070792054557333,0.03771394447484423,0.0242647178742468,0.04039331921877458,0.0231490709749715,0.02913209843855016,0.029100409668267824,0.03049252876593968
0.052657048180677284,0.038536288056672446,0.0408892577733129,0.03738022775559576,0.02515911029970654,0.04034983919739908,0.01721170429102757,0.026078280595385445,0.03201620584010821,0.02783221186144558
0.05300849079395428,0.034593319185527854,0.04071540441521537,0.021971799440748906,0.024875537860107887,0.053674009891987416,0.018433871306081477,0.026194665925913463,0.03154070269119259,0.026137120730761878
0.05346378275405193,0.031305164174588326,0.03881990302227571,0.021553742083575335,0.021452084063081973,0.05536540683082206,0.01959898535883393,0.0260655549635404,0.03335148754907158,0.021327098410350864
0.05436605444737801,0.02148581473364704,0.04171834257328741,0.021957562316064924,0.02188626498737813,0.05636590224236368,0.01880070276843772,0.02678998997263882,0.030038517929204256,0.0218810188837555
0.055819457408375184,0.023547108111816862,0.042086659902866426,0.021802618207535047,0.022754755203292714,0.05628394392556072,0.019384422677877742,0.02383004039822409,0.0317198519537291,0.022257009958698795
0.055736085645455534,0.023717447134046728,0.042624590601152396,0.02179342811591106,0.02186137779076625,0.05667051135530861,0.018553042742548532,0.019956977906654776,0.03128064058110973,0.021475007542698623
0.05568641519734285,0.023325236296666253,0.042916571678447285,0.02153246235618864,0.021898526993216955,0.05717644123680146,0.019184083250608008,0.017721252891699506,0.025751655945863178,0.01922085188279769
0.05585900760663587,0.02333167017044313,0.04415954492822343,0.021692673780561413,0.020531206050990285,0.052597037190500504,0.018839974670049386,0.015279251367062962,0.024807024459294856,0.016593204301514956
0.05554120857918844,0.023221577984388238,0.04455543325310477,0.026148936172764595,0.01793683791616188,0.05016814515151788,0.017690612548928775,0.015033873716514906,0.024596277649668576,0.01714020378727517
