Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium_seed_48,Centroids_saturation_low_seed_48,Centroids_saturation_high_seed_48,Random_seed_48,LHS_seed_48,K-Means_seed_48,Farthest_seed_48,ODAL_seed_48,K-Center_seed_48,Random_seed_48+Top5Similarity,Random_seed_48+Max Comp,Random_seed_48+Min Comp,Random_seed_48+Centroids_saturation_medium_seed_48,Random_seed_48+Centroids_saturation_low_seed_48,Random_seed_48+Centroids_saturation_high_seed_48,Random_seed_48+LHS_seed_48,Random_seed_48+K-Means_seed_48,Random_seed_48+Farthest_seed_48,Random_seed_48+ODAL_seed_48,Random_seed_48+K-Center_seed_48
0.11574388528044424,0.055634829989887696,0.03430598347052919,0.1106777429495088,0.11051751341167368,0.05600534153292421,0.045423054135232115,0.05449776475110643,0.06207557629574785,0.05018049543119529,0.06187552560506329,0.051960984603526515,0.04388529244891244,0.03163813191248865,0.02394777133052982,0.03644570583513711,0.03868216064989876,0.03702853732510676,0.047762189347257164,0.03622552407247343,0.038343047275225,0.03803059668575186,0.022816297459960392
0.05092582708692574,0.057313848989585865,0.032188931989492714,0.11032267235335139,0.09955133894318477,0.03824326533704513,0.041009401561363464,0.04714076007800258,0.04233950626937457,0.046298193608112215,0.05587617261585248,0.051745518304496516,0.036324703562218355,0.018327120149851894,0.023442274425231113,0.03564925094915926,0.034704292772848366,0.03591554944011414,0.03761799476761858,0.029950440840518944,0.03189566925955067,0.03153759252798002,0.020597828037879778
0.04884443768312796,0.0532169738197833,0.022741889116505036,0.11402765149520867,0.09563979207671681,0.037481176212330096,0.03785757594259404,0.03647001553495651,0.031108574594718184,0.04863793975348472,0.037878450014181726,0.049612793532952074,0.03512799637651301,0.012804902918086997,0.021053892783455434,0.03487640650542348,0.034217750665954116,0.0351866811222423,0.03671844222002958,0.02626871914906986,0.0457959149917877,0.027583758347079913,0.017021654165352618
0.0884247773091852,0.05365369219907981,0.02265190866106205,0.1138293410841548,0.09512907920746798,0.03713982125683021,0.03794448219454702,0.03710586130899282,0.016161366220932324,0.04811309341644808,0.027519500624062825,0.04956031418477717,0.0316593550639855,0.012331949124047031,0.011162531685783208,0.032930710570151824,0.033635838372976276,0.03699808979252509,0.036712025995796566,0.014697931217876296,0.04407550223439035,0.015806338518020234,0.016991560029796175
0.07740684653746295,0.05656254948008448,0.023354428710898382,0.11327089920445785,0.09647202754943235,0.03702606418290773,0.03640318129377463,0.039685591517124384,0.016860254998134025,0.048981301573193414,0.027552362093899472,0.047766516649477786,0.029882108431267002,0.013461041451622696,0.011632139280866729,0.026884958047295827,0.03044992580343361,0.03899270946872939,0.037836606762191395,0.014560818684263071,0.040165228594333816,0.015628893875851386,0.017136642042000567
0.07730735421372133,0.05107129003438044,0.02018242690738942,0.1172993787047186,0.10086843924578677,0.038214798269995826,0.03670574778172183,0.040163108845575085,0.016177457904352755,0.04502544873539826,0.027028921699202308,0.042192188181375184,0.022806512647244762,0.012548651832976546,0.011562329179684486,0.02622545477345214,0.0305685929172795,0.027236236199589092,0.037658370295315866,0.014699354219021637,0.030121923525787665,0.015864194857489414,0.01362440569886886
0.07245479940054898,0.052358958267989336,0.021401708226239657,0.11688108728899749,0.10065030114824446,0.03845658905196592,0.036907612853942805,0.03955111094582007,0.01591199174239798,0.043365357614160306,0.025417915620375736,0.04027260388481215,0.027908721800372092,0.012476125634428396,0.011510251889978467,0.023736352865190158,0.04461718059538438,0.02732538802220541,0.03757605725769253,0.012783525729892104,0.02551552837078858,0.013265752134636193,0.013471369419621685
0.07248049661898284,0.053026345589797574,0.015253301943930308,0.11689972959837827,0.10749282889196615,0.039457891248602196,0.036803936628360574,0.039532403234035035,0.015297409522643293,0.04295060630870812,0.022178181454238974,0.040845740469473625,0.02745478959246388,0.012549285109223195,0.011567929896222405,0.022406785972844328,0.04420849285058755,0.02688509801963198,0.03788606312150109,0.012148579331841205,0.027435881207192064,0.012681799344264597,0.013450185042598109
0.07189240609986129,0.05300601162214389,0.015221114784450067,0.11799577733988809,0.10680036050688378,0.03836891844722961,0.036684208714810394,0.0393105855177858,0.016772693016917244,0.04259402115234419,0.02238492448420948,0.040834382713360116,0.02738574764298045,0.012922036121585396,0.011832434490656485,0.02505258438151913,0.04426205842647321,0.025759866636647,0.03799973736980334,0.011942834287565407,0.02649343490208925,0.012502664934123643,0.01361898590584818
0.07189205801897304,0.0523461042937653,0.015332441900720466,0.11928748959581792,0.10457709730394835,0.0382113767726907,0.03671066062298597,0.03864827380815677,0.01678408528630712,0.04263858109127957,0.018041847340215977,0.04090082314003352,0.02632952774859291,0.012199826852694067,0.012123179937605488,0.025119345573197453,0.042811902350405516,0.025702626480976255,0.03812231282395479,0.011887787165835247,0.02638318415529666,0.012416790597141843,0.013134736641394017
